split,task,method,projection_dimension,projection_seed,decay,decision_units,sequences,median_spearman,mean_pairwise_accuracy,mean_top1_accuracy,mean_normalized_regret,median_spearman_gain,mean_pairwise_accuracy_gain,mean_top1_accuracy_gain,mean_normalized_regret_gain
calibration,gov_report,raw_repeated,64,271828,0.95,180,4,0.258695652173913,0.5817632850241545,0.1111111111111111,0.25373294254966644,-0.04652173913043478,-0.014673913043478263,0.0,-0.02041879471380314
calibration,gov_report,raw_repeated,128,42,0.95,180,4,0.2295652173913043,0.5838164251207729,0.12222222222222222,0.2514552035489178,-0.011304347826086969,-0.008212560386473427,0.022222222222222223,-0.0032263648986970922
calibration,gov_report,raw_repeated,128,31415,0.95,180,4,0.27999999999999997,0.5946859903381643,0.12777777777777777,0.2422153987375892,-0.01173913043478264,0.0002415458937198029,0.022222222222222223,0.020004213211207753
calibration,gov_report,raw_repeated,128,271828,0.95,180,4,0.28739130434782606,0.5881239935587762,0.13333333333333333,0.2244844919818277,-0.01869565217391303,-0.009702093397745568,0.022222222222222223,0.022452115642398938
calibration,niah_single_1,block_rms_action,32,42,0.95,180,4,0.40443575646226737,0.6229669887278584,0.16111111111111112,0.33560776076784,0.0,0.00046296296296296656,0.005555555555555556,-0.003454168871403746
calibration,niah_single_1,block_rms_action,32,31415,0.95,180,4,0.4234782608695652,0.6238325281803543,0.16666666666666666,0.3479295929838243,0.0,0.0009259259259259266,-0.005555555555555556,-0.0033104735966793314
calibration,niah_single_1,block_rms_action,32,271828,0.95,180,4,0.44086956521739123,0.6320853462157809,0.15555555555555556,0.34416262293189764,0.0,-0.00024154589371980475,0.0,-0.0017602350846767508
calibration,niah_single_1,block_rms_action,64,42,0.95,180,4,0.40852217878282526,0.6284822866344606,0.16666666666666666,0.3393494493177523,0.0,0.0008856682769726238,0.011111111111111112,0.0038304681209333485
calibration,niah_single_1,block_rms_action,64,31415,0.95,180,4,0.43635185859339193,0.629891304347826,0.16111111111111112,0.3463111664407733,-0.0017391304347825765,-0.0006038647342995087,-0.005555555555555556,-0.0007497133130455524
calibration,niah_single_1,block_rms_action,64,271828,0.95,180,4,0.4582608695652174,0.6325281803542674,0.15,0.3500050603071542,0.0,0.0007447665056360716,0.005555555555555556,0.0018729122332658654
calibration,niah_single_1,block_rms_action,128,42,0.95,180,4,0.42217391304347823,0.6312399355877616,0.16666666666666666,0.3384033324982684,0.0,0.0009057971014492757,0.0,-0.002682426308799534
calibration,niah_single_1,block_rms_action,128,31415,0.95,180,4,0.44917874921463424,0.6327294685990339,0.15,0.33118648424282593,0.0,0.0007648953301127233,0.0,0.004292366320691902
calibration,niah_single_1,block_rms_action,128,271828,0.95,180,4,0.45739130434782604,0.6350040257648953,0.16666666666666666,0.34177389705489297,0.0,0.0006038647342995202,-0.005555555555555556,0.0015467933417778012
calibration,niah_single_1,block_rms_ema,32,42,0.95,180,4,0.39739130434782605,0.6199879227053141,0.16111111111111112,0.3285073273466308,0.0,-0.00251610305958132,0.005555555555555556,0.0036462645498053937
calibration,niah_single_1,block_rms_ema,32,31415,0.95,180,4,0.39956521739130435,0.6190016103059581,0.1388888888888889,0.3501980070532055,-0.006086956521739156,-0.003904991948470208,-0.03333333333333333,-0.005578887666060473
calibration,niah_single_1,block_rms_ema,32,271828,0.95,180,4,0.43304347826086953,0.6302334943639292,0.12777777777777777,0.3431501150651821,0.00043478260869567187,-0.002093397745571666,-0.027777777777777776,-0.0007477272179612989
calibration,niah_single_1,block_rms_ema,64,42,0.95,180,4,0.39,0.624718196457327,0.17222222222222222,0.3312581686202937,0.0,-0.002878421900161033,0.016666666666666666,0.011921748818391949
calibration,niah_single_1,block_rms_ema,64,31415,0.95,180,4,0.4415699117392744,0.6281400966183576,0.14444444444444443,0.3519566790413039,-0.003478260869565236,-0.002355072463768116,-0.022222222222222223,-0.00639522591357614
calibration,niah_single_1,block_rms_ema,64,271828,0.95,180,4,0.4504347826086956,0.6301932367149758,0.15,0.3538584715559162,0.0,-0.001590177133655397,0.005555555555555556,-0.0019804990154961848
calibration,niah_single_1,block_rms_ema,128,42,0.95,180,4,0.42478260869565215,0.6305756843800323,0.17222222222222222,0.3191551361559865,0.0013043478260869046,0.00024154589371980475,0.005555555555555556,0.01656577003348242
calibration,niah_single_1,block_rms_ema,128,31415,0.95,180,4,0.4391778037267277,0.6313003220611916,0.15,0.3382457673129014,0.0,-0.00066425120772947,0.0,-0.0027669167493835647
calibration,niah_single_1,block_rms_ema,128,271828,0.95,180,4,0.4552173913043478,0.6320048309178745,0.14444444444444443,0.3395621090897848,-0.0008695652173913715,-0.002395330112721415,-0.027777777777777776,0.0037585813068859923
calibration,niah_single_1,block_rms_innovation,32,42,0.95,180,4,0.3828681138939687,0.6195048309178743,0.15555555555555556,0.3446216545459866,0.0008695652173912327,-0.0029991948470209314,0.0,-0.012468062649550344
calibration,niah_single_1,block_rms_innovation,32,31415,0.95,180,4,0.39069448449686234,0.6151570048309178,0.17222222222222222,0.3522661920881656,-0.008260869565217401,-0.0077495974235104684,0.0,-0.0076470727010205805
calibration,niah_single_1,block_rms_innovation,32,271828,0.95,180,4,0.4246119717682841,0.6302334943639292,0.14444444444444443,0.3489294495730591,-0.00043478260869561636,-0.0020933977455716624,-0.011111111111111112,-0.006527061725838306
calibration,niah_single_1,block_rms_innovation,64,42,0.95,180,4,0.4085229351731505,0.6248590982286635,0.16111111111111112,0.3500370398947761,-0.00478308143960543,-0.002737520128824481,0.005555555555555556,-0.006857122456090474
calibration,niah_single_1,block_rms_innovation,64,31415,0.95,180,4,0.4024351277122955,0.6239533011272141,0.17777777777777778,0.3434597751020924,-0.008260869565217488,-0.006541867954911429,0.011111111111111112,0.0021016780256354044
calibration,niah_single_1,block_rms_innovation,64,271828,0.95,180,4,0.44765705735859485,0.6292874396135265,0.15555555555555556,0.3516812881673732,-0.0013044423748776388,-0.0024959742351046772,0.011111111111111112,0.00019668437304684163
calibration,niah_single_1,block_rms_innovation,128,42,0.95,180,4,0.41008915950958935,0.629609500805153,0.15,0.34680716286503577,-0.0008695652173912882,-0.0007246376811594232,-0.016666666666666666,-0.011086256675566824
calibration,niah_single_1,block_rms_innovation,128,31415,0.95,180,4,0.4391304347826086,0.6312600644122384,0.17222222222222222,0.33711908666203955,0.0,-0.0007045088566827685,0.022222222222222223,-0.001640236098521703
calibration,niah_single_1,block_rms_innovation,128,271828,0.95,180,4,0.4561861382031381,0.6330917874396136,0.16111111111111112,0.3554188446203947,-0.0017391304347825765,-0.0013083735909822857,-0.011111111111111112,-0.012098154223723954
calibration,niah_single_1,block_rms_repeated,32,42,0.95,180,4,0.3521739130434782,0.600462962962963,0.1111111111111111,0.3699040131797365,-0.01869565217391303,-0.02204106280193236,-0.044444444444444446,-0.03775042128330024
calibration,niah_single_1,block_rms_repeated,32,31415,0.95,180,4,0.35347826086956513,0.597866344605475,0.07222222222222222,0.3752016115566325,-0.02130661699706271,-0.025040257648953297,-0.1,-0.030582492169487413
calibration,niah_single_1,block_rms_repeated,32,271828,0.95,180,4,0.4160869565217391,0.6183977455716586,0.06111111111111111,0.3832711451887277,-0.015219093182579718,-0.01392914653784219,-0.09444444444444444,-0.04086875734150681
calibration,niah_single_1,block_rms_repeated,64,42,0.95,180,4,0.3502553526437965,0.6041867954911433,0.08888888888888889,0.3749589647955252,-0.023046125627007974,-0.023409822866344607,-0.06666666666666667,-0.03177904735683953
calibration,niah_single_1,block_rms_repeated,64,31415,0.95,180,4,0.3856941535760951,0.6118760064412238,0.08333333333333333,0.3946625488558343,-0.01347958455263441,-0.01861916264090177,-0.08333333333333333,-0.04910109572810642
calibration,niah_single_1,block_rms_repeated,64,271828,0.95,180,4,0.42391304347826086,0.6202898550724638,0.07777777777777778,0.3870541119624237,-0.016958318166152953,-0.011493558776167475,-0.06666666666666667,-0.035176139422003636
calibration,niah_single_1,block_rms_repeated,128,42,0.95,180,4,0.38438990029879877,0.613305152979066,0.09444444444444444,0.35662107823680606,-0.008695652173913035,-0.017028985507246377,-0.07222222222222222,-0.020900172047337177
calibration,niah_single_1,block_rms_repeated,128,31415,0.95,180,4,0.4106973209605821,0.6198268921095008,0.1,0.372107752779176,-0.013043478260869573,-0.012137681159420283,-0.05,-0.036628902215658184
calibration,niah_single_1,block_rms_repeated,128,271828,0.95,180,4,0.4265217391304348,0.6193035426731078,0.09444444444444444,0.3642267795797633,-0.018695652173913058,-0.01509661835748792,-0.07777777777777778,-0.020906089183092547
calibration,niah_single_1,diagonal_rms_action,32,42,0.95,180,4,0.42700303974413356,0.6308977455716586,0.14444444444444443,0.3319320010746324,0.01174045411785185,0.008393719806763287,-0.011111111111111112,0.00022159082180382367
calibration,niah_single_1,diagonal_rms_action,32,31415,0.95,180,4,0.4447826086956521,0.6336755233494364,0.16666666666666666,0.34407604987979395,0.017828167029916214,0.01076892109500805,-0.005555555555555556,0.0005430695073510868
calibration,niah_single_1,diagonal_rms_action,32,271828,0.95,180,4,0.4534782608695651,0.6374597423510467,0.17222222222222222,0.3356172574463335,0.0021739130434782067,0.005132850241545892,0.016666666666666666,0.006785130400887393
calibration,niah_single_1,diagonal_rms_action,64,42,0.95,180,4,0.44260869565217387,0.6368961352657005,0.16111111111111112,0.3431902657484512,0.013043478260869601,0.009299516908212558,0.005555555555555556,-1.034830976551601e-05
calibration,niah_single_1,diagonal_rms_action,64,31415,0.95,180,4,0.4598825940417717,0.6346417069243157,0.16111111111111112,0.33828770735067026,0.005217958597091732,0.0041465378421900205,-0.005555555555555556,0.007273745777057527
calibration,niah_single_1,diagonal_rms_action,64,271828,0.95,180,4,0.4642313656166348,0.6390700483091788,0.17777777777777778,0.3320589378242142,0.008260869565217377,0.0072866344605475,0.03333333333333333,0.019819034716205868
calibration,niah_single_1,diagonal_rms_action,128,42,0.95,180,4,0.4556521739130434,0.638425925925926,0.16111111111111112,0.3432842775001156,0.010869565217391408,0.008091787439613531,-0.005555555555555556,-0.00756337131064668
calibration,niah_single_1,diagonal_rms_action,128,31415,0.95,180,4,0.47521739130434776,0.6378019323671498,0.17222222222222222,0.3277601566835018,0.007392060738151296,0.005837359098228665,0.022222222222222223,0.007718693880016035
calibration,niah_single_1,diagonal_rms_action,128,271828,0.95,180,4,0.46205697982920324,0.640036231884058,0.16666666666666666,0.3470309681266131,0.003913421673423496,0.00563607085346216,-0.005555555555555556,-0.0037102777299423202
calibration,niah_single_1,diagonal_rms_ema,32,42,0.95,180,4,0.41956521739130426,0.631219806763285,0.15,0.32565795363547634,0.011305671509156207,0.008715780998389691,-0.005555555555555556,0.006495638260959873
calibration,niah_single_1,diagonal_rms_ema,32,31415,0.95,180,4,0.43178602663494836,0.6305152979066022,0.17222222222222222,0.3350127299601478,0.01608865839997095,0.007608695652173911,0.0,0.009606389426997215
calibration,niah_single_1,diagonal_rms_ema,32,271828,0.95,180,4,0.4482608695652174,0.6371175523349437,0.16666666666666666,0.33049067689217654,0.00043478260869561636,0.0047906602254428315,0.011111111111111112,0.011911710955044279
calibration,niah_single_1,diagonal_rms_ema,64,42,0.95,180,4,0.43526513844362946,0.6357085346215782,0.16666666666666666,0.33021041032367016,0.01217523672654744,0.008111916264090172,0.011111111111111112,0.012969507115015504
calibration,niah_single_1,diagonal_rms_ema,64,31415,0.95,180,4,0.4552173913043478,0.6339774557165861,0.14444444444444443,0.33727384195944005,0.003913421673423512,0.003482286634460552,-0.022222222222222223,0.008287611168287705
calibration,niah_single_1,diagonal_rms_ema,64,271828,0.95,180,4,0.47374732308800693,0.6381843800322061,0.18333333333333332,0.3285351020611447,0.0034782608695652414,0.006400966183574874,0.03888888888888889,0.02334287047927536
calibration,niah_single_1,diagonal_rms_ema,128,42,0.95,180,4,0.45347826086956516,0.6393115942028985,0.17222222222222222,0.3246001351860236,0.011304347826086913,0.008977455716586152,0.005555555555555556,0.01112077100344528
calibration,niah_single_1,diagonal_rms_ema,128,31415,0.95,180,4,0.467391304347826,0.6378019323671498,0.15,0.3301504904801483,0.008696597661819586,0.005837359098228665,0.0,0.005328360083369577
calibration,niah_single_1,diagonal_rms_ema,128,271828,0.95,180,4,0.4583106022291028,0.6396537842190015,0.16666666666666666,0.3347702334454103,0.006087618363273747,0.005253623188405802,-0.005555555555555556,0.008550456951260492
calibration,niah_single_1,diagonal_rms_innovation,32,42,0.95,180,4,0.42395908873931065,0.6302334943639292,0.12222222222222222,0.3513147118997632,0.009130434782608748,0.007729468599033819,-0.03333333333333333,-0.019161120003326964
calibration,niah_single_1,diagonal_rms_innovation,32,31415,0.95,180,4,0.4382608695652173,0.6271537842190016,0.15,0.35952634740317035,0.011739130434782613,0.004247181964573272,-0.022222222222222223,-0.014907228016025334
calibration,niah_single_1,diagonal_rms_innovation,32,271828,0.95,180,4,0.4580934472967316,0.6375603864734299,0.15,0.3252328849570369,0.0008695652173913021,0.005233494363929148,-0.005555555555555556,0.01716950289018396
calibration,niah_single_1,diagonal_rms_innovation,64,42,0.95,180,4,0.44113503458178815,0.6363727858293076,0.17222222222222222,0.3434856029136965,0.009566257428001601,0.008776167471819642,0.016666666666666666,-0.0003056854750108763
calibration,niah_single_1,diagonal_rms_innovation,64,31415,0.95,180,4,0.4111317253741151,0.6315217391304347,0.17222222222222222,0.3317035922983928,0.0017395086299452633,0.0010265700483091807,0.005555555555555556,0.013857860829334993
calibration,niah_single_1,diagonal_rms_innovation,64,271828,0.95,180,4,0.46434782608695646,0.6392512077294685,0.1388888888888889,0.3298202133580017,0.010000000000000033,0.007467793880837354,-0.005555555555555556,0.022057759182418372
calibration,niah_single_1,diagonal_rms_innovation,128,42,0.95,180,4,0.4421739130434782,0.6366143317230274,0.15,0.3446711760919773,0.012173913043478264,0.006280193236714974,-0.016666666666666666,-0.008950269902508285
calibration,niah_single_1,diagonal_rms_innovation,128,31415,0.95,180,4,0.4556521739130434,0.6360305958132045,0.16111111111111112,0.3370164799140922,0.005217958597091746,0.004066022544283414,0.011111111111111112,-0.0015376293505744497
calibration,niah_single_1,diagonal_rms_innovation,128,271828,0.95,180,4,0.4682608695652173,0.6413446054750402,0.15,0.3463704430917309,0.009999999999999986,0.006944444444444447,-0.022222222222222223,-0.003049752695060099
calibration,niah_single_1,diagonal_rms_repeated,32,42,0.95,180,4,0.3741706652930331,0.6154790660225443,0.10555555555555556,0.34652622253824866,-0.000869659766181953,-0.007024959742351047,-0.05,-0.014372630641812455
calibration,niah_single_1,diagonal_rms_repeated,32,31415,0.95,180,4,0.418695652173913,0.6196658615136876,0.12777777777777777,0.3522767265915349,-0.006087523814483131,-0.0032407407407407415,-0.044444444444444446,-0.007657607204389934
calibration,niah_single_1,diagonal_rms_repeated,32,271828,0.95,180,4,0.4313043478260869,0.6335547504025766,0.1111111111111111,0.36199201176067053,-0.007826086956521722,0.0012278582930756806,-0.044444444444444446,-0.0195896239134497
calibration,niah_single_1,diagonal_rms_repeated,64,42,0.95,180,4,0.41678437203111185,0.6216988727858292,0.10555555555555556,0.34475175285371495,-0.0004347826086956441,-0.0058977455716586165,-0.05,-0.001571835415029256
calibration,niah_single_1,diagonal_rms_repeated,64,31415,0.95,180,4,0.42287180129680424,0.6240539452495975,0.12777777777777777,0.3359109269139407,-0.009565217391304282,-0.006441223832528176,-0.03888888888888889,0.009650526213787113
calibration,niah_single_1,diagonal_rms_repeated,64,271828,0.95,180,4,0.4578260869565217,0.6339774557165861,0.13333333333333333,0.35305593101481547,0.0021741021410595085,0.002194041867954907,-0.011111111111111112,-0.0011779584743954363
calibration,niah_single_1,diagonal_rms_repeated,128,42,0.95,180,4,0.42917733098277444,0.629488727858293,0.12777777777777777,0.33466750032608233,-0.0017391304347826216,-0.0008454106280193225,-0.03888888888888889,0.0010534058633866299
calibration,niah_single_1,diagonal_rms_repeated,128,31415,0.95,180,4,0.45961523370156177,0.6323268921095008,0.1388888888888889,0.33003169510624275,0.0008695652173912952,0.00036231884057971297,-0.011111111111111112,0.005447155457275082
calibration,niah_single_1,diagonal_rms_repeated,128,271828,0.95,180,4,0.44695652173913036,0.6344202898550726,0.12777777777777777,0.329623395779614,-0.0017391304347826042,2.0128824476653736e-05,-0.044444444444444446,0.013697294617056792
calibration,niah_single_1,output_fisher_oracle,32,42,0.95,180,4,0.9891304347826086,0.9480475040257649,0.9333333333333333,0.00228226026428868,0.554782608695652,0.32554347826086955,0.7777777777777778,0.32987133163214755
calibration,niah_single_1,output_fisher_oracle,32,31415,0.95,180,4,0.9891304347826086,0.9480475040257649,0.9333333333333333,0.00228226026428868,0.5447826086956522,0.32514090177133653,0.7611111111111111,0.34233685912285633
calibration,niah_single_1,output_fisher_oracle,32,271828,0.95,180,4,0.9891304347826086,0.9480475040257649,0.9333333333333333,0.00228226026428868,0.5308695652173911,0.3157206119162641,0.7777777777777778,0.34012012758293214
calibration,niah_single_1,output_fisher_oracle,64,42,0.95,180,4,0.9891304347826086,0.9480475040257649,0.9333333333333333,0.00228226026428868,0.5462614699495241,0.320450885668277,0.7777777777777778,0.34089765717439696
calibration,niah_single_1,output_fisher_oracle,64,31415,0.95,180,4,0.9891304347826086,0.9480475040257649,0.9333333333333333,0.00228226026428868,0.5186436503390518,0.3175523349436393,0.7666666666666667,0.3432791928634391
calibration,niah_single_1,output_fisher_oracle,64,271828,0.95,180,4,0.9891304347826086,0.9480475040257649,0.9333333333333333,0.00228226026428868,0.516086956521739,0.31626409017713364,0.7888888888888889,0.34959571227613134
calibration,niah_single_1,output_fisher_oracle,128,42,0.95,180,4,0.9891304347826086,0.9480475040257649,0.9333333333333333,0.00228226026428868,0.5251252062334574,0.3177133655394525,0.7666666666666667,0.33343864592518024
calibration,niah_single_1,output_fisher_oracle,128,31415,0.95,180,4,0.9891304347826086,0.9480475040257649,0.9333333333333333,0.00228226026428868,0.5091304347826084,0.31608293075684385,0.7833333333333333,0.3331965902992291
calibration,niah_single_1,output_fisher_oracle,128,271828,0.95,180,4,0.9891304347826086,0.9480475040257649,0.9333333333333333,0.00228226026428868,0.5175101285379141,0.3136473429951691,0.7611111111111111,0.3410384301323821
calibration,niah_single_1,raw_action,32,42,0.95,180,4,0.40347826086956523,0.6225040257648953,0.15555555555555556,0.3321535918964362,0.0,0.0,0.0,0.0
calibration,niah_single_1,raw_action,32,31415,0.95,180,4,0.4117391304347826,0.6229066022544284,0.17222222222222222,0.344619119387145,0.0,0.0,0.0,0.0
calibration,niah_single_1,raw_action,32,271828,0.95,180,4,0.4421739130434782,0.6323268921095009,0.15555555555555556,0.3424023878472208,0.0,0.0,0.0,0.0
calibration,niah_single_1,raw_action,64,42,0.95,180,4,0.4060869565217391,0.627596618357488,0.15555555555555556,0.34317991743868564,0.0,0.0,0.0,0.0
calibration,niah_single_1,raw_action,64,31415,0.95,180,4,0.4382608695652173,0.6304951690821256,0.16666666666666666,0.34556145312772785,0.0,0.0,0.0,0.0
calibration,niah_single_1,raw_action,64,271828,0.95,180,4,0.4582608695652174,0.6317834138486312,0.14444444444444443,0.35187797254042,0.0,0.0,0.0,0.0
calibration,niah_single_1,raw_action,128,42,0.95,180,4,0.41913043478260864,0.6303341384863124,0.16666666666666666,0.3357209061894689,0.0,0.0,0.0,0.0
calibration,niah_single_1,raw_action,128,31415,0.95,180,4,0.44570048834506903,0.6319645732689211,0.15,0.33547885056351784,0.0,0.0,0.0,0.0
calibration,niah_single_1,raw_action,128,271828,0.95,180,4,0.44913043478260867,0.6344001610305958,0.17222222222222222,0.3433206903966708,0.0,0.0,0.0,0.0
calibration,niah_single_1,raw_ema,32,42,0.95,180,4,0.39565217391304347,0.6190016103059581,0.16111111111111112,0.33155062751723086,-0.00043478260869567187,-0.003502415458937194,0.005555555555555556,0.0006029643792053736
calibration,niah_single_1,raw_ema,32,31415,0.95,180,4,0.3817391304347826,0.6177536231884058,0.1388888888888889,0.35031103768445065,-0.005217864048301046,-0.005152979066022549,-0.03333333333333333,-0.0056919182973056625
calibration,niah_single_1,raw_ema,32,271828,0.95,180,4,0.43826086956521737,0.6297302737520128,0.12777777777777777,0.33796600538640575,0.0,-0.002596618357487921,-0.027777777777777776,0.00443638246081504
calibration,niah_single_1,raw_ema,64,42,0.95,180,4,0.39347826086956517,0.6244565217391304,0.16666666666666666,0.3310067814616555,-0.0021739130434783177,-0.003140096618357487,0.011111111111111112,0.012173135977030129
calibration,niah_single_1,raw_ema,64,31415,0.95,180,4,0.4352653275412108,0.6270330112721416,0.14444444444444443,0.34807578092688735,-0.0017391304347825903,-0.0034621578099838938,-0.022222222222222223,-0.0025143277991595335
calibration,niah_single_1,raw_ema,64,271828,0.95,180,4,0.44565217391304346,0.6297101449275363,0.1388888888888889,0.3486987009979136,-0.00130434782608696,-0.0020732689210950076,-0.005555555555555556,0.003179271542506477
calibration,niah_single_1,raw_ema,128,42,0.95,180,4,0.4263507240079041,0.6299315619967795,0.17222222222222222,0.3180455942296298,0.0,-0.0004025764895330149,0.005555555555555556,0.017675311959839075
calibration,niah_single_1,raw_ema,128,31415,0.95,180,4,0.440530560533631,0.6301127214170693,0.15,0.3354789348776508,-0.00043478260869561636,-0.001851851851851848,0.0,-8.431413299388642e-08
calibration,niah_single_1,raw_ema,128,271828,0.95,180,4,0.44830965674119627,0.631219806763285,0.1388888888888889,0.34766646572743687,-0.0017393195323640032,-0.0031803542673107857,-0.03333333333333333,-0.004345775330766141
calibration,niah_single_1,raw_innovation,32,42,0.95,180,4,0.3782608695652173,0.6179146537842191,0.15,0.348628879780838,-0.004782608695652238,-0.0045893719806763275,-0.005555555555555556,-0.016475287884401776
calibration,niah_single_1,raw_innovation,32,31415,0.95,180,4,0.37347826086956515,0.6140901771336554,0.17777777777777778,0.34974082080311625,-0.008260869565217401,-0.008816425120772948,0.005555555555555556,-0.005121701415971287
calibration,niah_single_1,raw_innovation,32,271828,0.95,180,4,0.4330906581074073,0.6301932367149758,0.15555555555555556,0.3437646005941967,-0.0004347826086956441,-0.00213365539452496,0.0,-0.0013622127469758703
calibration,niah_single_1,raw_innovation,64,42,0.95,180,4,0.398695652173913,0.6244967793880837,0.16111111111111112,0.3512523237744437,-0.00826172050433329,-0.0030998389694041908,0.005555555555555556,-0.008072406335758066
calibration,niah_single_1,raw_innovation,64,31415,0.95,180,4,0.40217391304347816,0.6232286634460548,0.17777777777777778,0.3360127673010772,-0.007392060738151338,-0.00726650563607085,0.011111111111111112,0.009548685826650628
calibration,niah_single_1,raw_innovation,64,271828,0.95,180,4,0.44461339000014394,0.6286433172302738,0.15,0.3504410465715094,-0.003913516222214114,-0.0031400966183574926,0.005555555555555556,0.0014369259689106456
calibration,niah_single_1,raw_innovation,128,42,0.95,180,4,0.41922157981680186,0.6286634460547503,0.16666666666666666,0.33240500663885,-0.002174102141059564,-0.0016706924315619993,0.0,0.0033158995506189738
calibration,niah_single_1,raw_innovation,128,31415,0.95,180,4,0.438695652173913,0.630132850241546,0.18888888888888888,0.32907560189670987,-0.00260869565217392,-0.0018317230273752008,0.03888888888888889,0.006403248666807933
calibration,niah_single_1,raw_innovation,128,271828,0.95,180,4,0.4591304347826086,0.6317230273752013,0.16111111111111112,0.35471015662963556,-0.002174102141059675,-0.0026771336553945194,-0.011111111111111112,-0.011389466232964773
calibration,niah_single_1,raw_repeated,32,42,0.95,180,4,0.35043478260869565,0.5995571658615138,0.1111111111111111,0.3770491848956417,-0.016523535557457232,-0.02294685990338164,-0.044444444444444446,-0.044895592999205466
calibration,niah_single_1,raw_repeated,32,31415,0.95,180,4,0.34434782608695647,0.5959339774557165,0.07222222222222222,0.39197706529422316,-0.030441401024041644,-0.026972624798711757,-0.1,-0.047357945907078175
calibration,niah_single_1,raw_repeated,32,271828,0.95,180,4,0.4013043478260869,0.6164049919484701,0.07222222222222222,0.37153353805253364,-0.016958318166152953,-0.015921900161030598,-0.08333333333333333,-0.0291311502053128
calibration,niah_single_1,raw_repeated,64,42,0.95,180,4,0.35312025187888285,0.6029991948470208,0.08888888888888889,0.3730701277996349,-0.022611153920730986,-0.024597423510466992,-0.06666666666666667,-0.029890210360949288
calibration,niah_single_1,raw_repeated,64,31415,0.95,180,4,0.38743318946208705,0.6109702093397745,0.08333333333333333,0.38983620943953234,-0.01956729746469882,-0.019524959742351043,-0.08333333333333333,-0.04427475631180455
calibration,niah_single_1,raw_repeated,64,271828,0.95,180,4,0.4056521739130434,0.6180958132045089,0.07777777777777778,0.3895680882123491,-0.022611153920730986,-0.013687600644122387,-0.06666666666666667,-0.03769011567192909
calibration,niah_single_1,raw_repeated,128,42,0.95,180,4,0.3843892384572642,0.6113727858293077,0.10555555555555556,0.35860899002913177,-0.01043591719418352,-0.018961352657004833,-0.06111111111111111,-0.02288808383966281
calibration,niah_single_1,raw_repeated,128,31415,0.95,180,4,0.40260869565217383,0.6175925925925926,0.09444444444444444,0.37233824417713984,-0.01478421602509336,-0.0143719806763285,-0.05555555555555555,-0.036859393613621956
calibration,niah_single_1,raw_repeated,128,271828,0.95,180,4,0.41395908873931064,0.6180958132045089,0.08333333333333333,0.3680178933134858,-0.01521909318257969,-0.016304347826086953,-0.08888888888888889,-0.024697202916814983
evaluation,all,block_rms_action,32,42,0.95,360,8,0.36956521739130427,0.6178945249597424,0.1388888888888889,0.24624578690319698,0.0008695652173912605,0.001549919484702094,0.0,0.0015616761957312933
evaluation,all,block_rms_action,32,31415,0.95,360,8,0.35130434782608694,0.6141606280193237,0.10833333333333334,0.2823977876812802,0.0,-0.00018115942028985017,-0.013888888888888888,-0.007610182308699323
evaluation,all,block_rms_action,32,271828,0.95,360,8,0.3513043478260869,0.6134057971014493,0.1111111111111111,0.2704866129068402,-0.0008696597661819738,-0.0011976650563607085,0.002777777777777778,0.004183280667667566
evaluation,all,block_rms_action,64,42,0.95,360,8,0.38956521739130434,0.6215277777777778,0.125,0.261397753713959,0.0,0.00012077294685990014,0.0,-0.003860443175153433
evaluation,all,block_rms_action,64,31415,0.95,360,8,0.36913043478260865,0.6196054750402576,0.125,0.26785823178110374,0.0008695652173913299,0.000422705314009662,-0.002777777777777778,-0.0006471589623112818
evaluation,all,block_rms_action,64,271828,0.95,360,8,0.36782608695652164,0.617169887278583,0.10833333333333334,0.267435213947512,0.0,0.00024154589371980537,0.0,0.00576546918427762
evaluation,all,block_rms_action,128,42,0.95,360,8,0.3928690593818752,0.6241545893719808,0.12222222222222222,0.2661696720298279,0.0,0.0002918679549114357,0.0,-0.00394685458064414
evaluation,all,block_rms_action,128,31415,0.95,360,8,0.3730434782608696,0.6255636070853462,0.13333333333333333,0.2569761067551696,0.0,-0.00014090177133655441,0.002777777777777778,-0.005731454447987109
evaluation,all,block_rms_action,128,271828,0.95,360,8,0.39634798209297506,0.6235104669887279,0.11388888888888889,0.2651121447764742,0.0,-9.057971014493288e-05,0.002777777777777778,-0.001879454060596407
evaluation,all,block_rms_ema,32,42,0.95,360,8,0.3576475079307385,0.6162942834138486,0.1527777777777778,0.24719456639947904,0.0,-5.032206119162648e-05,0.013888888888888888,0.0006128966994492514
evaluation,all,block_rms_ema,32,31415,0.95,360,8,0.3452173913043478,0.6131239935587762,0.11944444444444445,0.2732588481194694,-0.00260869565217392,-0.0012177938808373566,-0.002777777777777778,0.0015287572531114636
evaluation,all,block_rms_ema,32,271828,0.95,360,8,0.3626086956521739,0.6140398550724637,0.12222222222222222,0.2668311337872904,-0.0026086956521738647,-0.000563607085346214,0.013888888888888888,0.007838759787217351
evaluation,all,block_rms_ema,64,42,0.95,360,8,0.3913043478260869,0.6216384863123993,0.11388888888888889,0.26394681295471156,0.0,0.00023148148148148282,-0.011111111111111112,-0.006409502415906005
evaluation,all,block_rms_ema,64,31415,0.95,360,8,0.3643478260869565,0.6189311594202899,0.13055555555555556,0.2670007856088799,0.0,-0.00025161030595813316,0.002777777777777778,0.0002102872099126068
