sample_id,task,anchor,attention_head_peak_w4_shared,attention_mean_w1_shared,attention_mean_w4_shared,attention_temporal_volatility_w4_shared,blend_attention_contribution_25_w4_shared,blend_attention_contribution_50_w4_shared,blend_attention_contribution_75_w4_shared,contribution_mean_w1_shared,contribution_mean_w4_shared,contribution_q75_w4_shared,key_diagonal_leverage_shared,protected_attention_rescue_m16_shared,protected_attention_rescue_m4_shared,protected_attention_rescue_m8_shared,uniform_position_coverage_shared,value_adjacent_change_shared,value_diagonal_leverage_shared,mean_exact_kl_reduction,primary_wins,primary_nonworse
synthetic_niah_112,niah_single_1,32,1.3337379769860718,1.3949233437813788,1.3268123794030373,1.3240304711234891,1.3949233437813788,1.3949981673069374,1.3290107814699113,2.0649117857460695,1.3290107814699113,1.3957633239577802,0.03751138361748474,1.3290107814699113,1.3923611174861605,1.3290107814699113,2.7484940878271686,2.724107861229811,0.030640061876624713,0.07089287265788968,True,True
synthetic_niah_112,niah_single_1,48,0.011687786500237995,0.012095762377996921,0.010680032191161093,0.009598810340887276,0.01107526015918392,0.010783245066151359,0.009799072961299782,0.01027451034725102,0.009799072961299782,0.009676470289592842,0.8446685606613755,0.009924666135312066,0.010682039739209337,0.010260627444914405,0.6944812483852729,0.7382229727227241,0.06247802136695668,0.0024969520371096454,True,True
synthetic_niah_113,niah_single_1,16,0.00893448268969621,0.03243245855205146,0.00885334717772679,0.008958752791848212,0.031679386537391,0.008905179793018192,0.008863219870931971,0.0320173376921673,0.007609040681550994,0.007599191524882087,0.02123301226924923,0.007609040681550994,0.008986733593403073,0.007540394348126256,1.727091113338247,1.207357709430653,0.022709440345465737,0.023473705760203245,True,True
synthetic_niah_113,niah_single_1,32,1.0953202092775314,1.096054059911694,1.0986134830864671,1.0992688188013062,1.0970981837876934,1.1001358944726007,1.1023969281326345,1.1022737306173553,1.0971831557800442,1.1002789812525293,0.10315617380805975,1.0971831557800442,1.0957801939014757,1.099681807859497,3.791211724455934,1.0951174756464752,0.055171036902862625,-0.0032147588896123125,False,False
synthetic_niah_113,niah_single_1,48,0.009172814773009463,0.009526314137147551,0.010183324613905143,0.010384891679379393,0.009940031023106144,0.009714130687697775,0.010100437764151593,0.010100019760557188,0.009394975370668135,0.010056086373992912,0.053172927886407706,0.009394975370668135,0.009940031023106144,0.009901836590643143,0.16050016721419524,0.042314637866638805,0.033286532277088554,-0.000858577542231842,False,False
synthetic_niah_114,niah_single_1,16,0.006694374800353842,0.0346703996846216,0.00850402964681507,0.008590248068330197,0.033863953369994704,0.008597175021961334,0.008468662467393528,0.03390834930335984,0.006926621908135644,0.006976859243934541,0.030953581762446447,0.006976859243934541,0.008585955653838795,0.008474472874659966,1.9937653165543452,1.2698544223421777,0.02790438929332595,0.026080151616291403,True,True
synthetic_niah_114,niah_single_1,32,0.6301257373488625,0.018965626863064244,0.606612341485743,0.026707926408562344,0.01893424151421641,0.017600284398213262,0.017600284398213262,0.21804310759398504,0.02434862459631404,0.018744723212876124,0.1623694233239803,0.02434862459631404,0.614247293851804,0.02434862459631404,0.4385894033475779,0.10411626378117944,0.2998892762516334,-0.007742299545498099,False,False
synthetic_niah_114,niah_single_1,48,0.04874140857326381,0.032825649754855135,0.04954896390266583,0.07950664497103332,0.0353425475119451,0.046313403276258214,0.0557042107891732,0.03307160025875078,0.05453548134519792,0.05747784812643886,0.5968093570554629,0.03463572319580521,0.032486527730540615,0.034829827413659586,0.6850955055124359,0.08972876569714572,0.6180250594043173,-0.04668099521617819,False,False
synthetic_niah_115,niah_single_1,16,0.009038315143527598,0.008861567407585369,0.009118078220140546,0.007966112730279917,0.008985482464829886,0.009309527350225721,0.009316664892274673,0.009196543180237882,0.009327284528247048,0.007979920664794804,0.0488930642889045,0.009457782413591076,0.009194374482071055,0.009309527350225721,1.5579894238617271,0.9299671241897158,0.04156537557366846,0.0008954546773054517,True,True
synthetic_niah_115,niah_single_1,32,0.20023928449154482,0.17641098092281027,0.19185903359539225,0.22239837303459353,0.17710695008281618,0.19072586258516822,0.19072586258516822,0.20148391681686917,0.22046972507632745,0.22058860141260084,1.6774190703872591,0.22023285817158467,0.19733401998928457,0.21786649642308475,1.2917782560689375,0.11758165701758116,1.134053734014742,-0.045987392111783265,False,False
synthetic_niah_115,niah_single_1,48,0.0368632800950337,0.036414863175735945,0.03600592607263309,0.03788972885698172,0.03363727079168655,0.03572516032089368,0.03582243147589281,0.0341708606072757,0.03602105613752826,0.03563590812487405,0.1341700879677319,0.03558288092797568,0.033633032852804945,0.03463005564809407,0.11889443168357161,0.0413575864080542,0.11591576723731123,-0.0014748656812457739,False,False
synthetic_niah_116,niah_single_1,16,0.027430441107732406,0.06291266076835278,0.027191264450458164,0.027423389708793877,0.060242168914779626,0.027045216366918368,0.0243317683116544,0.05925195730296906,0.024073965881896697,0.024389667745566612,0.022441278929136388,0.024109249261758947,0.06211489525811231,0.027451191712046352,1.6488735093735158,0.8317755074604065,0.023714827145099093,0.0354892710595589,True,True
synthetic_niah_116,niah_single_1,32,0.02694311254899162,0.024670519675098035,0.027073553631538516,0.025526860966536447,0.02504859801005921,0.025660535613248214,0.026200415214205464,0.02487386357950072,0.025578573719258202,0.026133803847031345,0.04218388754395619,0.025876821794213356,0.024988805303820527,0.025660535613248214,0.4458546291789389,0.16098754513404856,0.04100385984474997,-0.0008563412914384116,False,False
synthetic_niah_116,niah_single_1,48,0.014157553813864077,0.014616394835838875,0.015747408070634794,0.013612141706613512,0.014673493734011389,0.014339597107468904,0.014289043033547166,0.014136992003288773,0.014297947803465272,0.0139884486869426,0.6306878622614889,0.014141023951289355,0.01500296247990196,0.014335631682208416,1.5931803893763572,1.4323496031247487,0.5617032016965666,0.0010042531292253631,True,True
