sample_id,sample_cluster,task,anchor,horizon_left,horizon_right,mean_jaccard,mean_retention,availability,scope
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,16,16,64,0.6560308012175963,0.7862012987012987,available,selected_core_all_28_layers
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,48,1,4,0.8075378786233612,0.888961038961039,available,selected_core_all_28_layers
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,48,1,16,0.6066993887472647,0.749512987012987,available,selected_core_all_28_layers
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,48,1,64,0.6617229993400064,0.7915584415584416,available,selected_core_all_28_layers
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,48,4,16,0.6339509336717758,0.7712662337662337,available,selected_core_all_28_layers
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,48,4,64,0.7074194198304987,0.8259740259740259,available,selected_core_all_28_layers
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,48,16,64,0.7588204471294208,0.860551948051948,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,0,1,4,0.6603792453466136,0.789448051948052,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,0,1,16,0.6186847669705262,0.7597402597402597,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,0,1,64,0.6127493683841975,0.75487012987013,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,0,4,16,0.741901476839326,0.848051948051948,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,0,4,64,0.7061999903689562,0.8233766233766234,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,0,16,64,0.7547108797612554,0.8547077922077922,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,16,1,4,0.822508721152703,0.9016233766233767,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,16,1,16,0.7499676210042853,0.8551948051948053,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,16,1,64,0.5886853725665134,0.7383116883116883,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,16,4,16,0.7823270997913007,0.8762987012987011,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,16,4,64,0.5846590837792732,0.7339285714285715,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,16,16,64,0.6514310817473818,0.7842532467532467,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,48,1,4,0.8113214546791822,0.8946428571428572,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,48,1,16,0.7145247830384667,0.8293831168831168,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,48,1,64,0.6866644932154314,0.8110389610389612,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,48,4,16,0.7780766430144,0.8722402597402599,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,48,4,64,0.7403398261843891,0.8482142857142857,available,selected_core_all_28_layers
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,48,16,64,0.7807598915864636,0.8732142857142857,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,0,1,4,0.6320846523008664,0.7696428571428571,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,0,1,16,0.6252312560113672,0.7642857142857145,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,0,1,64,0.6229158376624319,0.7621753246753246,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,0,4,16,0.8305171255599954,0.9055194805194807,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,0,4,64,0.7413296846964342,0.8477272727272727,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,0,16,64,0.8126607712643887,0.8944805194805194,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,16,1,4,0.793592382204082,0.8829545454545454,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,16,1,16,0.7255394618004923,0.8381493506493507,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,16,1,64,0.6591465542196913,0.7907467532467534,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,16,4,16,0.795127820704834,0.8845779220779221,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,16,4,64,0.6866632323669972,0.8107142857142858,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,16,16,64,0.7985526349465054,0.8855519480519479,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,48,1,4,0.7758799746724706,0.8722402597402599,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,48,1,16,0.7604467585113778,0.8613636363636362,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,48,1,64,0.7317384562102253,0.8417207792207791,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,48,4,16,0.8576909711518449,0.9224025974025974,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,48,4,64,0.7961371331083947,0.8832792207792207,available,selected_core_all_28_layers
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,48,16,64,0.8455890964771047,0.9144480519480519,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,0,1,4,0.63189875342881,0.7680194805194805,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,0,1,16,0.596813572160534,0.7413961038961041,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,0,1,64,0.6049718175114782,0.7464285714285716,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,0,4,16,0.7254735774298947,0.8366883116883118,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,0,4,64,0.6820537947997753,0.8050324675324676,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,0,16,64,0.8319692579883905,0.9060064935064936,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,16,1,4,0.8240368659363682,0.9021103896103896,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,16,1,16,0.7289658705102994,0.8404220779220778,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,16,1,64,0.6627727994516818,0.7931818181818182,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,16,4,16,0.7822730019002425,0.8751623376623378,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,16,4,64,0.680576903074117,0.806331168831169,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,16,16,64,0.8061375522762545,0.8900974025974024,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,48,1,4,0.8256055850696004,0.9025974025974026,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,48,1,16,0.7041602124223011,0.8232142857142858,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,48,1,64,0.710580696691286,0.8267857142857141,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,48,4,16,0.7790335884230866,0.873538961038961,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,48,4,64,0.7741617554088639,0.8694805194805195,available,selected_core_all_28_layers
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,48,16,64,0.8434906013504504,0.9129870129870131,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,0,1,4,0.6549203336507482,0.786525974025974,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,0,1,16,0.6150218967600154,0.7560064935064935,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,0,1,64,0.6182356541032308,0.7573051948051946,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,0,4,16,0.7347105612199648,0.8435064935064936,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,0,4,64,0.6929264473815581,0.8129870129870129,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,0,16,64,0.8150587583571198,0.8959415584415584,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,16,1,4,0.8236648259537761,0.9022727272727274,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,16,1,16,0.7258842831313458,0.8392857142857143,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,16,1,64,0.6456760274588037,0.781655844155844,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,16,4,16,0.773985585069885,0.8714285714285713,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,16,4,64,0.6519493335062087,0.7853896103896104,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,16,16,64,0.7733139571065453,0.8685064935064936,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,48,1,4,0.7926930834733017,0.8827922077922078,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,48,1,16,0.711587461467488,0.8292207792207794,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,48,1,64,0.6619320974150226,0.7933441558441559,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,48,4,16,0.8044367757231221,0.8904220779220777,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,48,4,64,0.7474827901976123,0.8530844155844156,available,selected_core_all_28_layers
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,48,16,64,0.834658056259972,0.9084415584415584,available,selected_core_all_28_layers
