sample_id,task,previous_anchor,anchor,horizon,proxy,staleness_gap,selector_gap,total_gap,identity_residual,proxy_regret,fresh_teacher_risk,stale_teacher_risk,oracle_teacher_risk,panel_max_teacher_risk,fresh_action_id,stale_action_id
synthetic_niah_29,niah_single_1,16,32,4,attention_mean_w1_shared,0.006468860636232421,0.0,0.006468860636232421,0.0,0.14814336632593755,0.055516015068860725,0.061984875705093145,0.055516015068860725,0.05673185599880526,9e0c31d1d8e97fa99b6ff46bdc9a4e046a06c914d468d0a92638e195ee1fa2a2,3667f118364c554c70cd701549aedea1ccdb65eba7b23f64255527521bd37192
synthetic_niah_29,niah_single_1,16,32,8,attention_mean_w1_shared,-0.019128750733216293,0.0,-0.019128750733216293,0.0,0.14814336632593755,0.07081817877769936,0.051689428044483066,0.07081817877769936,0.07560684830605169,9e0c31d1d8e97fa99b6ff46bdc9a4e046a06c914d468d0a92638e195ee1fa2a2,3667f118364c554c70cd701549aedea1ccdb65eba7b23f64255527521bd37192
synthetic_niah_29,niah_single_1,16,32,16,attention_mean_w1_shared,-0.0890698717921623,0.0,-0.0890698717921623,0.0,0.14814336632593755,0.2162163175889873,0.127146445796825,0.2162163175889873,0.26356154783024976,9e0c31d1d8e97fa99b6ff46bdc9a4e046a06c914d468d0a92638e195ee1fa2a2,3667f118364c554c70cd701549aedea1ccdb65eba7b23f64255527521bd37192
synthetic_niah_29,niah_single_1,32,48,1,attention_mean_w1_shared,0.2395102756563574,0.0,0.2395102756563574,0.0,0.2560126176121541,0.0029446256812661886,0.2424549013376236,0.0029446256812661886,0.004056078847497702,b755e60c67ccd1a6802a03a73e8648a2c442308b40394113e9c80c241fce6a06,9e0c31d1d8e97fa99b6ff46bdc9a4e046a06c914d468d0a92638e195ee1fa2a2
synthetic_niah_29,niah_single_1,32,48,4,attention_mean_w1_shared,1.1867543036714778,0.0,1.1867543036714778,0.0,0.2560126176121541,0.050697441525699105,1.237451745197177,0.050697441525699105,0.05442856495210435,b755e60c67ccd1a6802a03a73e8648a2c442308b40394113e9c80c241fce6a06,9e0c31d1d8e97fa99b6ff46bdc9a4e046a06c914d468d0a92638e195ee1fa2a2
synthetic_niah_29,niah_single_1,32,48,8,attention_mean_w1_shared,0.6327534929332614,0.0,0.6327534929332614,0.0,0.2560126176121541,0.035000878018763615,0.6677543709520251,0.035000878018763615,0.036623122221499216,b755e60c67ccd1a6802a03a73e8648a2c442308b40394113e9c80c241fce6a06,9e0c31d1d8e97fa99b6ff46bdc9a4e046a06c914d468d0a92638e195ee1fa2a2
synthetic_niah_29,niah_single_1,32,48,16,attention_mean_w1_shared,0.36419316591673123,0.0,0.36419316591673123,0.0,0.2560126176121541,0.05166925151388568,0.4158624174306169,0.05166925151388568,0.05207408908972866,b755e60c67ccd1a6802a03a73e8648a2c442308b40394113e9c80c241fce6a06,9e0c31d1d8e97fa99b6ff46bdc9a4e046a06c914d468d0a92638e195ee1fa2a2
gov_report:24,gov_report,16,32,1,attention_mean_w1_shared,3.0965392625148525e-05,5.98608124846578e-07,3.15640007499951e-05,0.0,0.4838756861904803,9.555249107506825e-07,3.192091753589921e-05,3.5691678590410447e-07,9.555249107506825e-07,a253c97855e8d46af9d60516adc3068d0fdae1c6b1796d4bd0be4877a74ab541,777cd7519bdeb7215ae2b084de8b14677b0d9f6729a6c2b1897b9c4a65ac000c
gov_report:24,gov_report,16,32,4,attention_mean_w1_shared,0.051911569278956904,0.0,0.051911569278956904,0.0,0.4838756861904803,0.33736358483719187,0.38927515411614877,0.33736358483719187,0.38399818032898025,a253c97855e8d46af9d60516adc3068d0fdae1c6b1796d4bd0be4877a74ab541,777cd7519bdeb7215ae2b084de8b14677b0d9f6729a6c2b1897b9c4a65ac000c
gov_report:24,gov_report,16,32,8,attention_mean_w1_shared,-0.02618792088910027,0.0011335355812427395,-0.02505438530785753,0.0,0.4838756861904803,0.37806152718107455,0.3518736062919743,0.3769279915998318,0.37806152718107455,a253c97855e8d46af9d60516adc3068d0fdae1c6b1796d4bd0be4877a74ab541,777cd7519bdeb7215ae2b084de8b14677b0d9f6729a6c2b1897b9c4a65ac000c
