layer,head,spearman_attn_delta,var_log_attn,var_log_pv
16,1,0.9949951020592689,6.8074907989707265,0.05307674484646846
16,2,0.9946688081651599,5.624043285121296,0.04391639200362297
16,3,0.9960699168100171,5.921754467612653,0.03973890426359618
16,4,0.9927029621741427,5.047057919859462,0.052521262599105736
16,5,0.9972331095649232,9.98622515884241,0.03370710905328421
16,6,0.9933406496761977,4.662984562156191,0.049064329299460925
16,7,0.9948585699998114,6.525417168748633,0.053629270576114225
17,0,0.9938367267423515,6.666585155591471,0.1387289475317999
17,1,0.9951742388257221,6.577760618785841,0.06941084526559672
17,2,0.9976963948313521,12.211778439872315,0.20044717629393485
17,3,0.9974069702010641,7.540080480376271,0.06286459882729734
17,4,0.996371026584791,8.432803967241805,0.07519060413910655
17,5,0.9980823952340028,11.363219421142935,0.11911554845272516
17,6,0.9956417320187971,10.880986346917243,0.07657706686208764
17,7,0.9958936113699257,7.0005142916687975,0.11371281483480418
18,0,0.9980750244331515,7.542602123968707,0.018770739953149356
18,1,0.997344890609895,12.46100024495453,0.10328444553336241
18,2,0.9973588020160086,12.645603126084902,0.14190754028160443
18,3,0.9962445618829171,6.097078042711732,0.0803415226431834
18,4,0.9975572881393266,17.757113384319563,0.1299181463648576
18,5,0.9971421152276394,8.807995868320868,0.10784882619337918
18,6,0.9972443357951737,15.30579750005137,0.09957853442762866
18,7,0.9958726672731618,6.573333389757254,0.0752912587988405
19,0,0.997391930056128,11.427334035790311,0.09269562311317481
19,1,0.9970451675110327,6.4621385830374285,0.11041267053483006
19,2,0.9978829005162329,7.444231301621311,0.12535798521652394
19,3,0.9942712213002202,8.728678127692813,0.10632160378239693
19,4,0.997806335552274,7.979264192575975,0.11063311049286394
19,5,0.9970306618257462,4.678829211728137,0.08746738275422772
19,6,0.9981666311446137,14.070062298512076,0.15171529727416433
19,7,0.9948056166700421,11.409835687018205,0.19177711870855393
20,0,0.9976190488054882,8.750720232170485,0.09641818951496302
20,1,0.9968350800100364,4.999993060739644,0.08250212529149513
20,2,0.997864868068551,15.741664686722034,0.06259228600565218
20,3,0.9971795055389814,10.032633686241846,0.09007219294935824
20,4,0.9975275878559727,11.903186192415902,0.07279447053943022
