sample_id,task,cycle,offset,inside_position,outside_position,inside_attn,outside_attn,attn_margin,layers_swapped,base_kl,swap_kl,swap_regret,inside_delta_l0,inside_delta_mean,inside_pv_l0,inside_pv_mean,inside_vn_l0,inside_vn_mean,outside_delta_l0,outside_delta_mean,outside_pv_l0,outside_pv_mean,outside_vn_l0,outside_vn_mean,delta_diff,pv_diff,vn_diff,regret_negative,regret_positive
synthetic_niah_86,niah_single_1,20,1,4538,3038,0.0003527700901031494,0.00034853070974349976,4.239380359649658e-06,2,0.00838891975581646,0.008375233970582485,-1.3685785233974457e-05,0.0001784645033922061,0.00010236281577539567,0.5666481330990791,22.298895781238873,0.3228532373905182,12.828396705289682,8.61321825595951e-05,4.012119816739398e-05,0.3838724456727505,15.026966865484914,0.21148130297660828,8.882451511919498,6.22416176080017e-05,7.271928915753959,3.945945193370184,True,False
synthetic_niah_86,niah_single_1,20,2,2964,4570,0.0003544241189956665,0.0003482550382614136,6.16908073425293e-06,17,0.00838891975581646,0.008532814681529999,0.00014389492571353912,0.00011701109224304673,0.0016641650201943354,0.4823289141058922,21.245156582444906,0.27979615330696106,12.276484471228388,0.00016058008236541355,0.00012053939841257429,0.514636792242527,22.056619524127907,0.298468679189682,12.67379158652491,0.0015436256217817611,-0.8114629416830006,-0.3973071152965222,False,True
synthetic_niah_86,niah_single_1,20,4,3583,4330,0.00035593658685684204,0.00034368783235549927,1.2248754501342773e-05,2,0.00838891975581646,0.008386793546378613,-2.1262094378471375e-06,0.00017411905912467773,9.423389858964626e-05,0.4395107217133045,16.538430295056767,0.24894455075263977,9.64813573575682,0.00019149904369442083,7.446514996435461e-05,0.4395107217133045,17.6268104357231,0.24894455075263977,10.128049679928356,1.9768748625291645e-05,-1.0883801406663345,-0.47991394417153543,True,False
synthetic_niah_86,niah_single_1,20,8,4490,4442,0.0003588572144508362,0.00032880157232284546,3.0055642127990723e-05,2,0.00838891975581646,0.008364615961909294,-2.4303793907165527e-05,0.00016945253628364298,7.678377647203484e-05,0.4823289141058922,18.42565713657273,0.27979615330696106,10.683774535026815,9.706489527161466e-05,0.00011377835234080734,0.3838724456727505,14.864780977989236,0.21148130297660828,8.792318694293499,-3.69945758687725e-05,3.560876158583495,1.8914558407333164,True,False
synthetic_niah_86,niah_single_1,20,16,4530,4579,0.00036710500717163086,0.00031397491693496704,5.313009023666382e-05,2,0.00838891975581646,0.008476266637444496,8.73468816280365e-05,0.0001545270906717633,8.309153533798192e-05,0.4823289141058922,17.851271943913567,0.27979615330696106,10.32928699006637,0.000151790075591407,0.00011090306565142427,0.514636792242527,21.774415840912198,0.298468679189682,12.517323022915257,-2.7811530313442352e-05,-3.9231438969986314,-2.1880360328488866,False,True
synthetic_niah_86,niah_single_1,20,32,4507,4397,0.00039675086736679077,0.0002926439046859741,0.00010410696268081665,2,0.00838891975581646,0.008335640653967857,-5.3279101848602295e-05,0.00019450415425126266,0.00011972388292970216,0.514636792242527,22.221915740519762,0.298468679189682,12.764040194451809,8.425050873483997e-05,0.00011866202735561554,0.3838724456727505,14.939751038845214,0.21148130297660828,8.829249847266409,1.0618555740866167e-06,7.282164701674548,3.9347903471854,True,False
synthetic_niah_86,niah_single_1,24,1,3484,4276,0.0003676488995552063,0.00036763399839401245,1.4901161193847656e-08,1,0.004984759259968996,0.004985529463738203,7.702037692070007e-07,8.643005335429166e-05,4.649185537071906e-05,0.4395107217133045,17.476925937976276,0.24894455075263977,10.113611020975643,9.294904930357006e-05,5.960855459371158e-05,0.4395107217133045,18.27700941564722,0.24894455075263977,10.536270913978418,-1.3116699222992523e-05,-0.8000834776709453,-0.4226598930027752,False,True
synthetic_niah_86,niah_single_1,24,2,4109,4253,0.00036828964948654175,0.00036704540252685547,1.2442469596862793e-06,6,0.004984759259968996,0.00498424656689167,-5.126930773258209e-07,7.630288666859997e-05,9.735062344103558e-05,0.3838724456727505,14.922425508913067,0.21148130297660828,8.813630525436666,8.885546833425906e-05,7.105580958841371e-05,0.3838724456727505,14.874648636310464,0.21148130297660828,8.791659457816017,2.6294813852621867e-05,0.04777687260260244,0.021971067620649265,True,False
synthetic_niah_86,niah_single_1,24,4,4188,2978,0.0003769323229789734,0.00036588311195373535,1.1049211025238037e-05,2,0.004984759259968996,0.00498445238918066,-3.0687078833580017e-07,0.00013674783122041845,0.0006013260151263763,0.4823289141058922,21.024053326911396,0.27979615330696106,12.270327607790628,0.00011404532233427744,0.000305501502497258,0.4823289141058922,19.168624102448423,0.27979615330696106,11.099560003313753,0.0002958245126291183,1.8554292244629735,1.1707676044768753,True,False
synthetic_niah_86,niah_single_1,24,8,3502,4584,0.00039395689964294434,0.00035975873470306396,3.419816493988037e-05,1,0.004984759259968996,0.004985916428267956,1.157168298959732e-06,9.814875339486662e-05,2.1865774366198248e-05,0.4395107217133045,18.086717621112864,0.24894455075263977,10.421733331349161,0.00011279186583124101,0.0008808313237927597,0.4823289141058922,20.169961254215902,0.27979615330696106,11.676393560237354,-0.0008589655494265615,-2.083243633103038,-1.2546602288881932,False,True
