sample_id,task,cycle,generated_token_id,pool_scoring_forward_time_s,exact_kl,js,full_nll,perturbed_nll,delta_nll,logit_l2_sq,fisher_quadratic
synthetic_niah_90,niah_single_1,60,264,0.13424949999989622,1.5987382084858837e-06,3.7495198057513335e-07,0.0007180972606875002,0.0007493072189390659,3.1209958251565695e-05,37359.58203125,1.8138767927666777e-06
synthetic_niah_89,niah_single_1,39,12884,0.13467883400005576,1.5440424476764747e-06,2.6981859946317854e-07,1.7881377516459906e-06,3.576278118089249e-07,-1.4305099398370658e-06,76357.3984375,2.4358246264455374e-06
gov_report:90,gov_report,1,19237,0.11874183300005825,1.5017033092590282e-06,3.5132617881572514e-07,4.279521817807108e-05,3.266281055402942e-05,-1.0132407624041662e-05,3862.76611328125,1.60606441568234e-06
gov_report:87,gov_report,43,8521,0.12247766699999829,1.3543874501920072e-06,2.8404744512045e-07,2.1934269170742482e-05,1.6689160474925302e-05,-5.24510869581718e-06,5602.4296875,1.3915904446548666e-06
gov_report:90,gov_report,24,13190,0.12126229199998306,1.3223174164522788e-06,3.1655625321036496e-07,6.723177648382261e-05,5.6622808187967166e-05,-1.0608968295855448e-05,2674.96923828125,1.47146351991978e-06
synthetic_niah_88,niah_single_1,20,374,0.12994004099999756,1.197957089971169e-06,3.437013447182835e-07,4.6491513785440475e-06,8.702239938429557e-06,4.053088559885509e-06,43332.49609375,9.644898000260582e-07
synthetic_niah_90,niah_single_1,12,369,0.13137383299999783,1.1706193845384405e-06,3.1812342626835743e-07,9.059865078597795e-06,1.3470558769768104e-05,4.410693691170309e-06,18251.92578125,1.1255144727329025e-06
gov_report:88,gov_report,17,54388,0.12080833300001359,1.1563220141397323e-06,2.6172529032919556e-07,3.528532761265524e-05,2.729855441430118e-05,-7.986773198354058e-06,6803.9951171875,1.1875703194164089e-06
gov_report:89,gov_report,57,11,0.1305850419998933,1.0818226883202442e-06,2.3073118882166455e-07,2.861018856492592e-06,9.536738616588991e-07,-1.907344994833693e-06,50162.0546875,1.5814983953532646e-06
gov_report:88,gov_report,15,785,0.12186329099995419,9.977552508644294e-07,2.3707838181508123e-07,3.40932747349143e-05,2.658331868587993e-05,-7.509956049034372e-06,2503.4521484375,1.0793543196996325e-06
synthetic_niah_87,niah_single_1,38,279,0.131404874999987,8.985211366052681e-07,1.2052447573296377e-07,4.768370445162873e-07,-0.0,-4.768370445162873e-07,124913.984375,1.916774408527999e-06
gov_report:89,gov_report,28,7276,0.12039979099995435,7.387058076346875e-07,1.6534193036932265e-07,3.3378546504536644e-06,1.5497195136049413e-06,-1.788135136848723e-06,39482.859375,9.724991514303838e-07
gov_report:87,gov_report,36,320,0.12593633300002693,7.363956910921843e-07,1.4932996350580652e-07,6.318072337307967e-06,4.172316494077677e-06,-2.1457558432302903e-06,4386.572265625,7.897598948147788e-07
synthetic_niah_86,niah_single_1,38,12884,0.13113304099999823,6.422455385290959e-07,9.225247765698441e-08,4.768370445162873e-07,1.1920928244535389e-07,-3.576277620709334e-07,108452.828125,9.121705488723819e-07
synthetic_niah_88,niah_single_1,44,1660,0.13001550000001316,5.475708917401789e-07,7.257210654643131e-08,3.576278118089249e-07,1.1920928244535389e-07,-2.38418529363571e-07,162173.734375,7.1864917572384e-07
gov_report:87,gov_report,58,1482,0.124282624999978,5.038104404775368e-07,1.0464641064800162e-07,8.702239938429557e-06,6.318072337307967e-06,-2.3841676011215895e-06,16860.748046875,5.066529524810903e-07
gov_report:90,gov_report,33,7299,0.12208779200000208,4.481549069623725e-07,1.4177811635818216e-07,7.652943895664066e-05,7.271502545336261e-05,-3.814413503278047e-06,1729.720703125,5.633709179164725e-07
gov_report:87,gov_report,27,8,0.12271329199995762,4.4636763618655095e-07,1.1430618940266868e-07,1.8715683836489916e-05,1.4781842764932662e-05,-3.933841071557254e-06,6561.17236328125,5.129601845510479e-07
synthetic_niah_87,niah_single_1,12,369,0.13154329100001405,4.106350957044924e-07,1.1625817109006675e-07,5.364403477869928e-06,7.748573807475623e-06,2.384170329605695e-06,19620.75390625,3.952705753818009e-07
synthetic_niah_88,niah_single_1,15,45540,0.13666445800004112,3.827226748853718e-07,7.331999540838297e-08,3.814689989667386e-06,4.6491513785440475e-06,8.344613888766617e-07,96208.390625,4.962244588568865e-07
gov_report:88,gov_report,5,54388,0.12024833300006321,3.599922138164402e-07,5.0626361769445793e-08,0.0002294515579706058,0.00023958197562023997,1.0130417649634182e-05,7155.978515625,2.151327578303608e-07
synthetic_niah_86,niah_single_1,29,11,0.13354062499999486,3.0580977750105376e-07,2.337545268460417e-08,2.3841855067985307e-07,2.3841855067985307e-07,0.0,21185.990234375,1.6683124215433054e-07
gov_report:89,gov_report,58,323,0.14012687500007814,2.812544437347242e-07,3.283175331603161e-08,5.960462772236497e-07,3.576278118089249e-07,-2.3841846541472478e-07,27710.171875,1.8957598513225093e-07
gov_report:89,gov_report,16,13,0.12021741700004895,2.7979470473837864e-07,3.8984143913012304e-08,8.344646857949556e-07,4.768370445162873e-07,-3.576276412786683e-07,7771.19091796875,2.2051933967759396e-07
gov_report:86,gov_report,62,5837,0.1239218329999403,2.7196622909286816e-07,5.1336748185804026e-08,1.311301275563892e-06,7.152555099310121e-07,-5.960457656328799e-07,6228.9140625,2.85193351601265e-07
gov_report:89,gov_report,9,9391,0.11869495799999186,2.627154742640414e-07,4.463009517507999e-08,7.152555099310121e-07,3.576278118089249e-07,-3.5762769812208717e-07,2803.62451171875,3.1129977173804946e-07
synthetic_niah_89,niah_single_1,44,1660,0.1333617499999491,2.476402016782231e-07,3.0395241878977686e-08,2.3841855067985307e-07,1.1920928244535389e-07,-1.1920926823449918e-07,89184.1328125,2.2280686096110003e-07
synthetic_niah_86,niah_single_1,13,22458,0.13393412500000323,1.7921146877597494e-07,6.960225817920218e-08,1.3351351299206726e-05,1.585470999998506e-05,2.5033587007783353e-06,61003.0546875,2.710850139919785e-07
synthetic_niah_88,niah_single_1,30,11,0.13432674999995697,1.703779304307318e-07,2.342301463897911e-08,2.3841855067985307e-07,1.1920928244535389e-07,-1.1920926823449918e-07,71209.109375,2.0021208513298916e-07
synthetic_niah_89,niah_single_1,12,369,0.13206624999997985,1.5798089236795931e-07,1.7019701203935256e-08,4.768360213347478e-06,5.125986263010418e-06,3.576260496629402e-07,34124.63671875,8.305396193009074e-08
gov_report:87,gov_report,32,278,0.12627191600006427,1.41042278301029e-07,3.3519178543883754e-08,8.344646857949556e-07,5.960462772236497e-07,-2.3841840857130592e-07,15392.966796875,2.236802174593322e-07
gov_report:88,gov_report,20,320,0.12700674999996409,1.3756974226453167e-07,1.3033564449926871e-08,1.7881377516459906e-06,2.0265558760002023e-06,2.3841812435421161e-07,8193.9384765625,6.154909470978964e-08
synthetic_niah_90,niah_single_1,29,11,0.1356201249999458,1.2735989685097593e-07,3.504450063473996e-08,1.6689286894688848e-06,1.0728830375228426e-06,-5.960456519460422e-07,10699.0009765625,1.8612338692491903e-07
synthetic_niah_86,niah_single_1,17,80,0.13486104199999716,1.1556385004496406e-07,3.186243446862136e-08,-0.0,1.1920928244535389e-07,1.1920928244535389e-07,385722.3125,8.875320922641095e-09
gov_report:89,gov_report,21,12098,0.12359741599993868,1.1430183377569847e-07,7.162907422753051e-08,9.440929716220126e-05,0.0001012035645544529,6.7942673922516406e-06,2282.13037109375,2.396565150775132e-07
gov_report:88,gov_report,28,42827,0.12710316699997293,1.0237004488544699e-07,2.5399764069788944e-08,2.861018856492592e-06,2.145764938177308e-06,-7.15253918315284e-07,12444.349609375,1.1789742870860209e-07
synthetic_niah_89,niah_single_1,30,11,0.13066987499996685,9.995407879159757e-08,1.2127414628082533e-08,4.768370445162873e-07,3.576278118089249e-07,-1.1920923270736239e-07,11094.7998046875,6.899502125179424e-08
gov_report:89,gov_report,51,311,0.14056216700009827,9.97303644112435e-08,1.4505505241402261e-08,2.3841855067985307e-07,1.1920928244535389e-07,-1.1920926823449918e-07,33723.3125,8.603268497608951e-08
synthetic_niah_87,niah_single_1,34,315,0.13164666599999464,9.06302091152611e-08,7.562103832015055e-09,-0.0,-0.0,0.0,56974.1953125,5.640153588615249e-08
gov_report:88,gov_report,6,11487,0.12075395899989871,7.96000279024156e-08,7.977476457199373e-10,2.3841855067985307e-07,3.576278118089249e-07,1.1920926112907182e-07,14954.9716796875,3.004298365638647e-09
synthetic_niah_86,niah_single_1,19,374,0.13025400000000786,7.820201375352553e-08,3.927669922632049e-08,2.074220174108632e-05,2.312633478140924e-05,2.384133040322922e-06,49004.5234375,1.4632441036610544e-07
gov_report:88,gov_report,12,8,0.1243632499999876,7.536609558655982e-08,1.2594108866892384e-08,2.3841855067985307e-07,1.1920928244535389e-07,-1.1920926823449918e-07,24705.42578125,7.347711061811424e-08
gov_report:87,gov_report,35,6687,0.12258370899996862,6.80178757761496e-08,2.4767198070207996e-08,1.2397689715726301e-05,1.1324817933200393e-05,-1.0728717825259082e-06,12394.84375,1.2260501591754291e-07
synthetic_niah_86,niah_single_1,12,369,0.12927516700000297,6.70335822405832e-08,3.066191922584949e-08,2.264974000354414e-06,2.9802276912960224e-06,7.152536909416085e-07,32757.345703125,1.0680043516231308e-07
gov_report:89,gov_report,24,5362,0.12276145800001359,6.02022893758658e-08,1.5092327387833393e-09,2.3841855067985307e-07,2.3841855067985307e-07,0.0,16338.2734375,6.722058465413738e-09
synthetic_niah_88,niah_single_1,12,369,0.12916166599995904,3.6599303143702855e-08,4.5655901281804745e-09,1.9073468138230965e-06,2.0265558760002023e-06,1.1920906217710581e-07,37051.80078125,2.471772830858754e-08
gov_report:90,gov_report,27,4592,0.12432637500000965,3.2867479404785627e-08,2.462412496129218e-09,4.768370445162873e-07,5.960462772236497e-07,1.1920923270736239e-07,2730.853515625,9.008755519346323e-09
gov_report:89,gov_report,29,2448,0.12196074999997109,3.124310765656446e-08,8.778884286186894e-10,1.1920928244535389e-07,1.1920928244535389e-07,0.0,2710.24267578125,4.008636533825438e-09
gov_report:88,gov_report,39,85962,0.1203085419999752,2.987601277482099e-08,1.0034275632619938e-09,1.1920928244535389e-07,1.1920928244535389e-07,0.0,4059.984375,4.7599542085663415e-09
gov_report:90,gov_report,19,315,0.12463337500003036,2.723492187328702e-08,2.6562485544445735e-10,3.576278118089249e-07,3.576278118089249e-07,0.0,1318.6185302734375,1.1224107199225841e-09
gov_report:88,gov_report,7,85962,0.12034649999998237,2.4877826021452165e-08,8.003286922075858e-10,5.960462772236497e-07,5.960462772236497e-07,0.0,7712.916015625,3.6802276781600085e-09
gov_report:89,gov_report,19,36863,0.1243907919999856,2.2369572860725384e-08,8.494849268458893e-10,2.3841855067985307e-07,2.3841855067985307e-07,0.0,9917.0625,3.7195913016319082e-09
synthetic_niah_88,niah_single_1,42,323,0.13240712499998608,1.7241330141359867e-08,1.5604367797905638e-09,-0.0,-0.0,0.0,38185.625,1.4088141320200975e-08
synthetic_niah_90,niah_single_1,15,2328,0.1318743330000416,1.6993663365383327e-08,1.0413781836859926e-08,2.50339189733495e-06,2.50339189733495e-06,0.0,14912.3388671875,4.664116559638387e-08
gov_report:90,gov_report,59,6649,0.12490858299997853,1.5235071870733918e-08,4.477065385088963e-10,1.1920928244535389e-07,1.1920928244535389e-07,0.0,8596.38671875,2.2445869607423674e-09
gov_report:89,gov_report,15,808,0.12483050000003004,1.4436108308757412e-08,1.1915866071632308e-09,-0.0,-0.0,0.0,111658.65625,7.924033873507597e-09
gov_report:89,gov_report,30,8,0.1204447910001818,1.4423707561661558e-08,3.6162473016077e-10,1.1920928244535389e-07,1.1920928244535389e-07,0.0,13754.9287109375,1.7884658198852321e-09
synthetic_niah_90,niah_single_1,18,46589,0.13074858400000267,1.2575782193380292e-08,5.455862428505043e-10,1.1920928244535389e-07,1.1920928244535389e-07,0.0,29199.2265625,2.872896809336112e-09
gov_report:90,gov_report,12,9680,0.11903795900002478,1.257365500606511e-08,4.2525361010348206e-10,-0.0,-0.0,0.0,6648.25,2.007866539699421e-09
synthetic_niah_89,niah_single_1,42,323,0.1313824169999407,1.230175694644231e-08,9.748328810843532e-10,-0.0,-0.0,0.0,12394.248046875,6.805247476648901e-09
synthetic_niah_90,niah_single_1,43,1660,0.13228295800001888,1.2068733568071366e-08,1.1234080332656049e-08,1.1920928244535389e-07,-0.0,-1.1920928244535389e-07,120621.9375,8.87420128492522e-08
gov_report:88,gov_report,19,85962,0.12415612500001316,1.1544058153845072e-08,8.201380685690651e-10,1.1920928244535389e-07,1.1920928244535389e-07,0.0,11460.3642578125,3.899021994158147e-09
gov_report:90,gov_report,48,315,0.11953125000013642,1.1139087874312281e-08,4.144375509440579e-09,8.344646857949556e-07,7.152555099310121e-07,-1.1920917586394353e-07,13002.79296875,2.0742847439692014e-08
gov_report:86,gov_report,22,389,0.12236370799996621,1.0902734715045881e-08,2.1968475927280906e-09,9.536738616588991e-07,8.344646857949556e-07,-1.1920917586394353e-07,1950.874755859375,9.644854692680838e-09
gov_report:87,gov_report,17,5781,0.1212201250000362,9.927548560995092e-09,4.455310564921433e-10,-0.0,-0.0,0.0,4134.4296875,2.268552012907321e-09
gov_report:87,gov_report,37,14884,0.12263112499999806,9.917611620835487e-09,3.432181205909046e-10,-0.0,-0.0,0.0,3195.48486328125,1.6163823612913575e-09
gov_report:90,gov_report,57,65201,0.12030045799997424,9.577116877323988e-09,2.0543655665505867e-10,1.1920928244535389e-07,1.1920928244535389e-07,0.0,5036.8564453125,8.750579705285588e-10
gov_report:89,gov_report,35,7468,0.15151995799988072,9.367280284777735e-09,5.208130593459259e-10,-0.0,-0.0,0.0,11432.8076171875,2.8380608974032384e-09
gov_report:88,gov_report,10,54,0.12030220900010136,9.07813024753068e-09,6.7759287070146e-10,-0.0,-0.0,0.0,10274.720703125,3.5159759548264446e-09
gov_report:88,gov_report,57,4666,0.12223937499993554,8.021102004818204e-09,4.124844910080583e-10,-0.0,-0.0,0.0,6006.28515625,2.3980575303284013e-09
synthetic_niah_90,niah_single_1,41,323,0.13727904100005617,7.940339052936451e-09,7.077512464981339e-10,-0.0,-0.0,0.0,26762.205078125,6.128173968278361e-09
synthetic_niah_86,niah_single_1,41,323,0.13521391700000152,7.535950530268565e-09,6.9962902138343e-10,-0.0,-0.0,0.0,49529.828125,7.564179504981894e-09
synthetic_niah_87,niah_single_1,31,279,0.13390308299997855,6.99889479705007e-09,3.74341335707129e-10,-0.0,-0.0,0.0,24720.05859375,2.089186823539535e-09
gov_report:87,gov_report,38,5781,0.12283087499997691,6.82518530581433e-09,4.4378223318375376e-10,-0.0,-0.0,0.0,10480.0302734375,2.72568412285068e-09
gov_report:89,gov_report,11,37616,0.1270628749999787,6.663866347622616e-09,3.573890072772201e-10,-0.0,-0.0,0.0,8490.236328125,1.9150707686321766e-09
synthetic_niah_89,niah_single_1,4,16,0.13132550000000265,5.826617854864935e-09,1.3987833114015302e-10,-0.0,-0.0,0.0,4503.33447265625,6.301758004312319e-10
gov_report:88,gov_report,45,389,0.12007233300005282,5.52307355405901e-09,3.777206880606343e-10,-0.0,-0.0,0.0,12168.94140625,2.3021935469103028e-09
synthetic_niah_89,niah_single_1,2,15,0.1318598749999751,4.521209184815689e-09,2.716261104929174e-10,-0.0,-0.0,0.0,20297.291015625,1.5714610723804867e-09
synthetic_niah_87,niah_single_1,6,15,0.13963579099998924,3.721338792672668e-09,2.1227286595149053e-10,-0.0,-0.0,0.0,21009.328125,1.2009685468328257e-09
gov_report:90,gov_report,26,34,0.11973729100009223,3.1442433101602774e-09,1.1508571873264373e-10,1.1920928244535389e-07,1.1920928244535389e-07,0.0,3303.13818359375,5.953423865001639e-10
synthetic_niah_87,niah_single_1,42,323,0.13030041700000083,2.7038693506398204e-09,2.4983845547943417e-10,-0.0,-0.0,0.0,76226.046875,2.6979509737401486e-09
synthetic_niah_88,niah_single_1,6,15,0.1310560840000221,2.5634034894750357e-09,1.9955417873696035e-10,-0.0,-0.0,0.0,54217.32421875,1.3744656524039556e-09
synthetic_niah_90,niah_single_1,1,21,0.13479620800001157,2.2997388438028565e-09,1.8579943139584998e-10,-0.0,-0.0,0.0,42647.4375,1.3161068901368367e-09
synthetic_niah_87,niah_single_1,4,20,0.1408022499999788,2.2691493128945694e-09,1.6634571498030937e-10,-0.0,-0.0,0.0,44699.12109375,1.0649003900908838e-09
synthetic_niah_86,niah_single_1,1,16,0.13536062500000412,1.9979942145198493e-09,1.4600406994524917e-10,-0.0,-0.0,0.0,29303.984375,9.32940058540055e-10
synthetic_niah_88,niah_single_1,1,24,0.1363481249999836,1.3818917121710683e-09,1.0434278441273648e-10,-0.0,-0.0,0.0,53692.171875,6.866875401634331e-10
synthetic_niah_86,niah_single_1,16,83149,0.12904850000000323,1.1877622219103046e-09,6.713278544179246e-11,-0.0,-0.0,0.0,6972.78466796875,3.712976037739679e-10
gov_report:89,gov_report,37,311,0.13072966700019606,1.1453106241177125e-09,6.167505395282546e-11,-0.0,-0.0,0.0,14412.673828125,3.322143948825129e-10
synthetic_niah_87,niah_single_1,15,52189,0.1306296669999938,1.1294895019275941e-09,1.5555201571260113e-10,-0.0,-0.0,0.0,23903.390625,9.554499413866324e-10
synthetic_niah_90,niah_single_1,10,10963,0.1305832499999724,9.787189947374486e-10,6.670962393595659e-11,-0.0,-0.0,0.0,4702.7041015625,4.1999070887754897e-10
synthetic_niah_88,niah_single_1,2,19,0.13403337500000134,9.773294395998278e-10,5.675913905545116e-11,-0.0,-0.0,0.0,15592.32421875,3.141249205196317e-10
synthetic_niah_87,niah_single_1,19,417,0.12991450000001237,9.60708623765072e-10,3.3342917316048215e-09,-0.0,-0.0,0.0,261276.140625,1.3057624315138128e-08
synthetic_niah_87,niah_single_1,59,785,0.13082437499997468,9.195607053591459e-10,5.290899662835358e-11,-0.0,-0.0,0.0,9484.25390625,3.036651208265795e-10
gov_report:90,gov_report,54,4180,0.12099470800012568,8.668375461873268e-10,1.621995593392711e-11,-0.0,-0.0,0.0,3078.00048828125,7.240451987966523e-11
gov_report:88,gov_report,23,784,0.14882479200002763,7.992358441732961e-10,6.395686064086803e-11,-0.0,-0.0,0.0,39579.35546875,4.709336254293817e-10
synthetic_niah_89,niah_single_1,5,15,0.1329282909999847,7.746304708788898e-10,5.782728462744302e-11,-0.0,-0.0,0.0,127501.09375,1.6209111830534084e-09
gov_report:87,gov_report,23,16373,0.122229999999945,7.236810040112118e-10,2.733632764595484e-12,-0.0,-0.0,0.0,6710.7119140625,1.0749227896678093e-11
synthetic_niah_89,niah_single_1,18,3346,0.13032154200004697,6.55380527625482e-10,1.1189487530982589e-10,-0.0,-0.0,0.0,196366.3125,5.122572366289546e-10
synthetic_niah_87,niah_single_1,44,1660,0.1305693340000289,5.957100923659198e-10,5.5266392157138355e-11,-0.0,-0.0,0.0,197299.46875,6.683539832685881e-10
synthetic_niah_89,niah_single_1,16,2852,0.13037912499999038,5.913242673294405e-10,3.392016528769304e-11,-0.0,-0.0,0.0,8219.1025390625,1.904314067546764e-10
gov_report:87,gov_report,8,315,0.12500679200002196,5.472640118853178e-10,2.034523938210242e-11,-0.0,-0.0,0.0,2563.823974609375,9.862975713925692e-11
gov_report:88,gov_report,37,14600,0.12277449999999135,4.714678647488313e-10,7.4861783438962e-12,-0.0,-0.0,0.0,4151.271484375,3.4850185237633724e-11
synthetic_niah_87,niah_single_1,17,13333,0.133072999999996,4.1067313438780673e-10,1.6174478423280902e-11,-0.0,-0.0,0.0,7729.0947265625,7.886988284688812e-11
synthetic_niah_88,niah_single_1,4,19,0.13281683299999258,3.9247613492499056e-10,3.5421943156421776e-11,-0.0,-0.0,0.0,400261.71875,5.244111256352824e-10
synthetic_niah_90,niah_single_1,16,6558,0.1335082919999877,3.1570412950543414e-10,1.848429395656659e-11,-0.0,-0.0,0.0,4076.095458984375,1.0503161534947125e-10
gov_report:86,gov_report,44,315,0.11889808400007951,2.8008539931789755e-10,1.3436841916902864e-11,-0.0,-0.0,0.0,2582.61328125,7.025813264505132e-11
synthetic_niah_90,niah_single_1,4,18,0.12954462499999408,2.15551326787633e-10,1.73298805861144e-11,-0.0,-0.0,0.0,114804.453125,1.229747831343886e-10
gov_report:87,gov_report,22,315,0.12187454200000047,2.1074635092599436e-10,1.3420001221398081e-11,-0.0,-0.0,0.0,5373.89794921875,7.865932211137405e-11
gov_report:89,gov_report,23,38600,0.12650462499982496,1.974052310504959e-10,1.7774627256161857e-11,-0.0,-0.0,0.0,163300.578125,6.343655462037745e-11
synthetic_niah_87,niah_single_1,30,315,0.13543304099999887,1.7449232336819165e-10,1.486674325312798e-11,-0.0,-0.0,0.0,94115.53125,1.1478151762389643e-10
synthetic_niah_87,niah_single_1,14,3848,0.12754895899999497,1.7189046019883136e-10,3.232969794653151e-11,-0.0,-0.0,0.0,128260.84375,1.5459304669729335e-10
synthetic_niah_89,niah_single_1,1,21,0.13531366600000183,1.6440086791913444e-10,1.2255233286517786e-11,-0.0,-0.0,0.0,47001.31640625,7.964576914654131e-11
synthetic_niah_87,niah_single_1,55,11,0.1312654170000087,1.3690404365718223e-10,1.1901303727246404e-11,-0.0,-0.0,0.0,96221.421875,1.0409893086427147e-10
synthetic_niah_87,niah_single_1,41,6303,0.1365409590000013,1.249382541868016e-10,3.0251530447333863e-12,-0.0,-0.0,0.0,47025.48046875,1.3742618154566344e-11
synthetic_niah_88,niah_single_1,45,6176,0.13226537499997448,1.1892208051644815e-10,9.471035934682792e-12,-0.0,-0.0,0.0,51424.890625,7.507026250630489e-11
synthetic_niah_88,niah_single_1,41,6303,0.13112916699998323,1.173376951157934e-10,7.018784858869864e-12,-0.0,-0.0,0.0,44673.1640625,3.976517726211881e-11
gov_report:88,gov_report,31,5269,0.1273502080000526,1.121333997877727e-10,6.166532562357219e-12,-0.0,-0.0,0.0,2145.040283203125,2.5044917528749266e-11
synthetic_niah_88,niah_single_1,18,654,0.12850158300000203,1.0410707018682075e-10,1.5425931365609102e-11,-0.0,-0.0,0.0,118726.9375,7.375846461377122e-11
synthetic_niah_89,niah_single_1,41,6303,0.13211391699996966,9.525856492498264e-11,4.648172471921619e-12,-0.0,-0.0,0.0,32621.759765625,2.430495735228355e-11
gov_report:89,gov_report,10,38600,0.12091804199997114,8.715089760968908e-11,5.5894967473935075e-12,-0.0,-0.0,0.0,2718.507080078125,2.2937072380324608e-11
synthetic_niah_89,niah_single_1,10,10963,0.12980658300000414,8.348974983585222e-11,2.0862218202966076e-12,-0.0,-0.0,0.0,4678.94189453125,1.0277933018554286e-11
synthetic_niah_87,niah_single_1,10,10963,0.13082308299999568,8.155356251426937e-11,3.3410114952392433e-12,-0.0,-0.0,0.0,3673.83642578125,2.155301631612261e-11
synthetic_niah_90,niah_single_1,5,22,0.13424008300000878,6.98927998810106e-11,5.7405183037650964e-12,-0.0,-0.0,0.0,59237.328125,4.2174756742507924e-11
synthetic_niah_90,niah_single_1,40,6303,0.13275179099991874,6.432852167614911e-11,2.1789774845570875e-12,-0.0,-0.0,0.0,18435.71484375,1.0293099705904751e-11
synthetic_niah_86,niah_single_1,40,6303,0.1313517920000038,5.5285109823444145e-11,2.120526844395787e-12,-0.0,-0.0,0.0,40911.984375,1.0319481380527407e-11
synthetic_niah_88,niah_single_1,17,69,0.12792558399996778,4.387431390417973e-11,3.9974724919122906e-12,-0.0,-0.0,0.0,167804.203125,5.686631721069091e-11
synthetic_niah_86,niah_single_1,2,22,0.13194420800000017,3.9218468750323865e-11,1.6622840257052296e-12,-0.0,-0.0,0.0,12692.3125,8.281616711847128e-12
synthetic_niah_90,niah_single_1,44,6176,0.13193987500005733,3.854777261280695e-11,2.488816010920436e-12,-0.0,-0.0,0.0,34488.33984375,1.784134298632445e-11
synthetic_niah_87,niah_single_1,45,6176,0.13434804199999917,3.6814096909809635e-11,2.0174122788985116e-12,-0.0,-0.0,0.0,36327.7265625,1.2655951807383214e-11
synthetic_niah_88,niah_single_1,10,10963,0.13019604200002277,3.665865874746821e-11,1.3043251374800224e-12,-0.0,-0.0,0.0,3810.65234375,7.017516776008925e-12
synthetic_niah_89,niah_single_1,45,6176,0.13385845899995275,3.624981217975609e-11,1.9390977538946697e-12,-0.0,-0.0,0.0,8304.822265625,1.3631143956638336e-11
gov_report:89,gov_report,18,315,0.12064533299997038,3.367993731129282e-11,1.6744019365466656e-12,-0.0,-0.0,0.0,7050.96484375,8.812398727409132e-12
gov_report:90,gov_report,28,37,0.12425408400008564,3.3384670028446806e-11,2.2334495364262352e-12,-0.0,-0.0,0.0,15531.0576171875,1.3590407445251973e-11
synthetic_niah_87,niah_single_1,1,22,0.15424891699998966,2.330003898154409e-11,1.2155862254281669e-12,-0.0,-0.0,0.0,19520.400390625,6.420430159748136e-12
synthetic_niah_86,niah_single_1,44,6176,0.13024016699999663,2.239741898890646e-11,1.3703801548387018e-12,-0.0,-0.0,0.0,31003.59765625,1.005551978489061e-11
synthetic_niah_89,niah_single_1,19,87,0.1391404580000426,2.0784266668849583e-11,2.1358175644747845e-12,-0.0,-0.0,0.0,189893.921875,1.6179974027252797e-11
synthetic_niah_90,niah_single_1,2,18,0.1341443750000053,1.944513300378148e-11,1.4324587523095733e-12,-0.0,-0.0,0.0,32470.9140625,9.205965850744846e-12
synthetic_niah_88,niah_single_1,58,3039,0.1371735419999709,1.8339963228641842e-11,1.6873050266014156e-12,-0.0,-0.0,0.0,74539.7734375,2.0770584904794553e-11
gov_report:88,gov_report,21,41,0.1264523749999853,1.4307981882621945e-11,1.9544392146353395e-12,-0.0,-0.0,0.0,4111.6484375,9.288288888020801e-12
synthetic_niah_90,niah_single_1,57,3039,0.13909787499994763,1.0249252835325962e-11,9.29289414516865e-13,-0.0,-0.0,0.0,39399.5078125,9.679186271926987e-12
synthetic_niah_90,niah_single_1,6,22,0.13099895800007744,5.8951086200076386e-12,4.996618353445004e-13,-0.0,-0.0,0.0,21684.375,3.876802958518999e-12
synthetic_niah_86,niah_single_1,57,3039,0.13333799999998064,4.617516438654157e-12,4.194100578988613e-13,-0.0,-0.0,0.0,51351.73828125,4.149373119405331e-12
synthetic_niah_86,niah_single_1,5,23,0.1339315840000026,4.404259075496686e-12,2.5218992475914415e-13,-0.0,-0.0,0.0,27022.0,1.5773282202938277e-12
synthetic_niah_90,niah_single_1,14,927,0.13111537500003578,4.369348632904391e-12,2.677818362016582e-13,-0.0,-0.0,0.0,20702.634765625,1.455952871286248e-12
synthetic_niah_90,niah_single_1,11,1372,0.131317584000044,2.2025200673708722e-12,1.916671031956807e-13,-0.0,-0.0,0.0,45907.578125,1.54106274182636e-12
synthetic_niah_88,niah_single_1,11,1372,0.13212941699998737,2.031580199207683e-12,1.7510683658281123e-13,-0.0,-0.0,0.0,41916.66796875,1.3856490824540324e-12
synthetic_niah_87,niah_single_1,16,71,0.12952799999999343,1.6114593383645404e-12,1.4522261973688722e-13,-0.0,-0.0,0.0,122307.015625,1.5349764645108954e-12
synthetic_niah_89,niah_single_1,6,19,0.13321754200001124,1.3187078382395634e-12,1.203312623154762e-13,-0.0,-0.0,0.0,86291.015625,1.148953003050901e-12
synthetic_niah_89,niah_single_1,11,1372,0.13523445900000297,1.0729053279492917e-12,8.59444080573285e-14,-0.0,-0.0,0.0,29389.537109375,6.056906820713082e-13
synthetic_niah_86,niah_single_1,6,18,0.13096720800000128,1.0304571865932255e-12,5.25518349539858e-14,-0.0,-0.0,0.0,8945.552734375,2.7788855201313356e-13
synthetic_niah_87,niah_single_1,11,1372,0.1301120830000002,9.39668156653417e-13,7.78277046758688e-14,-0.0,-0.0,0.0,39600.3203125,5.758030770935951e-13
synthetic_niah_90,niah_single_1,3,18,0.1292544169999701,3.392047927264219e-13,7.284011040815594e-14,-0.0,-0.0,0.0,35754.46484375,3.917942088382115e-13
