sample_id,sample_cluster,task,future_step,delta_nll,record_type,metric,estimate,ci_low,ci_high,n_samples,n_rows,uncertainty
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,46,0.06391080118547994,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,47,0.00416137384760044,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,47,2.7353155759526273,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,47,0.08840440627932011,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,47,-0.05090122744245681,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,47,0.2501973297131433,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,47,0.14806625207884613,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,47,-0.159045629699173,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,47,0.37126454705874207,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,47,1.3651917288950333,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,47,0.20205274444087942,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,47,0.37120086632099003,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,47,-0.009917084316478272,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,47,-0.0017046205921810535,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,47,0.3965367950364242,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,47,3.160571637342837,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,48,0.4029936475152122,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,48,-0.0316789256450439,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,48,0.14373558253573174,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,48,1.4621170950560736,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,48,0.2593446198208949,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,48,-6.97700823693026e-06,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,48,0.08735883963404116,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,48,0.30951941964659113,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,48,0.04306349042188984,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,48,0.8546255683136934,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,48,0.6093543620411914,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,48,0.45359193257771224,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,48,0.03659256867930812,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,48,0.13668421096526492,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,48,0.0612704849306264,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,49,0.015547740390710866,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,49,0.12722177679762106,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,49,0.3772872133321468,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,49,0.4736897024902665,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,49,0.029123792097439132,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,49,0.03416710593314084,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,49,0.11017906205385113,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,49,0.13857842312865287,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,49,0.02471255059511061,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,49,0.2102328515897002,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,49,0.31649131833021116,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,49,-0.019763570325731433,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,49,0.7016107721994315,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,49,0.00176918072471229,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,49,0.10456905341704707,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,50,0.31080675735774815,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,50,0.4707036076962095,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,50,-0.04670184128131538,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,50,0.23612833914752093,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,50,2.0282757299052876,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,50,-0.027407019066536975,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,50,0.01781557655301924,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,50,0.19356829407101492,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,50,0.10098399437203653,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,50,0.275774345180442,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,50,0.657822695767751,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,50,0.3462635687011317,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,50,1.020062756479934,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,50,-0.05682056385690496,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,50,0.03144794388215407,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,51,0.2179288455304468,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,51,0.1844019479978781,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,51,0.9578798238880601,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,51,0.43952364888212614,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,51,0.2013156936263852,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,51,0.24948117271819706,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,51,0.03065663879171628,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,51,0.450792192388801,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,51,0.2713229042597381,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,51,0.026650919346804375,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,51,1.0683210689579958,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,51,0.006203801286387052,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,51,0.04540831667662104,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,51,1.0941866579619866,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,51,0.22661641105217237,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,52,-0.006233178107496684,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,52,0.025844504112680983,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,52,0.4238556482429014,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,52,0.9640589417944803,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,52,-0.010232375560691528,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,52,0.18784334845341158,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,52,0.24433096649276584,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,52,0.4496567865186911,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,52,0.21858505623233646,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,52,-0.0071511996438549845,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,52,0.15729166239156336,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,52,0.07419576850093534,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,52,0.06972827103534247,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,52,0.31462264876546087,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,52,-0.0700097719257388,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,53,-0.03820904162351605,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,53,2.072466300689745,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,53,0.20176231418061263,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,53,-0.05429861235902204,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,53,-0.10247036047966536,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,53,0.06026243272648202,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,53,0.5467485030546276,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,53,0.412023964451708,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,53,2.553748382857188,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,53,0.07856674977746299,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,53,-0.05493012912809192,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,53,0.8348882161840644,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,53,0.09075372041670704,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,53,0.4633510387750673,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,53,0.2755678879209545,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,54,-0.02654410488534964,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,54,-0.0033591738215280977,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,54,0.08649051300546162,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,54,0.03880941643400604,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,54,0.9222289673178885,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,54,0.3243200029226199,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,54,0.1379781715177799,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,54,0.03664183273530478,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,54,-0.021607756960001723,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,54,0.8953663957271457,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,54,0.5042189301422191,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,54,3.0175291099649244,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,54,-0.066394978490172,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,54,0.5633211184421517,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,54,0.14763717468383084,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,55,0.1590657145111661,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,55,0.02216410398766655,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,55,0.22604097788161207,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,55,1.986348278691511,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,55,0.007164490511144095,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,55,0.0935517861675,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,55,-0.23018588640314638,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,55,0.13259151664092172,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,55,2.6095069280056684,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,55,0.9464945259414771,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,55,1.8514886167951445,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,55,0.0029899153445865543,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,55,0.2861119982921399,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,55,0.3677357385903323,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,55,0.09697274938442273,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,56,0.7064316629379684,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,56,-0.08563471021308189,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,56,1.3678259984092946,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,56,0.6449497308616543,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,56,0.10645895841017368,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,56,0.18356982090169893,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,56,-0.023055488330418445,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,56,0.2156797682298676,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,56,0.1801363384194481,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,56,2.165177768367441,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,56,-0.03869190724689039,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,56,-0.11142719626128302,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,56,-0.05375740344135238,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,56,0.6315960380919007,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,56,0.12096193329677973,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,57,0.10105369254694097,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,57,0.7209645178967973,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,57,0.09809935352851203,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,57,0.39502314584693465,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,57,-0.1358540643963456,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,57,0.025619154884248967,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,57,0.19506174571171897,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,57,0.036623269766591214,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,57,1.1567320560487364,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,57,0.5916327442354957,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,57,0.6818597504430007,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,57,0.8323046260124999,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,57,-0.044126363624107746,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,57,0.44280175472645195,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,57,0.4264286990906096,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,58,0.10275595995661864,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,58,0.8454948067708526,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,58,1.0105837595680462,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,58,-0.1424517929181531,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,58,-0.057763935325288195,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,58,0.15480940446083716,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,58,0.08324349519627579,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,58,0.03862072190756175,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,58,0.23481343862679557,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,58,2.525461734204543,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,58,0.0086429938970601,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,58,0.14947377988735985,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,58,0.26799528883642526,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,58,1.175680964539655,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,58,1.2948501444821368,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,59,0.13403691625345834,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,59,0.9079996769895864,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,59,0.08947332893168418,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,59,0.024067687619059086,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,59,0.0267104704056275,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,59,0.3587891086490629,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,59,0.1991528406778483,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,59,0.07465865548983075,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,59,0.5662839273301673,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,59,0.28207152760565063,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,59,0.12591231298144598,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,59,0.48477720725082324,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,59,0.2443348575786549,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,59,0.1401385472509157,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,59,0.35300847993169643,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,60,0.30543750659133667,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,60,0.6532441843261184,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,60,0.04707557010078626,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,60,0.46733226573094794,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,60,-0.05598149745054689,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,60,0.8292674510013794,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,60,-0.01906978024027121,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,60,0.7782548502567366,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,60,0.3289511476451743,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,60,1.031211464966109,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,60,0.8969820391410602,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,60,0.05430005139898123,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,60,0.370688417813696,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,60,0.5219143791773853,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,60,-0.1395967500664561,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,61,0.0017260471731799971,sample_trajectory,,,,,,,
gov_report:4,gov_report::gov_report:4,gov_report,61,0.48659283189680025,sample_trajectory,,,,,,,
synthetic_niah_1,niah_single_1::synthetic_niah_1,niah_single_1,61,0.7137607977682213,sample_trajectory,,,,,,,
synthetic_niah_0,niah_single_1::synthetic_niah_0,niah_single_1,61,0.7575990831243248,sample_trajectory,,,,,,,
reasoning_long_generation_4,reasoning_long_generation::reasoning_long_generation_4,reasoning_long_generation,61,0.018929748815153857,sample_trajectory,,,,,,,
gov_report:0,gov_report::gov_report:0,gov_report,61,0.18108250600435838,sample_trajectory,,,,,,,
gov_report:3,gov_report::gov_report:3,gov_report,61,0.5362972519952246,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,61,0.03402673077318852,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,61,0.004263263368126029,sample_trajectory,,,,,,,
synthetic_niah_3,niah_single_1::synthetic_niah_3,niah_single_1,61,-0.13861908117515753,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,61,0.4241822930925352,sample_trajectory,,,,,,,
gov_report:2,gov_report::gov_report:2,gov_report,61,0.6454655552221276,sample_trajectory,,,,,,,
synthetic_niah_2,niah_single_1::synthetic_niah_2,niah_single_1,61,0.07959248092868758,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,61,0.2405911077831533,sample_trajectory,,,,,,,
gov_report:1,gov_report::gov_report:1,gov_report,61,0.42458871006527826,sample_trajectory,,,,,,,
synthetic_niah_4,niah_single_1::synthetic_niah_4,niah_single_1,62,0.0024435963952870545,sample_trajectory,,,,,,,
reasoning_long_generation_3,reasoning_long_generation::reasoning_long_generation_3,reasoning_long_generation,62,-0.009966257435535178,sample_trajectory,,,,,,,
reasoning_long_generation_1,reasoning_long_generation::reasoning_long_generation_1,reasoning_long_generation,62,0.2885464141667633,sample_trajectory,,,,,,,
reasoning_long_generation_2,reasoning_long_generation::reasoning_long_generation_2,reasoning_long_generation,62,-0.01961854582701387,sample_trajectory,,,,,,,
reasoning_long_generation_0,reasoning_long_generation::reasoning_long_generation_0,reasoning_long_generation,62,0.00046768454371578133,sample_trajectory,,,,,,,
