stratum_type,stratum_json,method,jvp_cost,row_count,median_cosine,median_relative_l2,median_fisher_relative_error,row_cosine_pass_fraction,large_action_row_count,large_action_median_cosine,large_action_median_relative_l2,all_finite,large_action_threshold,task,sample_id,layer,history_id
task_layer,"{""layer"": ""14"", ""task"": ""gov_report""}",single_jvp,1,24,0.9897600722520019,0.14766082464418237,0.24259253592009108,0.5,9,0.8871505931901428,0.5157765087858932,True,8.019732342170407,gov_report,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""gov_report""}",trapezoidal,2,24,0.9998823936936648,0.013235791911091078,0.035602077795875306,0.75,9,0.9758876256975848,0.2430414554286051,True,8.019732342170407,gov_report,,14.0,
task_layer,"{""layer"": ""26"", ""task"": ""gov_report""}",midpoint,1,24,0.9999991032980526,0.001523042135760442,0.001980288336836095,1.0,12,0.9999984678687608,0.002010682821027888,True,8.019732342170407,gov_report,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""gov_report""}",midpoint_k2,2,24,0.999999953530885,0.0003349217100860252,0.0004643182556798715,1.0,12,0.9999999169671788,0.0004888468865062097,True,8.019732342170407,gov_report,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""gov_report""}",midpoint_k4,4,24,0.9999999986750039,5.1964822891640224e-05,0.0001430108704108998,1.0,12,0.9999999951126897,0.00011068972247823216,True,8.019732342170407,gov_report,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""gov_report""}",midpoint_k8,8,24,0.9999999996700879,2.8438144687435245e-05,9.540404936482475e-05,1.0,12,0.9999999997525185,2.4511085657957625e-05,True,8.019732342170407,gov_report,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""gov_report""}",single_jvp,1,24,0.9974030423268638,0.07367090632108211,0.08257717803878184,0.875,12,0.9964162603113818,0.09929665350348812,True,8.019732342170407,gov_report,,26.0,
task_layer,"{""layer"": ""26"", ""task"": ""gov_report""}",trapezoidal,2,24,0.9999960524731014,0.0032019200006890526,0.003931860685958796,1.0,12,0.9999939534817066,0.004053631216309473,True,8.019732342170407,gov_report,,26.0,
task_layer,"{""layer"": ""0"", ""task"": ""niah_single_1""}",midpoint,1,24,0.9999948662934599,0.003376068535482867,0.002601694104486789,1.0,0,,,True,8.019732342170407,niah_single_1,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""niah_single_1""}",midpoint_k2,2,24,0.9999988352971383,0.0015951699971861132,0.0021759626041274347,1.0,0,,,True,8.019732342170407,niah_single_1,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""niah_single_1""}",midpoint_k4,4,24,0.9999993888703744,0.0011287222108803626,0.0013279159919809967,1.0,0,,,True,8.019732342170407,niah_single_1,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""niah_single_1""}",midpoint_k8,8,24,0.9999996957893751,0.0008002413177251676,0.0008589605849476202,1.0,0,,,True,8.019732342170407,niah_single_1,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""niah_single_1""}",single_jvp,1,24,0.9978091321844738,0.07027760118817827,0.09293973563452443,1.0,0,,,True,8.019732342170407,niah_single_1,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""niah_single_1""}",trapezoidal,2,24,0.9999939725260472,0.003489617503726195,0.003407647887363001,1.0,0,,,True,8.019732342170407,niah_single_1,,0.0,
task_layer,"{""layer"": ""14"", ""task"": ""niah_single_1""}",midpoint,1,24,0.9999992695689821,0.0012844770139066792,0.0012598740964308015,0.875,3,0.9688105089975128,0.24783535803930434,True,8.019732342170407,niah_single_1,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""niah_single_1""}",midpoint_k2,2,24,0.9999998346874849,0.0005984873413539542,0.0005382538026739161,1.0,3,0.9967416964885005,0.08166604831586922,True,8.019732342170407,niah_single_1,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""niah_single_1""}",midpoint_k4,4,24,0.9999999477555233,0.0003267710969492184,0.0002982247067033643,1.0,3,0.999888326896601,0.016243183342628666,True,8.019732342170407,niah_single_1,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""niah_single_1""}",midpoint_k8,8,24,0.9999999839066571,0.00018260406152160463,0.00018757223777114587,1.0,3,0.9999945240381762,0.003598937795548715,True,8.019732342170407,niah_single_1,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""niah_single_1""}",single_jvp,1,24,0.9977467390890243,0.06787603827032894,0.06183118064141037,0.8333333333333334,3,0.5014824533606651,1.3205982433225412,True,8.019732342170407,niah_single_1,,14.0,
task_layer,"{""layer"": ""14"", ""task"": ""niah_single_1""}",trapezoidal,2,24,0.9999972896177407,0.002387575289962895,0.002043552927289762,0.875,3,0.8951617845162692,0.5096046874702828,True,8.019732342170407,niah_single_1,,14.0,
task_layer,"{""layer"": ""26"", ""task"": ""niah_single_1""}",midpoint,1,24,0.9999999109669627,0.0005063909165373369,0.0003264210319822667,1.0,12,0.9999994158847578,0.0014914284325244559,True,8.019732342170407,niah_single_1,,26.0,
