stratum_type,stratum_json,method,jvp_cost,row_count,median_cosine,median_relative_l2,median_fisher_relative_error,row_cosine_pass_fraction,large_action_row_count,large_action_median_cosine,large_action_median_relative_l2,all_finite,large_action_threshold,task,sample_id,layer,history_id
history,"{""history_id"": ""H2""}",single_jvp,1,48,0.9970166303220848,0.08056056609858296,0.08698038299484945,0.8333333333333334,12,0.9903961142294873,0.14206339676510876,True,8.019732342170407,,,,H2
history,"{""history_id"": ""H2""}",trapezoidal,2,48,0.9999955892408808,0.0030377447513232013,0.0030355701325633978,0.9375,12,0.9999830652627518,0.006462443825700775,True,8.019732342170407,,,,H2
history,"{""history_id"": ""H3""}",midpoint,1,48,0.9999989126246024,0.0016813834610551936,0.0016800876882205537,0.9791666666666666,12,0.999997601297951,0.0028206576720667623,True,8.019732342170407,,,,H3
history,"{""history_id"": ""H3""}",midpoint_k2,2,48,0.9999999213291293,0.0004374464127046484,0.00046068255288614715,1.0,12,0.9999998564983841,0.0007049783462555531,True,8.019732342170407,,,,H3
history,"{""history_id"": ""H3""}",midpoint_k4,4,48,0.9999999841000364,0.0002018747876236733,0.00019784869166579816,1.0,12,0.9999999910460688,0.00017605434254968591,True,8.019732342170407,,,,H3
history,"{""history_id"": ""H3""}",midpoint_k8,8,48,0.9999999919572871,0.0001279995170756327,0.00012712308942101148,1.0,12,0.999999999423332,4.402215016883791e-05,True,8.019732342170407,,,,H3
history,"{""history_id"": ""H3""}",single_jvp,1,48,0.9970355854391075,0.07833035833561265,0.06685028202796131,0.7916666666666666,12,0.9900074013003236,0.14141646352755793,True,8.019732342170407,,,,H3
history,"{""history_id"": ""H3""}",trapezoidal,2,48,0.9999955794263223,0.0033496149334088536,0.0033108839209735966,0.9375,12,0.9999905838740497,0.0056366591106927506,True,8.019732342170407,,,,H3
task_layer,"{""layer"": ""0"", ""task"": ""gov_report""}",midpoint,1,24,0.9999961346272388,0.0032622317184067464,0.0018731109156812679,1.0,0,,,True,8.019732342170407,gov_report,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""gov_report""}",midpoint_k2,2,24,0.9999997514223578,0.000813685077950303,0.00047679507325028606,1.0,0,,,True,8.019732342170407,gov_report,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""gov_report""}",midpoint_k4,4,24,0.9999999708226414,0.0002468474201676442,0.00019788623829695263,1.0,0,,,True,8.019732342170407,gov_report,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""gov_report""}",midpoint_k8,8,24,0.9999999857809827,0.00016870159492131018,0.00011269526772780706,1.0,0,,,True,8.019732342170407,gov_report,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""gov_report""}",single_jvp,1,24,0.9934949360034497,0.12450484154120899,0.07972098311439035,0.8333333333333334,0,,,True,8.019732342170407,gov_report,,0.0,
task_layer,"{""layer"": ""0"", ""task"": ""gov_report""}",trapezoidal,2,24,0.9999846436338857,0.006519789890860301,0.0037666681749511342,1.0,0,,,True,8.019732342170407,gov_report,,0.0,
task_layer,"{""layer"": ""14"", ""task"": ""gov_report""}",midpoint,1,24,0.9999698519014278,0.0066953082418497335,0.01748475202564802,0.9583333333333334,9,0.9923398716271027,0.12685644939303356,True,8.019732342170407,gov_report,,14.0,
