gamma,task,layer,history_id,candidate_source,row_count,median_cosine,median_relative_l2,median_residual_norm,row_pass_fraction
1.0,gov_report,26,H3,old_stale_core,4,0.9980990125768272,0.06157380615996677,4.146596301016729,1.0
1.0,gov_report,26,H3,random_reference,4,0.997465252014442,0.07434258553522503,5.886477591232996,1.0
1.0,gov_report,26,H3,snapkv,4,0.9993086478084003,0.03693153617080508,1.709693630838947,1.0
1.0,gov_report,26,H3,v_ridge,4,0.9972883364879916,0.07774565037554854,6.271725755524768,1.0
1.0,niah_single_1,0,H1,aor,4,0.9971079565710894,0.07951755827558545,0.7484354049145479,0.75
1.0,niah_single_1,0,H1,aov,4,0.9971277614538916,0.07896854373268214,0.7461807663401787,0.75
1.0,niah_single_1,0,H1,attention_only,4,0.9973667311444552,0.07740958957832067,0.713378630422147,0.75
1.0,niah_single_1,0,H1,fresh_core,4,0.9967819601728836,0.08431286663857142,0.6224211167392271,0.75
1.0,niah_single_1,0,H1,old_stale_core,4,0.9952724515941831,0.10022692130154834,0.9789744175090882,0.75
1.0,niah_single_1,0,H1,random_reference,4,0.9904844923699558,0.13495596989075165,1.1444730181539873,0.5
1.0,niah_single_1,0,H1,snapkv,4,0.9957496639106962,0.09299191838662192,0.7745432411293648,0.75
1.0,niah_single_1,0,H1,v_ridge,4,0.995562472516241,0.09466697189576911,0.8436124126887345,0.75
1.0,niah_single_1,0,H2,aor,4,0.9971079565710894,0.07951755827558545,0.7484354049145479,0.75
1.0,niah_single_1,0,H2,aov,4,0.9971277614538916,0.07896854373268214,0.7461807663401787,0.75
1.0,niah_single_1,0,H2,attention_only,4,0.9973667311444552,0.07740958957832067,0.713378630422147,0.75
1.0,niah_single_1,0,H2,fresh_core,4,0.9967819601728836,0.08431286663857142,0.6224211167392271,0.75
1.0,niah_single_1,0,H2,old_stale_core,4,0.9952724515941831,0.10022692130154834,0.9789744175090882,0.75
1.0,niah_single_1,0,H2,random_reference,4,0.9904844923699558,0.13495596989075165,1.1444730181539873,0.5
1.0,niah_single_1,0,H2,snapkv,4,0.9957496639106962,0.09299191838662192,0.7745432411293648,0.75
1.0,niah_single_1,0,H2,v_ridge,4,0.995562472516241,0.09466697189576911,0.8436124126887345,0.75
1.0,niah_single_1,0,H3,aor,4,0.9963100902332886,0.08717500843757038,0.7870920510898902,0.75
1.0,niah_single_1,0,H3,aov,4,0.9963299074468754,0.08697436027212321,0.7836546340827109,0.75
1.0,niah_single_1,0,H3,attention_only,4,0.9967267572744378,0.08234502796326942,0.7471563492207391,0.75
1.0,niah_single_1,0,H3,fresh_core,4,0.9956621929780614,0.09471238648820281,0.7139067776743058,0.75
1.0,niah_single_1,0,H3,old_stale_core,4,0.9929593491880433,0.12078706230008193,1.055306022636823,0.5
1.0,niah_single_1,0,H3,random_reference,4,0.9871786382633846,0.15830561747455155,1.3890981372197242,0.5
1.0,niah_single_1,0,H3,snapkv,4,0.9939477376424446,0.10899564738943711,0.8902280979744212,0.75
1.0,niah_single_1,0,H3,v_ridge,4,0.993826799241804,0.11135302289971372,0.9420609702048605,0.75
1.0,niah_single_1,14,H1,aor,4,0.9999928825864371,0.0038497599698794236,0.0030509520230092733,1.0
1.0,niah_single_1,14,H1,aov,4,0.9999936461801816,0.00358292272611015,0.002944218898360216,1.0
1.0,niah_single_1,14,H1,attention_only,4,0.9999897223124169,0.004559924421596458,0.004128398601315546,1.0
1.0,niah_single_1,14,H1,fresh_core,4,0.9999818103977105,0.00623590672334661,0.011087492848844742,1.0
1.0,niah_single_1,14,H1,old_stale_core,4,0.999314922252454,0.034390665270998114,0.4404067523188928,1.0
1.0,niah_single_1,14,H1,random_reference,4,0.9991023488646418,0.046891882439794835,0.5450425815632802,1.0
1.0,niah_single_1,14,H1,snapkv,4,0.999879871632299,0.015059787479721504,0.08558573511923244,1.0
1.0,niah_single_1,14,H1,v_ridge,4,0.9998727048175537,0.014883445579561498,0.05799527961049346,1.0
1.0,niah_single_1,14,H2,aor,4,0.999993621859983,0.00357681357703729,0.0030035620755421563,1.0
1.0,niah_single_1,14,H2,aov,4,0.9999938358160421,0.003531727444391023,0.003036413823530478,1.0
1.0,niah_single_1,14,H2,attention_only,4,0.9999896724691639,0.004569010440959351,0.004274348523184073,1.0
1.0,niah_single_1,14,H2,fresh_core,4,0.9999817775489039,0.006211608839933821,0.011437176711559922,1.0
1.0,niah_single_1,14,H2,old_stale_core,4,0.9991907668290141,0.036970875523096185,0.47320513247673046,1.0
1.0,niah_single_1,14,H2,random_reference,4,0.9990319006106745,0.04863832315638013,0.5798080279986474,1.0
1.0,niah_single_1,14,H2,snapkv,4,0.9998836577213348,0.014629105571361854,0.0852409631237273,1.0
1.0,niah_single_1,14,H2,v_ridge,4,0.9998905597237087,0.013805121157809234,0.05684527144584494,1.0
1.0,niah_single_1,14,H3,aor,4,0.9999928613005065,0.003787042316478132,0.0032330775677939694,1.0
1.0,niah_single_1,14,H3,aov,4,0.9999934359107479,0.003617882467782424,0.0031476163244205614,1.0
1.0,niah_single_1,14,H3,attention_only,4,0.9999915818523318,0.004170824269244396,0.004446624650125266,1.0
1.0,niah_single_1,14,H3,fresh_core,4,0.999980732063577,0.006308329959477228,0.01175094468853673,1.0
1.0,niah_single_1,14,H3,old_stale_core,4,0.9990155707226718,0.040627263916996434,0.5474575687659391,1.0
1.0,niah_single_1,14,H3,random_reference,4,0.9989304518247747,0.048378158497907615,0.6122213711642965,1.0
1.0,niah_single_1,14,H3,snapkv,4,0.9998607750462984,0.016098977281966867,0.09844133030756189,1.0
1.0,niah_single_1,14,H3,v_ridge,4,0.9998669198304739,0.015568887196670187,0.06253447229370765,1.0
1.0,niah_single_1,26,H1,aor,4,0.9999843208682184,0.005402308658863568,0.03937964048427223,1.0
1.0,niah_single_1,26,H1,aov,4,0.9999849239569056,0.00529528761519264,0.03793479912467283,1.0
1.0,niah_single_1,26,H1,attention_only,4,0.9999784918664236,0.006334946682096309,0.054641069306358876,1.0
1.0,niah_single_1,26,H1,fresh_core,4,0.9999549000989731,0.009096894057753442,0.11379907128492213,1.0
1.0,niah_single_1,26,H1,old_stale_core,4,0.9992555766293615,0.03881418738492822,1.875645823940563,1.0
1.0,niah_single_1,26,H1,random_reference,4,0.998819074025519,0.049361358610100776,2.5817258185116474,1.0
1.0,niah_single_1,26,H1,snapkv,4,0.9997790632107507,0.020939694506972945,0.5443430411710447,1.0
1.0,niah_single_1,26,H1,v_ridge,4,0.9998186232339195,0.018737855459434006,0.4078125721548702,1.0
1.0,niah_single_1,26,H2,aor,4,0.9999813306330265,0.005892054479130527,0.04294958079215074,1.0
1.0,niah_single_1,26,H2,aov,4,0.9999821547016438,0.005765257524046587,0.0412673125743372,1.0
1.0,niah_single_1,26,H2,attention_only,4,0.9999762052207841,0.006710036167083005,0.05762109621049402,1.0
1.0,niah_single_1,26,H2,fresh_core,4,0.9999450763668426,0.010049475356054027,0.125823341772621,1.0
1.0,niah_single_1,26,H2,old_stale_core,4,0.9991191794464251,0.04206868515647515,1.9919216383795746,1.0
1.0,niah_single_1,26,H2,random_reference,4,0.9985297821039549,0.05482201454025961,2.8718975783191967,1.0
1.0,niah_single_1,26,H2,snapkv,4,0.9997111683561806,0.02417628278243138,0.6203318493994114,1.0
1.0,niah_single_1,26,H2,v_ridge,4,0.9997760500175876,0.02074826352965204,0.44969766401378003,1.0
1.0,niah_single_1,26,H3,aor,4,0.9999855200128515,0.0051937123012207,0.038648496133142085,1.0
1.0,niah_single_1,26,H3,aov,4,0.9999860396529227,0.005116749589714736,0.03731671449618542,1.0
1.0,niah_single_1,26,H3,attention_only,4,0.9999779107409679,0.006437504081167092,0.0573099375549742,1.0
1.0,niah_single_1,26,H3,fresh_core,4,0.9999568793054445,0.008915917747892872,0.11426649140603727,1.0
1.0,niah_single_1,26,H3,old_stale_core,4,0.999246941213857,0.037860485138510966,1.910860889952161,1.0
1.0,niah_single_1,26,H3,random_reference,4,0.9988238875165469,0.04926501457379688,2.6584335987236614,1.0
1.0,niah_single_1,26,H3,snapkv,4,0.9995651234598331,0.029361272417351782,0.8177364090566877,1.0
1.0,niah_single_1,26,H3,v_ridge,4,0.99982937934052,0.01818888700636563,0.40325386258944385,1.0
