sample_id,task,layer,head,future_horizon,method,token_time_choices,choice_fraction
synthetic_niah_90,niah_single_1,0,5,4,ema_rho_0.8,12651,0.1703838383838384
synthetic_niah_90,niah_single_1,0,5,4,ema_rho_0.995,1844,0.024835016835016835
synthetic_niah_90,niah_single_1,0,5,4,ema_rho_0.999,5507,0.07416835016835018
synthetic_niah_90,niah_single_1,0,5,4,ema_rho_0.95,7669,0.10328619528619529
synthetic_niah_90,niah_single_1,0,5,4,ema_rho_0.9,8784,0.1183030303030303
synthetic_niah_90,niah_single_1,0,5,16,ema_rho_0,11954,0.2022262823115442
synthetic_niah_90,niah_single_1,0,5,16,ema_rho_0.25,6359,0.10757544999323318
synthetic_niah_90,niah_single_1,0,5,16,ema_rho_0.8,9282,0.1570239545269996
synthetic_niah_90,niah_single_1,0,5,16,ema_rho_0.5,8805,0.148954526999594
synthetic_niah_90,niah_single_1,0,5,16,ema_rho_0.99,3517,0.05949722560562999
synthetic_niah_90,niah_single_1,0,5,16,ema_rho_0.9,6643,0.1123798890242252
synthetic_niah_90,niah_single_1,0,5,16,ema_rho_0.995,1530,0.025883069427527404
synthetic_niah_90,niah_single_1,0,5,16,ema_rho_0.999,5225,0.08839152794694817
synthetic_niah_90,niah_single_1,0,5,16,ema_rho_0.95,5797,0.09806807416429827
synthetic_niah_90,niah_single_1,0,5,32,ema_rho_0,8741,0.22325807110747856
synthetic_niah_90,niah_single_1,0,5,32,ema_rho_0.5,5360,0.13690232938291785
synthetic_niah_90,niah_single_1,0,5,32,ema_rho_0.95,3714,0.09486105435226809
synthetic_niah_90,niah_single_1,0,5,32,ema_rho_0.8,5748,0.1468124233755619
synthetic_niah_90,niah_single_1,0,5,32,ema_rho_0.99,2264,0.057825909276665304
synthetic_niah_90,niah_single_1,0,5,32,ema_rho_0.9,3936,0.10053126277073968
synthetic_niah_90,niah_single_1,0,5,32,ema_rho_0.25,3848,0.09828361258684103
synthetic_niah_90,niah_single_1,0,5,32,ema_rho_0.995,1060,0.027073968124233756
synthetic_niah_90,niah_single_1,0,5,32,ema_rho_0.999,4481,0.11445136902329382
synthetic_niah_90,niah_single_1,0,6,1,ema_rho_0,17193,0.2202621161458934
synthetic_niah_90,niah_single_1,0,6,1,ema_rho_0.5,9259,0.11861844549495881
synthetic_niah_90,niah_single_1,0,6,1,ema_rho_0.25,7574,0.09703165635369025
synthetic_niah_90,niah_single_1,0,6,1,ema_rho_0.99,5228,0.06697669651664809
synthetic_niah_90,niah_single_1,0,6,1,ema_rho_0.9,8465,0.10844639173936994
synthetic_niah_90,niah_single_1,0,6,1,ema_rho_0.8,10641,0.13632345593604672
synthetic_niah_90,niah_single_1,0,6,1,ema_rho_0.95,8275,0.106012273082491
synthetic_niah_90,niah_single_1,0,6,1,ema_rho_0.999,8945,0.1145957441356957
synthetic_niah_90,niah_single_1,0,6,1,ema_rho_0.995,2477,0.031733220595206064
synthetic_niah_90,niah_single_1,0,6,4,ema_rho_0,13984,0.18833670033670033
synthetic_niah_90,niah_single_1,0,6,4,ema_rho_0.25,7256,0.09772390572390573
synthetic_niah_90,niah_single_1,0,6,4,ema_rho_0.5,9508,0.12805387205387206
synthetic_niah_90,niah_single_1,0,6,4,ema_rho_0.9,9131,0.12297643097643098
synthetic_niah_90,niah_single_1,0,6,4,ema_rho_0.99,5058,0.06812121212121212
synthetic_niah_90,niah_single_1,0,6,4,ema_rho_0.8,11730,0.15797979797979797
synthetic_niah_90,niah_single_1,0,6,4,ema_rho_0.95,9022,0.12150841750841751
synthetic_niah_90,niah_single_1,0,6,4,ema_rho_0.995,2137,0.028781144781144782
synthetic_niah_90,niah_single_1,0,6,4,ema_rho_0.999,6424,0.08651851851851852
synthetic_niah_90,niah_single_1,0,6,16,ema_rho_0,10507,0.17774732710786303
synthetic_niah_90,niah_single_1,0,6,16,ema_rho_0.99,3950,0.06682230342400866
synthetic_niah_90,niah_single_1,0,6,16,ema_rho_0.5,7901,0.13366152388685884
synthetic_niah_90,niah_single_1,0,6,16,ema_rho_0.25,5753,0.09732372445527135
synthetic_niah_90,niah_single_1,0,6,16,ema_rho_0.8,9928,0.1679523616186223
synthetic_niah_90,niah_single_1,0,6,16,ema_rho_0.9,7543,0.12760522398159427
synthetic_niah_90,niah_single_1,0,6,16,ema_rho_0.95,7133,0.12066923805657058
synthetic_niah_90,niah_single_1,0,6,16,ema_rho_0.995,1805,0.03053525510894573
synthetic_niah_90,niah_single_1,0,6,16,ema_rho_0.999,4592,0.07768304236026526
synthetic_niah_90,niah_single_1,0,6,32,ema_rho_0,7605,0.19424295055169596
synthetic_niah_90,niah_single_1,0,6,32,ema_rho_0.99,2508,0.06405803024111156
synthetic_niah_90,niah_single_1,0,6,32,ema_rho_0.95,4157,0.1061759297098488
synthetic_niah_90,niah_single_1,0,6,32,ema_rho_0.5,5164,0.13189619942787087
synthetic_niah_90,niah_single_1,0,6,32,ema_rho_0.25,3575,0.09131078872088272
synthetic_niah_90,niah_single_1,0,6,32,ema_rho_0.9,4953,0.1265069472823866
synthetic_niah_90,niah_single_1,0,6,32,ema_rho_0.8,6675,0.1704893747445852
synthetic_niah_90,niah_single_1,0,6,32,ema_rho_0.999,3387,0.0865089906007356
synthetic_niah_90,niah_single_1,0,6,32,ema_rho_0.995,1128,0.028810788720882715
synthetic_niah_90,niah_single_1,0,7,1,ema_rho_0,20321,0.26033539592861626
synthetic_niah_90,niah_single_1,0,7,1,ema_rho_0.25,9225,0.11818286636688574
synthetic_niah_90,niah_single_1,0,7,1,ema_rho_0.5,10808,0.13846291812393507
synthetic_niah_90,niah_single_1,0,7,1,ema_rho_0.95,7615,0.09755691353754307
synthetic_niah_90,niah_single_1,0,7,1,ema_rho_0.99,4183,0.05358904390381388
synthetic_niah_90,niah_single_1,0,7,1,ema_rho_0.995,2040,0.02613474768438449
synthetic_niah_90,niah_single_1,0,7,1,ema_rho_0.9,7990,0.10236109509717257
synthetic_niah_90,niah_single_1,0,7,1,ema_rho_0.999,5401,0.0691930256094905
synthetic_niah_90,niah_single_1,0,7,1,ema_rho_0.8,10474,0.1341839937481584
synthetic_niah_90,niah_single_1,0,7,4,ema_rho_0,16168,0.21775084175084175
synthetic_niah_90,niah_single_1,0,7,4,ema_rho_0.25,8503,0.11451851851851852
synthetic_niah_90,niah_single_1,0,7,4,ema_rho_0.5,10727,0.14447138047138047
synthetic_niah_90,niah_single_1,0,7,4,ema_rho_0.8,11463,0.15438383838383837
synthetic_niah_90,niah_single_1,0,7,4,ema_rho_0.999,4820,0.06491582491582491
synthetic_niah_90,niah_single_1,0,7,4,ema_rho_0.99,4079,0.054936026936026935
synthetic_niah_90,niah_single_1,0,7,4,ema_rho_0.95,7714,0.1038922558922559
synthetic_niah_90,niah_single_1,0,7,4,ema_rho_0.995,1885,0.02538720538720539
synthetic_niah_90,niah_single_1,0,7,4,ema_rho_0.9,8891,0.11974410774410775
synthetic_niah_90,niah_single_1,0,7,16,ema_rho_0,12810,0.2167072675598863
synthetic_niah_90,niah_single_1,0,7,16,ema_rho_0.999,4060,0.06868317769657599
synthetic_niah_90,niah_single_1,0,7,16,ema_rho_0.95,6069,0.10266950872919205
synthetic_niah_90,niah_single_1,0,7,16,ema_rho_0.8,9735,0.16468737312220869
synthetic_niah_90,niah_single_1,0,7,16,ema_rho_0.25,6232,0.10542698606036
synthetic_niah_90,niah_single_1,0,7,16,ema_rho_0.9,7088,0.11990797130870212
synthetic_niah_90,niah_single_1,0,7,16,ema_rho_0.5,8451,0.1429658952496955
synthetic_niah_90,niah_single_1,0,7,16,ema_rho_0.99,3199,0.054117607254026256
synthetic_niah_90,niah_single_1,0,7,16,ema_rho_0.995,1468,0.024834213019353093
synthetic_niah_90,niah_single_1,0,7,32,ema_rho_0,9557,0.24409991826726604
synthetic_niah_90,niah_single_1,0,7,32,ema_rho_0.25,3634,0.09281773600326931
synthetic_niah_90,niah_single_1,0,7,32,ema_rho_0.999,3331,0.08507866775643645
synthetic_niah_90,niah_single_1,0,7,32,ema_rho_0.8,6483,0.16558541070698815
synthetic_niah_90,niah_single_1,0,7,32,ema_rho_0.5,5265,0.13447588884348183
synthetic_niah_90,niah_single_1,0,7,32,ema_rho_0.995,1004,0.025643645279934613
synthetic_niah_90,niah_single_1,0,7,32,ema_rho_0.9,4334,0.11069677155700858
synthetic_niah_90,niah_single_1,0,7,32,ema_rho_0.95,3487,0.08906313853698407
synthetic_niah_90,niah_single_1,0,7,32,ema_rho_0.99,2057,0.05253882304863098
synthetic_niah_90,niah_single_1,7,0,1,ema_rho_0,16046,0.20556772614883995
synthetic_niah_90,niah_single_1,7,0,1,ema_rho_0.5,9504,0.12175717744725009
synthetic_niah_90,niah_single_1,7,0,1,ema_rho_0.25,7487,0.09591708623185621
synthetic_niah_90,niah_single_1,7,0,1,ema_rho_0.99,6642,0.08509166378415774
synthetic_niah_90,niah_single_1,7,0,1,ema_rho_0.95,8073,0.10342442061570391
synthetic_niah_90,niah_single_1,7,0,1,ema_rho_0.9,6985,0.08948588851736551
synthetic_niah_90,niah_single_1,7,0,1,ema_rho_0.999,9612,0.12314078173642339
synthetic_niah_90,niah_single_1,7,0,1,ema_rho_0.8,9100,0.1165814725136759
synthetic_niah_90,niah_single_1,7,0,1,ema_rho_0.995,4608,0.059033783004727315
synthetic_niah_90,niah_single_1,7,0,4,ema_rho_0,13700,0.18451178451178452
synthetic_niah_90,niah_single_1,7,0,4,ema_rho_0.5,9402,0.12662626262626261
synthetic_niah_90,niah_single_1,7,0,4,ema_rho_0.999,8276,0.11146127946127946
synthetic_niah_90,niah_single_1,7,0,4,ema_rho_0.25,7082,0.09538047138047138
synthetic_niah_90,niah_single_1,7,0,4,ema_rho_0.8,9761,0.13146127946127947
synthetic_niah_90,niah_single_1,7,0,4,ema_rho_0.95,8138,0.1096026936026936
synthetic_niah_90,niah_single_1,7,0,4,ema_rho_0.99,6450,0.08686868686868687
synthetic_niah_90,niah_single_1,7,0,4,ema_rho_0.9,7033,0.09472053872053872
synthetic_niah_90,niah_single_1,7,0,4,ema_rho_0.995,4408,0.05936700336700337
synthetic_niah_90,niah_single_1,7,0,16,ema_rho_0,10513,0.17784882934091217
synthetic_niah_90,niah_single_1,7,0,16,ema_rho_0.25,4757,0.08047435376911626
synthetic_niah_90,niah_single_1,7,0,16,ema_rho_0.8,7276,0.1230883746109081
synthetic_niah_90,niah_single_1,7,0,16,ema_rho_0.95,8462,0.14315198267695223
synthetic_niah_90,niah_single_1,7,0,16,ema_rho_0.99,5582,0.09443091081337122
synthetic_niah_90,niah_single_1,7,0,16,ema_rho_0.999,6737,0.11397009067532819
synthetic_niah_90,niah_single_1,7,0,16,ema_rho_0.5,6294,0.10647584246853431
synthetic_niah_90,niah_single_1,7,0,16,ema_rho_0.995,3152,0.05332250642847476
synthetic_niah_90,niah_single_1,7,0,16,ema_rho_0.9,6339,0.10723710921640275
synthetic_niah_90,niah_single_1,7,0,32,ema_rho_0,7001,0.1788158970167552
synthetic_niah_90,niah_single_1,7,0,32,ema_rho_0.25,3096,0.07907642010625256
synthetic_niah_90,niah_single_1,7,0,32,ema_rho_0.8,5379,0.13738761749080508
synthetic_niah_90,niah_single_1,7,0,32,ema_rho_0.9,4793,0.12242031058438904
synthetic_niah_90,niah_single_1,7,0,32,ema_rho_0.95,5143,0.13135982836125867
synthetic_niah_90,niah_single_1,7,0,32,ema_rho_0.99,3624,0.09256232120964446
synthetic_niah_90,niah_single_1,7,0,32,ema_rho_0.5,4266,0.10895995096035963
synthetic_niah_90,niah_single_1,7,0,32,ema_rho_0.999,4180,0.10676338373518594
synthetic_niah_90,niah_single_1,7,0,32,ema_rho_0.995,1670,0.042654270535349405
synthetic_niah_90,niah_single_1,7,1,1,ema_rho_0,20441,0.26187273402769773
synthetic_niah_90,niah_single_1,7,1,1,ema_rho_0.95,5435,0.06962860473756358
synthetic_niah_90,niah_single_1,7,1,1,ema_rho_0.8,7541,0.09660888837644285
synthetic_niah_90,niah_single_1,7,1,1,ema_rho_0.5,11375,0.14572684064209487
synthetic_niah_90,niah_single_1,7,1,1,ema_rho_0.995,3515,0.04503119515226053
synthetic_niah_90,niah_single_1,7,1,1,ema_rho_0.9,4411,0.05650998629206862
synthetic_niah_90,niah_single_1,7,1,1,ema_rho_0.999,11062,0.14171695043365745
synthetic_niah_90,niah_single_1,7,1,1,ema_rho_0.25,9883,0.1266126036101823
synthetic_niah_90,niah_single_1,7,1,1,ema_rho_0.99,4394,0.05629219672803208
synthetic_niah_90,niah_single_1,7,1,4,ema_rho_0,18805,0.25326599326599325
synthetic_niah_90,niah_single_1,7,1,4,ema_rho_0.95,4946,0.06661279461279461
synthetic_niah_90,niah_single_1,7,1,4,ema_rho_0.5,11095,0.14942760942760944
synthetic_niah_90,niah_single_1,7,1,4,ema_rho_0.995,3575,0.04814814814814815
synthetic_niah_90,niah_single_1,7,1,4,ema_rho_0.99,4375,0.058922558922558925
synthetic_niah_90,niah_single_1,7,1,4,ema_rho_0.8,6799,0.09156902356902356
synthetic_niah_90,niah_single_1,7,1,4,ema_rho_0.9,4141,0.05577104377104377
synthetic_niah_90,niah_single_1,7,1,4,ema_rho_0.25,9873,0.13296969696969696
synthetic_niah_90,niah_single_1,7,1,4,ema_rho_0.999,10641,0.1433131313131313
synthetic_niah_90,niah_single_1,7,1,16,ema_rho_0,17395,0.2942718906482609
synthetic_niah_90,niah_single_1,7,1,16,ema_rho_0.95,4812,0.08140479090539991
synthetic_niah_90,niah_single_1,7,1,16,ema_rho_0.8,4105,0.06944444444444445
synthetic_niah_90,niah_single_1,7,1,16,ema_rho_0.5,6163,0.10425971038029504
synthetic_niah_90,niah_single_1,7,1,16,ema_rho_0.99,4071,0.06886926512383272
synthetic_niah_90,niah_single_1,7,1,16,ema_rho_0.25,6442,0.10897956421707944
synthetic_niah_90,niah_single_1,7,1,16,ema_rho_0.995,2799,0.04735079171741778
synthetic_niah_90,niah_single_1,7,1,16,ema_rho_0.999,9943,0.1682061172012451
synthetic_niah_90,niah_single_1,7,1,16,ema_rho_0.9,3382,0.05721342536202463
synthetic_niah_90,niah_single_1,7,1,32,ema_rho_0,11498,0.2936759297098488
synthetic_niah_90,niah_single_1,7,1,32,ema_rho_0.95,2783,0.07108193706579485
synthetic_niah_90,niah_single_1,7,1,32,ema_rho_0.25,4505,0.11506436452799346
synthetic_niah_90,niah_single_1,7,1,32,ema_rho_0.8,3211,0.0820136902329383
synthetic_niah_90,niah_single_1,7,1,32,ema_rho_0.5,4445,0.11353187576624438
synthetic_niah_90,niah_single_1,7,1,32,ema_rho_0.9,2134,0.0545055169595423
synthetic_niah_90,niah_single_1,7,1,32,ema_rho_0.995,1564,0.03994687372292603
synthetic_niah_90,niah_single_1,7,1,32,ema_rho_0.999,6765,0.17278810788720883
synthetic_niah_90,niah_single_1,7,1,32,ema_rho_0.99,2247,0.057391704127503065
synthetic_niah_90,niah_single_1,7,2,1,ema_rho_0,19765,0.25321239606953894
synthetic_niah_90,niah_single_1,7,2,1,ema_rho_0.5,11051,0.14157602777457498
synthetic_niah_90,niah_single_1,7,2,1,ema_rho_0.8,10634,0.13623377788026697
synthetic_niah_90,niah_single_1,7,2,1,ema_rho_0.9,7837,0.10040098902084374
synthetic_niah_90,niah_single_1,7,2,1,ema_rho_0.99,4387,0.05620251867225233
synthetic_niah_90,niah_single_1,7,2,1,ema_rho_0.25,9025,0.11562063620175
synthetic_niah_90,niah_single_1,7,2,1,ema_rho_0.999,6194,0.07935226821425369
synthetic_niah_90,niah_single_1,7,2,1,ema_rho_0.95,7181,0.09199687407919853
synthetic_niah_90,niah_single_1,7,2,1,ema_rho_0.995,1983,0.025404512087320804
synthetic_niah_90,niah_single_1,7,2,4,ema_rho_0,15338,0.20657239057239057
synthetic_niah_90,niah_single_1,7,2,4,ema_rho_0.99,4555,0.061346801346801344
synthetic_niah_90,niah_single_1,7,2,4,ema_rho_0.95,7755,0.10444444444444445
synthetic_niah_90,niah_single_1,7,2,4,ema_rho_0.9,8414,0.11331986531986532
synthetic_niah_90,niah_single_1,7,2,4,ema_rho_0.5,10644,0.14335353535353534
synthetic_niah_90,niah_single_1,7,2,4,ema_rho_0.8,11280,0.15191919191919193
synthetic_niah_90,niah_single_1,7,2,4,ema_rho_0.999,6420,0.08646464646464647
synthetic_niah_90,niah_single_1,7,2,4,ema_rho_0.995,1989,0.026787878787878788
synthetic_niah_90,niah_single_1,7,2,4,ema_rho_0.25,7855,0.1057912457912458
synthetic_niah_90,niah_single_1,7,2,16,ema_rho_0,11420,0.19319258357017188
synthetic_niah_90,niah_single_1,7,2,16,ema_rho_0.99,3934,0.06655163080254432
synthetic_niah_90,niah_single_1,7,2,16,ema_rho_0.9,7209,0.12195493300852618
synthetic_niah_90,niah_single_1,7,2,16,ema_rho_0.999,6488,0.10975774800378942
synthetic_niah_90,niah_single_1,7,2,16,ema_rho_0.95,6636,0.11226146975233454
synthetic_niah_90,niah_single_1,7,2,16,ema_rho_0.5,7479,0.12652253349573692
synthetic_niah_90,niah_single_1,7,2,16,ema_rho_0.25,5394,0.09125050751116524
synthetic_niah_90,niah_single_1,7,2,16,ema_rho_0.995,1686,0.02852212748680471
synthetic_niah_90,niah_single_1,7,2,16,ema_rho_0.8,8866,0.1499864663689268
synthetic_niah_90,niah_single_1,7,2,32,ema_rho_0,8181,0.20895484266448713
synthetic_niah_90,niah_single_1,7,2,32,ema_rho_0.99,2841,0.07256334286881896
synthetic_niah_90,niah_single_1,7,2,32,ema_rho_0.9,4064,0.10380057212913772
synthetic_niah_90,niah_single_1,7,2,32,ema_rho_0.999,4927,0.125842868818962
synthetic_niah_90,niah_single_1,7,2,32,ema_rho_0.95,3783,0.09662341642827953
synthetic_niah_90,niah_single_1,7,2,32,ema_rho_0.8,5600,0.14303228442991417
synthetic_niah_90,niah_single_1,7,2,32,ema_rho_0.25,3617,0.09238353085410707
synthetic_niah_90,niah_single_1,7,2,32,ema_rho_0.995,1198,0.03059869227625664
synthetic_niah_90,niah_single_1,7,2,32,ema_rho_0.5,4941,0.12620044953003678
synthetic_niah_90,niah_single_1,7,3,1,ema_rho_0,22583,0.2893142190963014
synthetic_niah_90,niah_single_1,7,3,1,ema_rho_0.25,10614,0.1359775548637534
synthetic_niah_90,niah_single_1,7,3,1,ema_rho_0.8,11986,0.15355445379658456
synthetic_niah_90,niah_single_1,7,3,1,ema_rho_0.999,3215,0.04118784990455693
synthetic_niah_90,niah_single_1,7,3,1,ema_rho_0.5,13180,0.16885096788244489
synthetic_niah_90,niah_single_1,7,3,1,ema_rho_0.95,4906,0.06285150595077955
synthetic_niah_90,niah_single_1,7,3,1,ema_rho_0.995,1050,0.013451708366962604
synthetic_niah_90,niah_single_1,7,3,1,ema_rho_0.99,2659,0.034064850045479586
synthetic_niah_90,niah_single_1,7,3,1,ema_rho_0.9,7864,0.10074689009313707
synthetic_niah_90,niah_single_1,7,3,4,ema_rho_0,20058,0.2701414141414141
synthetic_niah_90,niah_single_1,7,3,4,ema_rho_0.99,2550,0.03434343434343434
synthetic_niah_90,niah_single_1,7,3,4,ema_rho_0.25,9407,0.1266936026936027
synthetic_niah_90,niah_single_1,7,3,4,ema_rho_0.999,3285,0.04424242424242424
synthetic_niah_90,niah_single_1,7,3,4,ema_rho_0.8,12401,0.167016835016835
synthetic_niah_90,niah_single_1,7,3,4,ema_rho_0.95,4731,0.06371717171717171
synthetic_niah_90,niah_single_1,7,3,4,ema_rho_0.995,1098,0.014787878787878787
synthetic_niah_90,niah_single_1,7,3,4,ema_rho_0.9,7767,0.1046060606060606
synthetic_niah_90,niah_single_1,7,3,4,ema_rho_0.5,12953,0.17445117845117844
synthetic_niah_90,niah_single_1,7,3,16,ema_rho_0,14831,0.2508966030586006
synthetic_niah_90,niah_single_1,7,3,16,ema_rho_0.5,10191,0.17240154283394235
synthetic_niah_90,niah_single_1,7,3,16,ema_rho_0.99,2101,0.035542698606036
synthetic_niah_90,niah_single_1,7,3,16,ema_rho_0.995,1023,0.017306130734876166
synthetic_niah_90,niah_single_1,7,3,16,ema_rho_0.999,3426,0.057957775071051564
synthetic_niah_90,niah_single_1,7,3,16,ema_rho_0.8,10387,0.1757172824468805
synthetic_niah_90,niah_single_1,7,3,16,ema_rho_0.95,3917,0.06626404114223847
synthetic_niah_90,niah_single_1,7,3,16,ema_rho_0.25,6907,0.1168459872783868
synthetic_niah_90,niah_single_1,7,3,16,ema_rho_0.9,6329,0.10706793882798755
synthetic_niah_90,niah_single_1,7,3,32,ema_rho_0,10571,0.2699989783408255
synthetic_niah_90,niah_single_1,7,3,32,ema_rho_0.5,6665,0.17023395995096036
synthetic_niah_90,niah_single_1,7,3,32,ema_rho_0.999,2475,0.06321516142214957
synthetic_niah_90,niah_single_1,7,3,32,ema_rho_0.8,6716,0.17153657539844708
synthetic_niah_90,niah_single_1,7,3,32,ema_rho_0.99,1385,0.03537494891704127
synthetic_niah_90,niah_single_1,7,3,32,ema_rho_0.95,2026,0.05174703718839395
synthetic_niah_90,niah_single_1,7,3,32,ema_rho_0.995,829,0.021173886391499797
synthetic_niah_90,niah_single_1,7,3,32,ema_rho_0.9,3819,0.09754290968532897
synthetic_niah_90,niah_single_1,7,3,32,ema_rho_0.25,4666,0.1191765427053535
synthetic_niah_90,niah_single_1,7,4,1,ema_rho_0,19978,0.2559411711954085
synthetic_niah_90,niah_single_1,7,4,1,ema_rho_0.25,8977,0.11500570096211743
synthetic_niah_90,niah_single_1,7,4,1,ema_rho_0.95,6680,0.08557848751553353
synthetic_niah_90,niah_single_1,7,4,1,ema_rho_0.5,10788,0.1382066951074215
synthetic_niah_90,niah_single_1,7,4,1,ema_rho_0.999,6961,0.08917842089754922
synthetic_niah_90,niah_single_1,7,4,1,ema_rho_0.995,3059,0.03918931037575105
synthetic_niah_90,niah_single_1,7,4,1,ema_rho_0.99,5005,0.06411980988252175
synthetic_niah_90,niah_single_1,7,4,1,ema_rho_0.8,9704,0.12431940761238582
synthetic_niah_90,niah_single_1,7,4,1,ema_rho_0.9,6905,0.08846099645131122
synthetic_niah_90,niah_single_1,7,4,4,ema_rho_0,16875,0.22727272727272727
synthetic_niah_90,niah_single_1,7,4,4,ema_rho_0.5,9865,0.13286195286195288
synthetic_niah_90,niah_single_1,7,4,4,ema_rho_0.25,7827,0.10541414141414142
synthetic_niah_90,niah_single_1,7,4,4,ema_rho_0.995,3148,0.0423973063973064
synthetic_niah_90,niah_single_1,7,4,4,ema_rho_0.999,7452,0.10036363636363636
synthetic_niah_90,niah_single_1,7,4,4,ema_rho_0.8,9488,0.12778451178451178
synthetic_niah_90,niah_single_1,7,4,4,ema_rho_0.9,6994,0.0941952861952862
synthetic_niah_90,niah_single_1,7,4,4,ema_rho_0.99,5437,0.07322558922558922
synthetic_niah_90,niah_single_1,7,4,4,ema_rho_0.95,7164,0.09648484848484848
synthetic_niah_90,niah_single_1,7,4,16,ema_rho_0,12408,0.20990661794559481
synthetic_niah_90,niah_single_1,7,4,16,ema_rho_0.25,5037,0.08521112464474219
synthetic_niah_90,niah_single_1,7,4,16,ema_rho_0.8,7471,0.12638719718500474
synthetic_niah_90,niah_single_1,7,4,16,ema_rho_0.999,7935,0.13423670320747055
synthetic_niah_90,niah_single_1,7,4,16,ema_rho_0.5,7010,0.11858844227906347
synthetic_niah_90,niah_single_1,7,4,16,ema_rho_0.995,2671,0.04518541074570307
synthetic_niah_90,niah_single_1,7,4,16,ema_rho_0.95,6400,0.10826904858573555
synthetic_niah_90,niah_single_1,7,4,16,ema_rho_0.9,5685,0.09617336581404791
synthetic_niah_90,niah_single_1,7,4,16,ema_rho_0.99,4495,0.07604208959263771
synthetic_niah_90,niah_single_1,7,4,32,ema_rho_0,9057,0.2313291785860237
synthetic_niah_90,niah_single_1,7,4,32,ema_rho_0.25,3176,0.08111973845525133
synthetic_niah_90,niah_single_1,7,4,32,ema_rho_0.999,7025,0.17942889252145483
synthetic_niah_90,niah_single_1,7,4,32,ema_rho_0.995,1737,0.04436554965263588
synthetic_niah_90,niah_single_1,7,4,32,ema_rho_0.5,4367,0.11153964037597057
synthetic_niah_90,niah_single_1,7,4,32,ema_rho_0.95,3412,0.08714752758479771
synthetic_niah_90,niah_single_1,7,4,32,ema_rho_0.8,4210,0.10752962811606048
synthetic_niah_90,niah_single_1,7,4,32,ema_rho_0.9,3236,0.08265222721700041
synthetic_niah_90,niah_single_1,7,4,32,ema_rho_0.99,2932,0.07488761749080507
synthetic_niah_90,niah_single_1,7,5,1,ema_rho_0,19660,0.25186722523284266
synthetic_niah_90,niah_single_1,7,5,1,ema_rho_0.95,6575,0.08423331667883727
synthetic_niah_90,niah_single_1,7,5,1,ema_rho_0.995,2729,0.034961630603277095
synthetic_niah_90,niah_single_1,7,5,1,ema_rho_0.8,9206,0.11793945450119785
synthetic_niah_90,niah_single_1,7,5,1,ema_rho_0.25,9406,0.12050168466633358
synthetic_niah_90,niah_single_1,7,5,1,ema_rho_0.5,11376,0.14573965179292056
synthetic_niah_90,niah_single_1,7,5,1,ema_rho_0.9,6385,0.08179919802195831
synthetic_niah_90,niah_single_1,7,5,1,ema_rho_0.99,4737,0.06068642146123986
synthetic_niah_90,niah_single_1,7,5,1,ema_rho_0.999,7983,0.10227141704139282
synthetic_niah_90,niah_single_1,7,5,4,ema_rho_0,17144,0.2308956228956229
synthetic_niah_90,niah_single_1,7,5,4,ema_rho_0.995,2754,0.03709090909090909
synthetic_niah_90,niah_single_1,7,5,4,ema_rho_0.8,8639,0.11635016835016836
synthetic_niah_90,niah_single_1,7,5,4,ema_rho_0.999,9175,0.12356902356902356
synthetic_niah_90,niah_single_1,7,5,4,ema_rho_0.95,6415,0.0863973063973064
synthetic_niah_90,niah_single_1,7,5,4,ema_rho_0.25,8441,0.11368350168350168
synthetic_niah_90,niah_single_1,7,5,4,ema_rho_0.5,10188,0.1372121212121212
synthetic_niah_90,niah_single_1,7,5,4,ema_rho_0.99,5159,0.06948148148148148
synthetic_niah_90,niah_single_1,7,5,4,ema_rho_0.9,6335,0.08531986531986532
synthetic_niah_90,niah_single_1,7,5,16,ema_rho_0,12533,0.21202124780078496
synthetic_niah_90,niah_single_1,7,5,16,ema_rho_0.995,1984,0.03356340506157802
synthetic_niah_90,niah_single_1,7,5,16,ema_rho_0.8,7508,0.127013127622141
synthetic_niah_90,niah_single_1,7,5,16,ema_rho_0.25,4975,0.08416226823656787
synthetic_niah_90,niah_single_1,7,5,16,ema_rho_0.5,6567,0.11109419407226959
synthetic_niah_90,niah_single_1,7,5,16,ema_rho_0.999,8803,0.14892069292191096
synthetic_niah_90,niah_single_1,7,5,16,ema_rho_0.95,6221,0.10524089863310326
synthetic_niah_90,niah_single_1,7,5,16,ema_rho_0.99,4381,0.0741135471647043
synthetic_niah_90,niah_single_1,7,5,16,ema_rho_0.9,6140,0.10387061848694004
synthetic_niah_90,niah_single_1,7,5,32,ema_rho_0,8952,0.2286473232529628
synthetic_niah_90,niah_single_1,7,5,32,ema_rho_0.995,1014,0.025899060073559462
synthetic_niah_90,niah_single_1,7,5,32,ema_rho_0.8,5255,0.13422047404985696
synthetic_niah_90,niah_single_1,7,5,32,ema_rho_0.95,3781,0.09657233346955456
synthetic_niah_90,niah_single_1,7,5,32,ema_rho_0.25,3614,0.09230690641601962
synthetic_niah_90,niah_single_1,7,5,32,ema_rho_0.5,4630,0.11825704944830405
synthetic_niah_90,niah_single_1,7,5,32,ema_rho_0.99,2160,0.0551695954229669
synthetic_niah_90,niah_single_1,7,5,32,ema_rho_0.999,5569,0.14224049856967716
synthetic_niah_90,niah_single_1,7,5,32,ema_rho_0.9,4177,0.10668675929709849
synthetic_niah_90,niah_single_1,7,6,1,ema_rho_0,20287,0.2598998168005432
