task,method,width,refresh_interval,decision_units,median_spearman,mean_pairwise_accuracy,mean_top1_accuracy,mean_normalized_regret,median_spearman_gain,mean_pairwise_accuracy_gain,mean_top1_accuracy_gain,mean_normalized_regret_gain
niah_single_1,fisher_gaussian_vjp_repeated_state,16,8,14,0.5238095238095238,0.6811224489795917,0.14285714285714285,0.421964437251868,0.023809523809523794,0.005102040816326504,-0.14285714285714285,-0.06845569752807072
niah_single_1,fisher_rademacher_vjp_action,4,1,14,0.48809523809523814,0.6785714285714287,0.2857142857142857,0.30579506633405407,0.0,0.0025510204081632642,0.0,0.04771367338974325
niah_single_1,fisher_rademacher_vjp_action,4,2,14,0.5357142857142858,0.645408163265306,0.21428571428571427,0.3760956667943817,-0.04761904761904767,-0.030612244897959193,-0.07142857142857142,-0.022586927070584423
niah_single_1,fisher_rademacher_vjp_action,4,4,14,0.5952380952380953,0.6938775510204083,0.42857142857142855,0.27843844940181633,0.011904761904761862,0.01785714285714285,0.14285714285714285,0.07507029032198094
niah_single_1,fisher_rademacher_vjp_action,4,8,14,0.5714285714285715,0.6811224489795917,0.2857142857142857,0.4058606381258342,-5.551115123125783e-17,0.005102040816326521,0.0,-0.052351898402036925
niah_single_1,fisher_rademacher_vjp_action,8,1,14,0.5357142857142858,0.6709183673469388,0.2857142857142857,0.30511995090567184,-0.04761904761904756,-0.005102040816326544,0.0,0.04838878881812542
niah_single_1,fisher_rademacher_vjp_action,8,2,14,0.5595238095238096,0.6479591836734695,0.14285714285714285,0.4074346844840953,-0.07142857142857151,-0.028061224489795932,-0.14285714285714285,-0.05392594476029798
niah_single_1,fisher_rademacher_vjp_action,8,4,14,0.6309523809523809,0.7193877551020408,0.42857142857142855,0.22827169154820762,0.05952380952380942,0.043367346938775496,0.14285714285714285,0.12523704817558964
niah_single_1,fisher_rademacher_vjp_action,8,8,14,0.6547619047619049,0.7193877551020409,0.5714285714285714,0.18102070775190965,0.08333333333333326,0.04336734693877549,0.2857142857142857,0.1724880319718876
niah_single_1,fisher_rademacher_vjp_action,16,1,14,0.523809523809524,0.6785714285714286,0.42857142857142855,0.2612404747585265,-0.0357142857142857,0.002551020408163252,0.14285714285714285,0.09226826496527075
niah_single_1,fisher_rademacher_vjp_action,16,2,14,0.5952380952380953,0.663265306122449,0.21428571428571427,0.36199016504909054,-0.04761904761904767,-0.012755102040816337,-0.07142857142857142,-0.008481425325293236
niah_single_1,fisher_rademacher_vjp_action,16,4,14,0.6309523809523809,0.7117346938775511,0.42857142857142855,0.23616077495401733,0.04761904761904756,0.0357142857142857,0.14285714285714285,0.11734796476977993
niah_single_1,fisher_rademacher_vjp_action,16,8,14,0.6547619047619049,0.7142857142857143,0.5,0.23176811791700658,0.08333333333333331,0.03826530612244895,0.21428571428571427,0.12174062180679071
niah_single_1,fisher_rademacher_vjp_innovation_state,4,1,14,0.5238095238095238,0.673469387755102,0.42857142857142855,0.26262930312944593,0.0,-0.002551020408163272,0.14285714285714285,0.09087943659435135
niah_single_1,fisher_rademacher_vjp_innovation_state,4,2,14,0.3928571428571429,0.6479591836734695,0.35714285714285715,0.3537553483244544,-0.09523809523809526,-0.02806122448979593,0.07142857142857142,-0.00024660860065708494
niah_single_1,fisher_rademacher_vjp_innovation_state,4,4,14,0.5833333333333335,0.7117346938775511,0.5714285714285714,0.20445937565478745,0.023809523809523808,0.03571428571428571,0.2857142857142857,0.14904936406900984
niah_single_1,fisher_rademacher_vjp_innovation_state,4,8,14,0.5595238095238095,0.7015306122448981,0.42857142857142855,0.3921019806108408,0.04761904761904767,0.025510204081632647,0.14285714285714285,-0.03859324088704349
niah_single_1,fisher_rademacher_vjp_innovation_state,8,1,14,0.5119047619047621,0.6581632653061226,0.35714285714285715,0.36155093527619203,-0.035714285714285865,-0.017857142857142873,0.07142857142857142,-0.008042195552394747
niah_single_1,fisher_rademacher_vjp_innovation_state,8,2,14,0.5476190476190477,0.663265306122449,0.35714285714285715,0.3396498465791632,-0.011904761904761973,-0.012755102040816332,0.07142857142857142,0.013858893144634102
niah_single_1,fisher_rademacher_vjp_innovation_state,8,4,14,0.5714285714285715,0.711734693877551,0.6428571428571429,0.16070860357875352,0.08333333333333334,0.03571428571428571,0.35714285714285715,0.19280013614504374
niah_single_1,fisher_rademacher_vjp_innovation_state,8,8,14,0.5595238095238095,0.701530612244898,0.42857142857142855,0.3186660371746969,-0.047619047619047686,0.025510204081632647,0.14285714285714285,0.03484270254910039
niah_single_1,fisher_rademacher_vjp_innovation_state,16,1,14,0.45238095238095244,0.6811224489795918,0.5,0.2327843256455485,-0.023809523809523864,0.005102040816326513,0.21428571428571427,0.12072441407824877
niah_single_1,fisher_rademacher_vjp_innovation_state,16,2,14,0.4761904761904763,0.6581632653061226,0.2857142857142857,0.33959342174432045,-0.023809523809523864,-0.017857142857142873,0.0,0.013915317979476899
niah_single_1,fisher_rademacher_vjp_innovation_state,16,4,14,0.5238095238095238,0.6989795918367346,0.5,0.20412311151500323,0.01190476190476189,0.022959183673469385,0.21428571428571427,0.14938562820879403
niah_single_1,fisher_rademacher_vjp_innovation_state,16,8,14,0.511904761904762,0.6964285714285715,0.5,0.2518416694641036,-0.05952380952380949,0.020408163265306114,0.21428571428571427,0.1016670702596937
niah_single_1,fisher_rademacher_vjp_repeated_state,4,1,14,0.3690476190476191,0.6122448979591837,0.35714285714285715,0.3101028901020126,-0.02380952380952389,-0.06377551020408166,0.07142857142857142,0.04340584962178466
niah_single_1,fisher_rademacher_vjp_repeated_state,4,2,14,0.38095238095238104,0.6377551020408163,0.35714285714285715,0.33495430175015567,-0.17857142857142858,-0.038265306122448994,0.07142857142857142,0.01855443797364164
niah_single_1,fisher_rademacher_vjp_repeated_state,4,4,14,0.6309523809523809,0.7142857142857144,0.5714285714285714,0.2304263039036377,0.035714285714285726,0.03826530612244898,0.2857142857142857,0.12308243582015957
niah_single_1,fisher_rademacher_vjp_repeated_state,4,8,14,0.3333333333333334,0.6377551020408164,0.42857142857142855,0.38916141151506933,-0.23809523809523808,-0.038265306122449,0.14285714285714285,-0.03565267179127214
niah_single_1,fisher_rademacher_vjp_repeated_state,8,1,14,0.4404761904761905,0.6326530612244898,0.2857142857142857,0.3528795704228073,-0.035714285714285865,-0.04336734693877553,0.0,0.0006291693009899402
niah_single_1,fisher_rademacher_vjp_repeated_state,8,2,14,0.46428571428571436,0.6505102040816327,0.35714285714285715,0.25064913950230455,-0.035714285714285865,-0.02551020408163267,0.07142857142857142,0.10285960022149272
niah_single_1,fisher_rademacher_vjp_repeated_state,8,4,14,0.5833333333333334,0.7219387755102041,0.7142857142857143,0.06832689370701073,0.09523809523809525,0.04591836734693877,0.42857142857142855,0.28518184601678653
niah_single_1,fisher_rademacher_vjp_repeated_state,8,8,14,0.3928571428571429,0.6785714285714287,0.5,0.2906095539874708,-0.023809523809523836,0.002551020408163268,0.21428571428571427,0.06289918573632645
niah_single_1,fisher_rademacher_vjp_repeated_state,16,1,14,0.5,0.6709183673469388,0.42857142857142855,0.24200335584273353,0.03571428571428571,-0.005102040816326536,0.14285714285714285,0.11150538388106372
niah_single_1,fisher_rademacher_vjp_repeated_state,16,2,14,0.5952380952380953,0.6709183673469389,0.2857142857142857,0.3064871791257958,0.02380952380952378,-0.005102040816326544,0.0,0.04702156059800146
niah_single_1,fisher_rademacher_vjp_repeated_state,16,4,14,0.5595238095238095,0.7066326530612245,0.5,0.22190443893722026,0.0714285714285714,0.030612244897959186,0.21428571428571427,0.131604300786577
niah_single_1,fisher_rademacher_vjp_repeated_state,16,8,14,0.28571428571428575,0.642857142857143,0.21428571428571427,0.40002390319417364,-0.09523809523809522,-0.033163265306122465,-0.07142857142857142,-0.04651516347037641
niah_single_1,hidden_l2_action,4,1,14,0.5833333333333335,0.6760204081632653,0.2857142857142857,0.3535087397237973,0.0,0.0,0.0,0.0
niah_single_1,hidden_l2_action,4,2,14,0.5833333333333335,0.6760204081632653,0.2857142857142857,0.3535087397237973,0.0,0.0,0.0,0.0
niah_single_1,hidden_l2_action,4,4,14,0.5833333333333335,0.6760204081632653,0.2857142857142857,0.3535087397237973,0.0,0.0,0.0,0.0
niah_single_1,hidden_l2_action,4,8,14,0.5833333333333335,0.6760204081632653,0.2857142857142857,0.3535087397237973,0.0,0.0,0.0,0.0
niah_single_1,hidden_l2_action,8,1,14,0.5833333333333335,0.6760204081632653,0.2857142857142857,0.3535087397237973,0.0,0.0,0.0,0.0
niah_single_1,hidden_l2_action,8,2,14,0.5833333333333335,0.6760204081632653,0.2857142857142857,0.3535087397237973,0.0,0.0,0.0,0.0
niah_single_1,hidden_l2_action,8,4,14,0.5833333333333335,0.6760204081632653,0.2857142857142857,0.3535087397237973,0.0,0.0,0.0,0.0
niah_single_1,hidden_l2_action,8,8,14,0.5833333333333335,0.6760204081632653,0.2857142857142857,0.3535087397237973,0.0,0.0,0.0,0.0
niah_single_1,hidden_l2_action,16,1,14,0.5833333333333335,0.6760204081632653,0.2857142857142857,0.3535087397237973,0.0,0.0,0.0,0.0
niah_single_1,hidden_l2_action,16,2,14,0.5833333333333335,0.6760204081632653,0.2857142857142857,0.3535087397237973,0.0,0.0,0.0,0.0
niah_single_1,hidden_l2_action,16,4,14,0.5833333333333335,0.6760204081632653,0.2857142857142857,0.3535087397237973,0.0,0.0,0.0,0.0
niah_single_1,hidden_l2_action,16,8,14,0.5833333333333335,0.6760204081632653,0.2857142857142857,0.3535087397237973,0.0,0.0,0.0,0.0
niah_single_1,margin_vjp_action,4,1,14,0.5952380952380953,0.6938775510204082,0.35714285714285715,0.2613893643771298,0.011904761904761918,0.017857142857142856,0.07142857142857142,0.09211937534666752
niah_single_1,margin_vjp_action,4,2,14,0.4880952380952382,0.6198979591836736,0.2857142857142857,0.3246785774481364,-0.130952380952381,-0.05612244897959185,0.0,0.02883016227566095
niah_single_1,margin_vjp_action,4,4,14,0.6190476190476191,0.6709183673469388,0.2857142857142857,0.317186459574445,0.023809523809523725,-0.005102040816326556,0.0,0.03632228014935228
niah_single_1,margin_vjp_action,4,8,14,0.6309523809523809,0.7066326530612244,0.42857142857142855,0.33583506804236424,0.07142857142857134,0.03061224489795916,0.14285714285714285,0.017673671681433006
niah_single_1,margin_vjp_action,8,1,14,0.5595238095238095,0.6658163265306122,0.2857142857142857,0.3529774174898123,0.0,-0.010204081632653088,0.0,0.000531322233984983
niah_single_1,margin_vjp_action,8,2,14,0.642857142857143,0.6811224489795917,0.2857142857142857,0.31836592012931353,0.0357142857142857,0.005102040816326504,0.0,0.035142819594483815
niah_single_1,margin_vjp_action,8,4,14,0.6190476190476191,0.7117346938775511,0.35714285714285715,0.2700314723823268,0.05952380952380942,0.0357142857142857,0.07142857142857142,0.08347726734147051
niah_single_1,margin_vjp_action,8,8,14,0.5833333333333335,0.701530612244898,0.42857142857142855,0.2655734669088952,-5.551115123125783e-17,0.025510204081632643,0.14285714285714285,0.08793527281490209
niah_single_1,margin_vjp_action,16,1,14,0.5595238095238095,0.6811224489795918,0.35714285714285715,0.30446266279797746,0.03571428571428569,0.005102040816326516,0.07142857142857142,0.04904607692581985
niah_single_1,margin_vjp_action,16,2,14,0.48809523809523814,0.6581632653061223,0.2857142857142857,0.3182974823425201,-0.01190476190476187,-0.017857142857142877,0.0,0.03521125738127725
niah_single_1,margin_vjp_action,16,4,14,0.6071428571428572,0.6505102040816325,0.21428571428571427,0.36169997732681913,-0.011904761904761918,-0.02551020408163268,-0.07142857142857142,-0.00819123760302182
niah_single_1,margin_vjp_action,16,8,14,0.6190476190476191,0.6989795918367347,0.2857142857142857,0.3572419718533876,0.023809523809523725,0.022959183673469368,0.0,-0.003733232129590252
niah_single_1,output_fisher_oracle,4,1,14,0.9880952380952381,0.9642857142857142,1.0,0.0,0.38095238095238093,0.288265306122449,0.7142857142857143,0.3535087397237973
niah_single_1,output_fisher_oracle,4,2,14,0.9880952380952381,0.9642857142857142,1.0,0.0,0.38095238095238093,0.288265306122449,0.7142857142857143,0.3535087397237973
niah_single_1,output_fisher_oracle,4,4,14,0.9880952380952381,0.9642857142857142,1.0,0.0,0.38095238095238093,0.288265306122449,0.7142857142857143,0.3535087397237973
niah_single_1,output_fisher_oracle,4,8,14,0.9880952380952381,0.9642857142857142,1.0,0.0,0.38095238095238093,0.288265306122449,0.7142857142857143,0.3535087397237973
niah_single_1,output_fisher_oracle,8,1,14,0.9880952380952381,0.9642857142857142,1.0,0.0,0.38095238095238093,0.288265306122449,0.7142857142857143,0.3535087397237973
niah_single_1,output_fisher_oracle,8,2,14,0.9880952380952381,0.9642857142857142,1.0,0.0,0.38095238095238093,0.288265306122449,0.7142857142857143,0.3535087397237973
niah_single_1,output_fisher_oracle,8,4,14,0.9880952380952381,0.9642857142857142,1.0,0.0,0.38095238095238093,0.288265306122449,0.7142857142857143,0.3535087397237973
niah_single_1,output_fisher_oracle,8,8,14,0.9880952380952381,0.9642857142857142,1.0,0.0,0.38095238095238093,0.288265306122449,0.7142857142857143,0.3535087397237973
niah_single_1,output_fisher_oracle,16,1,14,0.9880952380952381,0.9642857142857142,1.0,0.0,0.38095238095238093,0.288265306122449,0.7142857142857143,0.3535087397237973
niah_single_1,output_fisher_oracle,16,2,14,0.9880952380952381,0.9642857142857142,1.0,0.0,0.38095238095238093,0.288265306122449,0.7142857142857143,0.3535087397237973
niah_single_1,output_fisher_oracle,16,4,14,0.9880952380952381,0.9642857142857142,1.0,0.0,0.38095238095238093,0.288265306122449,0.7142857142857143,0.3535087397237973
niah_single_1,output_fisher_oracle,16,8,14,0.9880952380952381,0.9642857142857142,1.0,0.0,0.38095238095238093,0.288265306122449,0.7142857142857143,0.3535087397237973
