sample_id,task,stage,history_id,tau_anchor,target_anchor,horizon,layer,boundary,candidate_id,candidate_source,current_mask_hash,tau_mask_hash,mask_changed,controlled_exact_kl,action_only_risk,action_u_norm,action_r_norm,candidate_retained_attention_mass,adjacent_method,risk_all_old,risk_update_g,risk_update_f,risk_update_path,risk_update_gf,risk_update_gp,risk_update_fp,risk_full_fresh,risk_path_q1_only,risk_path_q3_only,risk_single_midpoint
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,34,2,0,1,selector_06_fresh_core,fresh_core,ec5333470ef7f74f804e79d0e15dd7e338188021f253520e6df868805ef44254,3c85abe5d51b0f91536457d4a054aa65f9d6d8d0941c9e2ee84f52deb05e1388,True,0.0003628589733430855,3.166811891983054e-05,0.5615535117560226,0.9510471973990594,0.9842511274458405,mx.vjp_of_vjp,5.687817947995903e-06,-1.9962272169354572e-05,3.0965879607608123e-06,4.179824097576532e-06,-2.2553502156589665e-05,0.00014026448272085252,2.4882241975356768e-05,0.00016096690059863277,3.1588381974363555e-06,2.530157139441047e-06,4.497645049038503e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,34,2,0,1,selector_07_random_reference,random_reference,d263fc69be23e605afe4ee4042b47611cff471ae66319f21db4e0f35d97ffe90,94489d4366c17f1b6dc9fcfaa60610ad4093b435df5daaeec9b1927e070a0a7d,True,0.0008165588545961357,0.00018710881334165787,0.9080494717202693,1.4572582289323792,0.9849422652013335,mx.vjp_of_vjp,1.2068757888251316e-05,1.5208061432066523e-05,3.052221946403855e-06,1.3802604011218377e-05,6.191525490219062e-06,0.00041375582184096206,0.00020740137502981625,0.0006073545928595599,4.75754197216174e-06,4.429737872930803e-06,1.3984901660492987e-05
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,36,4,0,1,selector_00_attention_only,attention_only,518122fc7b625119077379d248872f5ed15813f55654f71b7a56e32127261f55,a9b8aa9031a99d4c2dc6edec24a43c7d0bdfc2a8564d30cc44b610c6f598c9ec,True,9.096166792511055e-09,2.7212418046728477e-09,0.8782981660205256,1.699262922150384,0.9469638240257336,mx.vjp_of_vjp,5.845976875829749e-06,3.3795419738621954e-06,2.4680276797647764e-06,2.886814390659801e-06,1.5927777972229922e-09,2.6815842207934596e-06,2.1161386322584348e-07,6.383693359502155e-09,3.848631770990897e-06,3.4147412875338985e-06,2.8898954001612407e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,36,4,0,1,selector_01_aov,aov,f33551c9870b3f7a62c5a39f4d3a8a67f9b20acf8d04a5594ac3ca818fa9b67e,f58c44b6ba906b7b8cd66a8434cf3aaf93da022c0cc3ca3499e4053f7b01b6f2,True,9.662279003949996e-09,3.6764710833365985e-09,0.9420040104934307,1.8677114425536208,0.9474910268441816,mx.vjp_of_vjp,6.869581039102952e-06,3.930975186580576e-06,2.9403322460509002e-06,2.9094661041424567e-06,1.7263935285241926e-09,2.816892966380425e-06,9.953183786062183e-08,6.958700098590138e-09,4.340522363244885e-06,3.8076006654695544e-06,2.9242564887457255e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,36,4,0,1,selector_02_aor,aor,b6cc8f7e23f1d46d8766b58708d27c2f2a4c8ed67e060e5b3f1a4edd3b9d1b2d,d6bd6090e52b67cfa09471a7d72e90e392fc0a2c01083f5efcc6b5cfc751c28f,True,9.893462293171897e-09,3.877346823311188e-09,0.9478927344572584,1.8876663611572573,0.9458829073260209,mx.vjp_of_vjp,7.030583933701168e-06,4.026958661287468e-06,3.0053727605619957e-06,3.08552413929671e-06,1.7474881482955962e-09,3.0499561353983183e-06,4.275277246552143e-08,7.1847685671295516e-09,4.4953015251103204e-06,3.934551151417121e-06,3.0929201234507544e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,36,4,0,1,selector_03_v_ridge,v_ridge,ca9c7833a002360299d6346bbc87c823f9531e8edaf5202f8c458c4a8cf1ee73,bf0542a970773efbe6686ce07f4936032a9753395430c416abac40f80a6023df,True,1.98399580171669e-08,3.983344518224202e-09,1.1162740569939174,2.335485585784081,0.9407175426336698,mx.vjp_of_vjp,8.891746733485991e-06,6.178216452230678e-06,2.7151116955864223e-06,6.667589610296868e-06,1.5814143311084477e-09,7.2621705538118446e-06,-5.775635004618803e-07,1.7017443053096414e-08,4.96428076359616e-06,4.111056159685854e-06,6.723141844824206e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,36,4,0,1,selector_04_snapkv,snapkv,4e4b3586cb6ef7db26cd5b8535613f489323ecd3da20db6960b4e7067a9ce9de,8aefbcbc9e823561500236d61acfbd0795b287a21b2946968f67f6cc0b101387,True,1.937346148257201e-08,2.533592011124127e-09,1.1097580112204186,2.309389090493257,0.9925552466991603,mx.vjp_of_vjp,1.0277303766224919e-05,7.570363270927008e-06,2.7083089236500066e-06,4.8898069048686685e-06,1.3684283520965522e-09,5.473661187896186e-06,-5.673477314943792e-07,1.6506551533137952e-08,4.6462784207247595e-06,3.932852516189775e-06,4.89720855997819e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,36,4,0,1,selector_05_old_stale_core,old_stale_core,70d26c2cfc6a59624999d7e1f7bc5174fb66cfbfecc4c914c6ce1272007cdf25,45ecbac8f323add3b4ebcea24ac3062bf4c7306a144413650d725508105a4274,True,9.278483645384833e-09,3.7195265158047232e-09,0.914264203627835,1.8607862553376462,0.947362461164357,mx.vjp_of_vjp,6.7834956263133585e-06,3.9963126239548305e-06,2.7893410003826312e-06,3.23832030504832e-06,2.1579980241035236e-09,3.1835692051162344e-06,6.132081663605281e-08,6.5697167039670045e-09,4.434111937487004e-06,3.899150566510032e-06,3.2512605315688184e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,36,4,0,1,selector_06_fresh_core,fresh_core,4040225e8913ba8eb546710e302ea9c0af4eed895a76e1aebd0624f3aa3144a3,3c85abe5d51b0f91536457d4a054aa65f9d6d8d0941c9e2ee84f52deb05e1388,True,4.429489970866166e-09,3.5072228821095296e-10,0.5806797501797818,1.020966906561813,0.9385098300023997,mx.vjp_of_vjp,3.1708232158102165e-06,1.254082828681138e-06,1.917403139016115e-06,1.2539671061993002e-06,6.627518870365149e-10,4.4708547989570804e-07,8.085955635758564e-07,1.713937272264375e-09,2.103824971909068e-06,1.976822826019408e-06,1.2534930673437818e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,36,4,0,1,selector_07_random_reference,random_reference,fccfd33c9e1c3f2dd502d2424f629ba9cc9505a59f39ef77f0f4be8e32f3680b,94489d4366c17f1b6dc9fcfaa60610ad4093b435df5daaeec9b1927e070a0a7d,True,1.6121477572021677e-08,3.1832210030403143e-09,1.0836477404419966,2.337727670745923,0.9809506628227431,mx.vjp_of_vjp,9.20894735145699e-06,6.1213922316240454e-06,3.0892010226871e-06,3.4390406355509523e-06,1.6459028541567329e-09,3.96173770138861e-06,-5.093608952170236e-07,1.3336170620634294e-08,4.560448105842335e-06,3.8215858710496015e-06,3.462393797801371e-06
