name,family,specification,auroc,auprc,order,feature_count,harmful_recall,refresh_coverage,missed_normalized_regret,missed_event_count,harmful_event_count,task_recall
and_compressed_sketch_l2_gt_16.216309__selected_core_score_margin_gt_0.049871837,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 16.216309176302705}, {""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}]}",0.716392512762337,0.6908854675962031,2,2,0.926829268292683,0.7857142857142857,0.052417597306928,3,41,"{""gov_report"": 0.8333333333333334, ""niah_single_1"": 1.0}"
or_compressed_sketch_l2_gt_16.216309__attention_entropy_lt_3.3301971,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 16.216309176302705}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.690300623936472,0.6561912622694418,1,2,1.0,0.9761904761904762,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_16.216309__attention_entropy_lt_3.3301971,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 16.216309176302705}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.7141236528644357,0.7494057086027777,2,2,0.926829268292683,0.8095238095238095,0.053543812556971944,3,41,"{""gov_report"": 0.8333333333333334, ""niah_single_1"": 1.0}"
or_compressed_sketch_l2_gt_16.216309__recent_attention_mass_gt_0.19623504,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 16.216309176302705}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.6948383437322745,0.6575606283887943,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_compressed_sketch_l2_gt_16.216309__recent_attention_mass_gt_0.19623504,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""compressed_sketch_l2"", ""threshold"": 16.216309176302705}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.6262053318207601,0.5898739070338304,2,2,0.926829268292683,0.7857142857142857,0.055964805406340995,3,41,"{""gov_report"": 0.8333333333333334, ""niah_single_1"": 1.0}"
or_sink_attention_mass_gt_0.00044956532__core_attention_mass_lt_0.42391143,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}]}",0.6188315371525809,0.6035897124703223,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_sink_attention_mass_gt_0.00044956532__core_attention_mass_lt_0.42391143,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}, {""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}]}",0.6176971072036301,0.6280422763337795,2,2,0.9024390243902439,0.8333333333333334,0.039927896194827575,4,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.9130434782608695}"
or_sink_attention_mass_gt_0.00044956532__selected_core_score_margin_gt_0.049871837,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}, {""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}]}",0.5694838343732275,0.5865943181364719,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_sink_attention_mass_gt_0.00044956532__selected_core_score_margin_gt_0.049871837,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}, {""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}]}",0.58252977878616,0.573192436097272,2,2,0.9024390243902439,0.8809523809523809,0.04605686590269837,4,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.9130434782608695}"
or_sink_attention_mass_gt_0.00044956532__attention_entropy_lt_3.3301971,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.5961429381735679,0.6146254777070637,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_sink_attention_mass_gt_0.00044956532__attention_entropy_lt_3.3301971,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.58252977878616,0.5904054281821005,2,2,0.9024390243902439,0.8809523809523809,0.04718308115274232,4,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.9130434782608695}"
or_sink_attention_mass_gt_0.00044956532__recent_attention_mass_gt_0.19623504,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.5524673851389676,0.5159287239664005,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_sink_attention_mass_gt_0.00044956532__recent_attention_mass_gt_0.19623504,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""sink_attention_mass"", ""threshold"": 0.0004495653180566729}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.5365853658536586,0.5332376823811484,2,2,0.9024390243902439,0.8809523809523809,0.04960407400211137,4,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 0.9130434782608695}"
or_core_attention_mass_lt_0.42391143__selected_core_score_margin_gt_0.049871837,two_threshold_or,"{""rules"": [{""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}, {""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}]}",0.5944412932501418,0.5722591534196089,1,2,0.975609756097561,0.9642857142857143,0.004328257644411657,1,41,"{""gov_report"": 0.9444444444444444, ""niah_single_1"": 1.0}"
and_core_attention_mass_lt_0.42391143__selected_core_score_margin_gt_0.049871837,two_threshold_and,"{""rules"": [{""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}, {""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}]}",0.5995462280204198,0.6181543935919362,2,2,0.926829268292683,0.8690476190476191,0.0469797757414189,3,41,"{""gov_report"": 0.8333333333333334, ""niah_single_1"": 1.0}"
or_core_attention_mass_lt_0.42391143__attention_entropy_lt_3.3301971,two_threshold_or,"{""rules"": [{""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.5989790130459444,0.6153865497290257,1,2,1.0,0.9761904761904762,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_core_attention_mass_lt_0.42391143__attention_entropy_lt_3.3301971,two_threshold_and,"{""rules"": [{""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.5672149744753261,0.5436154060713833,2,2,0.9024390243902439,0.8571428571428571,0.05243424863587451,4,41,"{""gov_report"": 0.7777777777777778, ""niah_single_1"": 1.0}"
or_core_attention_mass_lt_0.42391143__recent_attention_mass_gt_0.19623504,two_threshold_or,"{""rules"": [{""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.5348837209302325,0.5102720052283818,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_core_attention_mass_lt_0.42391143__recent_attention_mass_gt_0.19623504,two_threshold_and,"{""rules"": [{""direction"": ""lt"", ""feature"": ""core_attention_mass"", ""threshold"": 0.423911434304441}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.5229722064662508,0.49058860648379526,2,2,0.9024390243902439,0.8333333333333334,0.05485524148524356,4,41,"{""gov_report"": 0.7777777777777778, ""niah_single_1"": 1.0}"
or_selected_core_score_margin_gt_0.049871837__attention_entropy_lt_3.3301971,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.5978445830969937,0.6150965471823743,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_selected_core_score_margin_gt_0.049871837__attention_entropy_lt_3.3301971,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}, {""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}]}",0.5779920589903573,0.5676414070117752,2,2,0.9024390243902439,0.8809523809523809,0.05856321834374531,4,41,"{""gov_report"": 0.7777777777777778, ""niah_single_1"": 1.0}"
or_selected_core_score_margin_gt_0.049871837__recent_attention_mass_gt_0.19623504,two_threshold_or,"{""rules"": [{""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.542824730572887,0.5121776462676371,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_selected_core_score_margin_gt_0.049871837__recent_attention_mass_gt_0.19623504,two_threshold_and,"{""rules"": [{""direction"": ""gt"", ""feature"": ""selected_core_score_margin"", ""threshold"": 0.049871836509131996}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.5019852524106636,0.47448792695266545,2,2,0.9024390243902439,0.8809523809523809,0.06098421119311435,4,41,"{""gov_report"": 0.7777777777777778, ""niah_single_1"": 1.0}"
or_attention_entropy_lt_3.3301971__recent_attention_mass_gt_0.19623504,two_threshold_or,"{""rules"": [{""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.6052183777651731,0.6179165586018844,1,2,1.0,1.0,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
and_attention_entropy_lt_3.3301971__recent_attention_mass_gt_0.19623504,two_threshold_and,"{""rules"": [{""direction"": ""lt"", ""feature"": ""attention_entropy"", ""threshold"": 3.3301971223824602}, {""direction"": ""gt"", ""feature"": ""recent_attention_mass"", ""threshold"": 0.1962350448346356}]}",0.4883720930232558,0.48221745493248824,2,2,0.9024390243902439,0.8809523809523809,0.062110426443158305,4,41,"{""gov_report"": 0.7777777777777778, ""niah_single_1"": 1.0}"
logistic_zero_0.1_0.10,logistic,"{""coefficient"": [0.7453742368146037, 0.0, -0.21306579369617692, -0.21318300324970507, 0.6975978282223406, -1.9942427086822931, 0.0, -0.3940482837209745, 0.044975307582621325, -0.3042887887213682, 1.4964203673997467, -0.22082862285663718, -0.22562286296655376, 0.5390500464946287, -1.1538474166564716, -1.6093778824594838, 0.9780612347313223, -0.40535112299344334, -0.7101902422220835, -0.3940482837209745], ""feature_set"": ""zero"", ""features"": [""retained_overlap"", ""core_turnover"", ""token_age_mean"", ""token_age_std"", ""recent_window_exits"", ""retained_attention_mass"", ""cache_occupancy"", ""selector_score_drift"", ""selected_core_score_margin"", ""compressed_residual_norm_drift"", ""compressed_sketch_l2"", ""query_norm_drift"", ""key_query_alignment_mean"", ""key_query_alignment_std"", ""attention_entropy"", ""attention_concentration"", ""sink_attention_mass"", ""recent_attention_mass"", ""core_attention_mass"", ""layer_attention_summary_drift""], ""intercept"": -0.06808606567556603, ""mean"": [0.8790359359442803, 0.0, 821.75, 466.1455117814404, 0.28125, 0.7125170072338805, 1.0, 0.8805333115157661, 0.32772129431384905, 0.11972259545929695, 69.74689491233252, 0.31530654443172407, 0.041739708704415915, 0.13340810402521713, 2.399370664448045, 0.4486305513049519, 0.3100513347143281, 0.5421222702297076, 0.14782639505596432, 0.8805333115157661], ""probability_threshold"": 0.1, ""regularization_lambda"": 0.1, ""scale"": [0.1339816742604611, 1.0, 124.71667891665493, 71.90305519252365, 0.3336586953759785, 0.3003547620093092, 1.0, 0.573014609786871, 0.17252773482123607, 0.15310449866229647, 67.6354088247245, 0.6184749176179314, 0.15797988403126415, 0.10151813860938351, 0.5069718782233161, 0.12777737520400756, 0.2502128106029516, 0.3163904369939263, 0.1640042690246056, 0.573014609786871]}",0.8037436188315371,0.7968896668172487,2,20,1.0,0.9166666666666666,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
logistic_zero_0.1_0.15,logistic,"{""coefficient"": [0.7453742368146037, 0.0, -0.21306579369617692, -0.21318300324970507, 0.6975978282223406, -1.9942427086822931, 0.0, -0.3940482837209745, 0.044975307582621325, -0.3042887887213682, 1.4964203673997467, -0.22082862285663718, -0.22562286296655376, 0.5390500464946287, -1.1538474166564716, -1.6093778824594838, 0.9780612347313223, -0.40535112299344334, -0.7101902422220835, -0.3940482837209745], ""feature_set"": ""zero"", ""features"": [""retained_overlap"", ""core_turnover"", ""token_age_mean"", ""token_age_std"", ""recent_window_exits"", ""retained_attention_mass"", ""cache_occupancy"", ""selector_score_drift"", ""selected_core_score_margin"", ""compressed_residual_norm_drift"", ""compressed_sketch_l2"", ""query_norm_drift"", ""key_query_alignment_mean"", ""key_query_alignment_std"", ""attention_entropy"", ""attention_concentration"", ""sink_attention_mass"", ""recent_attention_mass"", ""core_attention_mass"", ""layer_attention_summary_drift""], ""intercept"": -0.06808606567556603, ""mean"": [0.8790359359442803, 0.0, 821.75, 466.1455117814404, 0.28125, 0.7125170072338805, 1.0, 0.8805333115157661, 0.32772129431384905, 0.11972259545929695, 69.74689491233252, 0.31530654443172407, 0.041739708704415915, 0.13340810402521713, 2.399370664448045, 0.4486305513049519, 0.3100513347143281, 0.5421222702297076, 0.14782639505596432, 0.8805333115157661], ""probability_threshold"": 0.15000000000000002, ""regularization_lambda"": 0.1, ""scale"": [0.1339816742604611, 1.0, 124.71667891665493, 71.90305519252365, 0.3336586953759785, 0.3003547620093092, 1.0, 0.573014609786871, 0.17252773482123607, 0.15310449866229647, 67.6354088247245, 0.6184749176179314, 0.15797988403126415, 0.10151813860938351, 0.5069718782233161, 0.12777737520400756, 0.2502128106029516, 0.3163904369939263, 0.1640042690246056, 0.573014609786871]}",0.8037436188315371,0.7968896668172487,2,20,1.0,0.8690476190476191,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
logistic_zero_0.1_0.20,logistic,"{""coefficient"": [0.7453742368146037, 0.0, -0.21306579369617692, -0.21318300324970507, 0.6975978282223406, -1.9942427086822931, 0.0, -0.3940482837209745, 0.044975307582621325, -0.3042887887213682, 1.4964203673997467, -0.22082862285663718, -0.22562286296655376, 0.5390500464946287, -1.1538474166564716, -1.6093778824594838, 0.9780612347313223, -0.40535112299344334, -0.7101902422220835, -0.3940482837209745], ""feature_set"": ""zero"", ""features"": [""retained_overlap"", ""core_turnover"", ""token_age_mean"", ""token_age_std"", ""recent_window_exits"", ""retained_attention_mass"", ""cache_occupancy"", ""selector_score_drift"", ""selected_core_score_margin"", ""compressed_residual_norm_drift"", ""compressed_sketch_l2"", ""query_norm_drift"", ""key_query_alignment_mean"", ""key_query_alignment_std"", ""attention_entropy"", ""attention_concentration"", ""sink_attention_mass"", ""recent_attention_mass"", ""core_attention_mass"", ""layer_attention_summary_drift""], ""intercept"": -0.06808606567556603, ""mean"": [0.8790359359442803, 0.0, 821.75, 466.1455117814404, 0.28125, 0.7125170072338805, 1.0, 0.8805333115157661, 0.32772129431384905, 0.11972259545929695, 69.74689491233252, 0.31530654443172407, 0.041739708704415915, 0.13340810402521713, 2.399370664448045, 0.4486305513049519, 0.3100513347143281, 0.5421222702297076, 0.14782639505596432, 0.8805333115157661], ""probability_threshold"": 0.2, ""regularization_lambda"": 0.1, ""scale"": [0.1339816742604611, 1.0, 124.71667891665493, 71.90305519252365, 0.3336586953759785, 0.3003547620093092, 1.0, 0.573014609786871, 0.17252773482123607, 0.15310449866229647, 67.6354088247245, 0.6184749176179314, 0.15797988403126415, 0.10151813860938351, 0.5069718782233161, 0.12777737520400756, 0.2502128106029516, 0.3163904369939263, 0.1640042690246056, 0.573014609786871]}",0.8037436188315371,0.7968896668172487,2,20,1.0,0.8452380952380952,0.0,0,41,"{""gov_report"": 1.0, ""niah_single_1"": 1.0}"
logistic_zero_0.1_0.25,logistic,"{""coefficient"": [0.7453742368146037, 0.0, -0.21306579369617692, -0.21318300324970507, 0.6975978282223406, -1.9942427086822931, 0.0, -0.3940482837209745, 0.044975307582621325, -0.3042887887213682, 1.4964203673997467, -0.22082862285663718, -0.22562286296655376, 0.5390500464946287, -1.1538474166564716, -1.6093778824594838, 0.9780612347313223, -0.40535112299344334, -0.7101902422220835, -0.3940482837209745], ""feature_set"": ""zero"", ""features"": [""retained_overlap"", ""core_turnover"", ""token_age_mean"", ""token_age_std"", ""recent_window_exits"", ""retained_attention_mass"", ""cache_occupancy"", ""selector_score_drift"", ""selected_core_score_margin"", ""compressed_residual_norm_drift"", ""compressed_sketch_l2"", ""query_norm_drift"", ""key_query_alignment_mean"", ""key_query_alignment_std"", ""attention_entropy"", ""attention_concentration"", ""sink_attention_mass"", ""recent_attention_mass"", ""core_attention_mass"", ""layer_attention_summary_drift""], ""intercept"": -0.06808606567556603, ""mean"": [0.8790359359442803, 0.0, 821.75, 466.1455117814404, 0.28125, 0.7125170072338805, 1.0, 0.8805333115157661, 0.32772129431384905, 0.11972259545929695, 69.74689491233252, 0.31530654443172407, 0.041739708704415915, 0.13340810402521713, 2.399370664448045, 0.4486305513049519, 0.3100513347143281, 0.5421222702297076, 0.14782639505596432, 0.8805333115157661], ""probability_threshold"": 0.25, ""regularization_lambda"": 0.1, ""scale"": [0.1339816742604611, 1.0, 124.71667891665493, 71.90305519252365, 0.3336586953759785, 0.3003547620093092, 1.0, 0.573014609786871, 0.17252773482123607, 0.15310449866229647, 67.6354088247245, 0.6184749176179314, 0.15797988403126415, 0.10151813860938351, 0.5069718782233161, 0.12777737520400756, 0.2502128106029516, 0.3163904369939263, 0.1640042690246056, 0.573014609786871]}",0.8037436188315371,0.7968896668172487,2,20,0.9512195121951219,0.75,0.026701132742377204,2,41,"{""gov_report"": 0.8888888888888888, ""niah_single_1"": 1.0}"
logistic_zero_0.1_0.30,logistic,"{""coefficient"": [0.7453742368146037, 0.0, -0.21306579369617692, -0.21318300324970507, 0.6975978282223406, -1.9942427086822931, 0.0, -0.3940482837209745, 0.044975307582621325, -0.3042887887213682, 1.4964203673997467, -0.22082862285663718, -0.22562286296655376, 0.5390500464946287, -1.1538474166564716, -1.6093778824594838, 0.9780612347313223, -0.40535112299344334, -0.7101902422220835, -0.3940482837209745], ""feature_set"": ""zero"", ""features"": [""retained_overlap"", ""core_turnover"", ""token_age_mean"", ""token_age_std"", ""recent_window_exits"", ""retained_attention_mass"", ""cache_occupancy"", ""selector_score_drift"", ""selected_core_score_margin"", ""compressed_residual_norm_drift"", ""compressed_sketch_l2"", ""query_norm_drift"", ""key_query_alignment_mean"", ""key_query_alignment_std"", ""attention_entropy"", ""attention_concentration"", ""sink_attention_mass"", ""recent_attention_mass"", ""core_attention_mass"", ""layer_attention_summary_drift""], ""intercept"": -0.06808606567556603, ""mean"": [0.8790359359442803, 0.0, 821.75, 466.1455117814404, 0.28125, 0.7125170072338805, 1.0, 0.8805333115157661, 0.32772129431384905, 0.11972259545929695, 69.74689491233252, 0.31530654443172407, 0.041739708704415915, 0.13340810402521713, 2.399370664448045, 0.4486305513049519, 0.3100513347143281, 0.5421222702297076, 0.14782639505596432, 0.8805333115157661], ""probability_threshold"": 0.30000000000000004, ""regularization_lambda"": 0.1, ""scale"": [0.1339816742604611, 1.0, 124.71667891665493, 71.90305519252365, 0.3336586953759785, 0.3003547620093092, 1.0, 0.573014609786871, 0.17252773482123607, 0.15310449866229647, 67.6354088247245, 0.6184749176179314, 0.15797988403126415, 0.10151813860938351, 0.5069718782233161, 0.12777737520400756, 0.2502128106029516, 0.3163904369939263, 0.1640042690246056, 0.573014609786871]}",0.8037436188315371,0.7968896668172487,2,20,0.9024390243902439,0.7142857142857143,0.050070768655852506,4,41,"{""gov_report"": 0.8333333333333334, ""niah_single_1"": 0.9565217391304348}"
logistic_zero_0.1_0.35,logistic,"{""coefficient"": [0.7453742368146037, 0.0, -0.21306579369617692, -0.21318300324970507, 0.6975978282223406, -1.9942427086822931, 0.0, -0.3940482837209745, 0.044975307582621325, -0.3042887887213682, 1.4964203673997467, -0.22082862285663718, -0.22562286296655376, 0.5390500464946287, -1.1538474166564716, -1.6093778824594838, 0.9780612347313223, -0.40535112299344334, -0.7101902422220835, -0.3940482837209745], ""feature_set"": ""zero"", ""features"": [""retained_overlap"", ""core_turnover"", ""token_age_mean"", ""token_age_std"", ""recent_window_exits"", ""retained_attention_mass"", ""cache_occupancy"", ""selector_score_drift"", ""selected_core_score_margin"", ""compressed_residual_norm_drift"", ""compressed_sketch_l2"", ""query_norm_drift"", ""key_query_alignment_mean"", ""key_query_alignment_std"", ""attention_entropy"", ""attention_concentration"", ""sink_attention_mass"", ""recent_attention_mass"", ""core_attention_mass"", ""layer_attention_summary_drift""], ""intercept"": -0.06808606567556603, ""mean"": [0.8790359359442803, 0.0, 821.75, 466.1455117814404, 0.28125, 0.7125170072338805, 1.0, 0.8805333115157661, 0.32772129431384905, 0.11972259545929695, 69.74689491233252, 0.31530654443172407, 0.041739708704415915, 0.13340810402521713, 2.399370664448045, 0.4486305513049519, 0.3100513347143281, 0.5421222702297076, 0.14782639505596432, 0.8805333115157661], ""probability_threshold"": 0.35, ""regularization_lambda"": 0.1, ""scale"": [0.1339816742604611, 1.0, 124.71667891665493, 71.90305519252365, 0.3336586953759785, 0.3003547620093092, 1.0, 0.573014609786871, 0.17252773482123607, 0.15310449866229647, 67.6354088247245, 0.6184749176179314, 0.15797988403126415, 0.10151813860938351, 0.5069718782233161, 0.12777737520400756, 0.2502128106029516, 0.3163904369939263, 0.1640042690246056, 0.573014609786871]}",0.8037436188315371,0.7968896668172487,2,20,0.8780487804878049,0.6666666666666666,0.06833204285042074,5,41,"{""gov_report"": 0.7777777777777778, ""niah_single_1"": 0.9565217391304348}"
logistic_zero_0.1_0.40,logistic,"{""coefficient"": [0.7453742368146037, 0.0, -0.21306579369617692, -0.21318300324970507, 0.6975978282223406, -1.9942427086822931, 0.0, -0.3940482837209745, 0.044975307582621325, -0.3042887887213682, 1.4964203673997467, -0.22082862285663718, -0.22562286296655376, 0.5390500464946287, -1.1538474166564716, -1.6093778824594838, 0.9780612347313223, -0.40535112299344334, -0.7101902422220835, -0.3940482837209745], ""feature_set"": ""zero"", ""features"": [""retained_overlap"", ""core_turnover"", ""token_age_mean"", ""token_age_std"", ""recent_window_exits"", ""retained_attention_mass"", ""cache_occupancy"", ""selector_score_drift"", ""selected_core_score_margin"", ""compressed_residual_norm_drift"", ""compressed_sketch_l2"", ""query_norm_drift"", ""key_query_alignment_mean"", ""key_query_alignment_std"", ""attention_entropy"", ""attention_concentration"", ""sink_attention_mass"", ""recent_attention_mass"", ""core_attention_mass"", ""layer_attention_summary_drift""], ""intercept"": -0.06808606567556603, ""mean"": [0.8790359359442803, 0.0, 821.75, 466.1455117814404, 0.28125, 0.7125170072338805, 1.0, 0.8805333115157661, 0.32772129431384905, 0.11972259545929695, 69.74689491233252, 0.31530654443172407, 0.041739708704415915, 0.13340810402521713, 2.399370664448045, 0.4486305513049519, 0.3100513347143281, 0.5421222702297076, 0.14782639505596432, 0.8805333115157661], ""probability_threshold"": 0.4, ""regularization_lambda"": 0.1, ""scale"": [0.1339816742604611, 1.0, 124.71667891665493, 71.90305519252365, 0.3336586953759785, 0.3003547620093092, 1.0, 0.573014609786871, 0.17252773482123607, 0.15310449866229647, 67.6354088247245, 0.6184749176179314, 0.15797988403126415, 0.10151813860938351, 0.5069718782233161, 0.12777737520400756, 0.2502128106029516, 0.3163904369939263, 0.1640042690246056, 0.573014609786871]}",0.8037436188315371,0.7968896668172487,2,20,0.8780487804878049,0.6547619047619048,0.06833204285042074,5,41,"{""gov_report"": 0.7777777777777778, ""niah_single_1"": 0.9565217391304348}"
logistic_zero_0.1_0.45,logistic,"{""coefficient"": [0.7453742368146037, 0.0, -0.21306579369617692, -0.21318300324970507, 0.6975978282223406, -1.9942427086822931, 0.0, -0.3940482837209745, 0.044975307582621325, -0.3042887887213682, 1.4964203673997467, -0.22082862285663718, -0.22562286296655376, 0.5390500464946287, -1.1538474166564716, -1.6093778824594838, 0.9780612347313223, -0.40535112299344334, -0.7101902422220835, -0.3940482837209745], ""feature_set"": ""zero"", ""features"": [""retained_overlap"", ""core_turnover"", ""token_age_mean"", ""token_age_std"", ""recent_window_exits"", ""retained_attention_mass"", ""cache_occupancy"", ""selector_score_drift"", ""selected_core_score_margin"", ""compressed_residual_norm_drift"", ""compressed_sketch_l2"", ""query_norm_drift"", ""key_query_alignment_mean"", ""key_query_alignment_std"", ""attention_entropy"", ""attention_concentration"", ""sink_attention_mass"", ""recent_attention_mass"", ""core_attention_mass"", ""layer_attention_summary_drift""], ""intercept"": -0.06808606567556603, ""mean"": [0.8790359359442803, 0.0, 821.75, 466.1455117814404, 0.28125, 0.7125170072338805, 1.0, 0.8805333115157661, 0.32772129431384905, 0.11972259545929695, 69.74689491233252, 0.31530654443172407, 0.041739708704415915, 0.13340810402521713, 2.399370664448045, 0.4486305513049519, 0.3100513347143281, 0.5421222702297076, 0.14782639505596432, 0.8805333115157661], ""probability_threshold"": 0.45000000000000007, ""regularization_lambda"": 0.1, ""scale"": [0.1339816742604611, 1.0, 124.71667891665493, 71.90305519252365, 0.3336586953759785, 0.3003547620093092, 1.0, 0.573014609786871, 0.17252773482123607, 0.15310449866229647, 67.6354088247245, 0.6184749176179314, 0.15797988403126415, 0.10151813860938351, 0.5069718782233161, 0.12777737520400756, 0.2502128106029516, 0.3163904369939263, 0.1640042690246056, 0.573014609786871]}",0.8037436188315371,0.7968896668172487,2,20,0.8536585365853658,0.6190476190476191,0.07578567895803184,6,41,"{""gov_report"": 0.7777777777777778, ""niah_single_1"": 0.9130434782608695}"
