sample_id,task,anchor,horizon_offset,attention_mean_w1_shared,attention_temporal_volatility_w4_shared,baseline_tail,primary_tail,exact_kl_reduction,tail_category,large_loss_transition
gov_report:43,gov_report,16,14,0.0013713374501094222,0.00031663940171711147,False,False,0.0010546980483923107,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,14,0.03286095708608627,0.03177669271826744,False,False,0.0010842643678188324,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,4,0.002468050690367818,0.0013683682773262262,False,False,0.0010996824130415916,non_tail,unchanged
synthetic_niah_42,niah_single_1,32,11,0.006101358216255903,0.004976317752152681,False,False,0.001125040464103222,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,6,0.0032934988848865032,0.002092777518555522,False,False,0.0012007213663309813,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,16,0.027107786387205124,0.0258640069514513,False,False,0.0012437794357538223,non_tail,unchanged
synthetic_niah_44,niah_single_1,16,15,0.10030711442232132,0.0990535244345665,False,False,0.0012535899877548218,non_tail,unchanged
gov_report:44,gov_report,16,9,0.07639180123806,0.07493409514427185,False,False,0.001457706093788147,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,13,0.006325678899884224,0.0047348313964903355,False,False,0.0015908475033938885,non_tail,unchanged
gov_report:42,gov_report,16,6,0.0017440445953980088,9.750686149345711e-05,False,False,0.0016465377339045517,non_tail,unchanged
gov_report:43,gov_report,16,10,0.06167002394795418,0.05985265597701073,False,False,0.001817367970943451,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,9,0.011853627860546112,0.009780330583453178,False,False,0.0020732972770929337,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,8,0.015418206341564655,0.013332721777260303,False,False,0.002085484564304352,non_tail,unchanged
synthetic_niah_43,niah_single_1,32,8,0.005413946229964495,0.003126332303509116,False,False,0.0022876139264553785,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,11,0.0047932337038218975,0.0024403464049100876,False,False,0.00235288729891181,non_tail,unchanged
synthetic_niah_43,niah_single_1,32,7,0.027949213981628418,0.025513170287013054,False,False,0.002436043694615364,non_tail,unchanged
synthetic_niah_42,niah_single_1,32,8,0.03925878554582596,0.03681338578462601,False,False,0.002445399761199951,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,3,0.009986038319766521,0.007414620835334063,False,False,0.002571417484432459,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,10,0.011684448458254337,0.008950134739279747,False,False,0.0027343137189745903,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,1,0.007953736931085587,0.005128183867782354,False,False,0.002825553063303232,non_tail,unchanged
gov_report:43,gov_report,32,6,0.008550368249416351,0.005580510012805462,False,False,0.0029698582366108894,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,12,0.05749170109629631,0.054221563041210175,False,False,0.003270138055086136,non_tail,unchanged
